36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:26 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200129
Launch Time (UT)                  : 07:41:18
Burst Pressure (hPa)              : 7.31
Integrated O3 to end of data (DU) : 188.91
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2633312
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33248
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1670  297.85    9.788  -30.66    9.0    0.6632    0.0223   11.05  137.00    6.30   28.95    0.2200   -1.28710   36.68210 9000.000
  1672  297.52    9.796  -30.73    9.0    0.6631    0.0223   11.06  137.00    6.30   28.94    0.2200   -1.28700   36.68200 9000.000
  1674  297.19    9.804  -30.88   10.0    0.6631    0.0223   11.06  137.00    6.40   28.92    0.2200   -1.28700   36.68200 9000.000
  1676  296.87    9.811  -30.97   10.0    0.6631    0.0223   11.07  137.00    6.40   28.91    0.2200   -1.28690   36.68190 9000.000
  1678  296.56    9.819  -31.01   11.0    0.6631    0.0224   11.07  137.00    6.40   28.91    0.2200   -1.28680   36.68180 9000.000
  1680  296.23    9.827  -31.10   11.0    0.6631    0.0224   11.08  137.00    6.40   28.91    0.2200   -1.28670   36.68170 9000.000
  1682  295.89    9.835  -31.22   11.0    0.6631    0.0224   11.08  137.00    6.50   28.91    0.2200   -1.28660   36.68170 9000.000
  1684  295.59    9.842  -31.32   11.0    0.6631    0.0224   11.09  137.00    6.50   28.91    0.2200   -1.28650   36.68160 9000.000
  1686  295.29    9.849  -31.29   12.0    0.6630    0.0225   11.09  137.00    6.60   28.88    0.2200   -1.28640   36.68150 9000.000
  1688  294.96    9.857  -31.26   12.0    0.6630    0.0225   11.10  137.00    6.60   28.87    0.2200   -1.28640   36.68140 9000.000
  1690  294.65    9.865  -31.34   12.0    0.6630    0.0225   11.11  137.00    6.60   28.87    0.2200   -1.28630   36.68130 9000.000
  1692  294.31    9.873  -31.42   12.0    0.6630    0.0225   11.11  137.00    6.60   28.86    0.2200   -1.28610   36.68120 9000.000
  1694  293.98    9.881  -31.48   11.0    0.6630    0.0226   11.12  137.00    6.70   28.87    0.2200   -1.28610   36.68110 9000.000
  1696  293.66    9.888  -31.59   11.0    0.6630    0.0226   11.12  137.00    6.70   28.86    0.2200   -1.28600   36.68110 9000.000
  1698  293.36    9.896  -31.67   11.0    0.6630    0.0226   11.13  138.00    6.60   28.85    0.2200   -1.28590   36.68100 9000.000
  1700  293.08    9.902  -31.66   11.0    0.6630    0.0226   11.13  138.00    6.60   28.84    0.2200   -1.28580   36.68090 9000.000
  1702  292.75    9.910  -31.70   12.0    0.6630    0.0226   11.14  138.00    6.60   28.84    0.2200   -1.28570   36.68080 9000.000
  1704  292.41    9.918  -31.77   13.0    0.6630    0.0227   11.15  138.00    6.60   28.83    0.2200   -1.28560   36.68070 9000.000
  1706  292.06    9.927  -31.69   14.0    0.6629    0.0227   11.15  138.00    6.50   28.82    0.2200   -1.28550   36.68060 9000.000
  1708  291.75    9.934  -31.71   14.0    0.6629    0.0227   11.16  138.00    6.50   28.82    0.2200   -1.28540   36.68060 9000.000
  1710  291.45    9.942  -31.77   14.0    0.6629    0.0227   11.16  138.00    6.50   28.81    0.2200   -1.28540   36.68050 9000.000
  1712  291.14    9.949  -31.81   13.0    0.6629    0.0228   11.17  139.00    6.40   28.79    0.2200   -1.28530   36.68040 9000.000
  1714  290.82    9.957  -31.83   12.0    0.7019    0.0241   11.17  139.00    6.40   28.79    0.2300   -1.28520   36.68030 9000.000
  1716  290.50    9.965  -31.86   12.0    0.7019    0.0242   11.18  139.00    6.30   28.79    0.2300   -1.28510   36.68030 9000.000
  1718  290.18    9.972  -31.95   12.0    0.7019    0.0242   11.19  140.00    6.30   28.79    0.2300   -1.28510   36.68020 9000.000
  1720  289.84    9.981  -32.04   12.0    0.7019    0.0242   11.19  140.00    6.30   28.79    0.2300   -1.28490   36.68010 9000.000
  1722  289.48    9.990  -32.07   11.0    0.7019    0.0242   11.20  141.00    6.20   28.79    0.2300   -1.28480   36.68000 9000.000
  1724  289.13    9.998  -32.17   11.0    0.7019    0.0243   11.21  142.00    6.20   28.77    0.2300   -1.28480   36.68000 9000.000
  1726  288.81   10.006  -32.24   11.0    0.7408    0.0257   11.21  143.00    6.20   28.76    0.2400   -1.28470   36.67990 9000.000
  1728  288.49   10.014  -32.22   11.0    0.7408    0.0257   11.22  144.00    6.10   28.76    0.2400   -1.28460   36.67980 9000.000
  1730  288.17   10.022  -32.21   10.0    0.7408    0.0257   11.23  145.00    6.10   28.75    0.2400   -1.28450   36.67980 9000.000
  1732  287.86   10.029  -32.28   10.0    0.7408    0.0257   11.23  146.00    6.10   28.74    0.2400   -1.28440   36.67970 9000.000
  1734  287.56   10.036  -32.38   10.0    0.7408    0.0258   11.24  146.00    6.10   28.72    0.2400   -1.28430   36.67960 9000.000
  1736  287.24   10.044  -32.41   10.0    0.7408    0.0258   11.25  147.00    6.10   28.72    0.2400   -1.28420   36.67960 9000.000
  1738  286.91   10.052  -32.49   10.0    0.7408    0.0258   11.25  148.00    6.10   28.72    0.2400   -1.28410   36.67950 9000.000
  1740  286.60   10.060  -32.57   10.0    0.7408    0.0258   11.26  149.00    6.10   28.72    0.2400   -1.28400   36.67950 9000.000
  1742  286.32   10.067  -32.59   11.0    0.7798    0.0272   11.26  149.00    6.10   28.72    0.2500   -1.28390   36.67940 9000.000
  1744  286.03   10.074  -32.62   11.0    0.7798    0.0273   11.27  150.00    6.10   28.72    0.2500   -1.28380   36.67940 9000.000
  1746  285.70   10.082  -32.70   11.0    0.7798    0.0273   11.28  151.00    6.10   28.73    0.2500   -1.28380   36.67930 9000.000
  1748  285.35   10.091  -32.80   11.0    0.7798    0.0273   11.29  151.00    6.20   28.72    0.2500   -1.28370   36.67920 9000.000
  1750  285.02   10.099  -32.90   11.0    0.7797    0.0274   11.29  152.00    6.20   28.70    0.2500   -1.28350   36.67920 9000.000
  1752  284.71   10.107  -32.99   12.0    0.7797    0.0274   11.30  153.00    6.20   28.69    0.2500   -1.28340   36.67920 9000.000
  1754  284.39   10.115  -33.07   12.0    0.7407    0.0260   11.31  153.00    6.20   28.69    0.2400   -1.28340   36.67910 9000.000
  1756  284.06   10.123  -33.15   13.0    0.7407    0.0261   11.31  154.00    6.20   28.68    0.2400   -1.28330   36.67900 9000.000
  1758  283.72   10.131  -33.27   14.0    0.7797    0.0275   11.32  155.00    6.20   28.68    0.2500   -1.28320   36.67900 9000.000
  1760  283.40   10.139  -33.37   16.0    0.7797    0.0275   11.33  156.00    6.20   28.68    0.2500   -1.28300   36.67900 9000.000
  1762  283.05   10.148  -33.37   18.0    0.7797    0.0275   11.33  156.00    6.30   28.68    0.2500   -1.28290   36.67890 9000.000
  1764  282.65   10.158  -33.41   19.0    0.7797    0.0276   11.34  157.00    6.30   28.68    0.2500   -1.28290   36.67880 9000.000
  1766  282.27   10.167  -33.51   20.0    0.7797    0.0276   11.35  158.00    6.30   28.67    0.2500   -1.28280   36.67880 9000.000
  1768  281.89   10.177  -33.61   20.0    0.7797    0.0277   11.36  158.00    6.30   28.66    0.2500   -1.28260   36.67880 9000.000
  1770  281.52   10.186  -33.69   20.0    0.7796    0.0277   11.37  159.00    6.30   28.64    0.2500   -1.28250   36.67870 9000.000
  1772  281.16   10.195  -33.72   20.0    0.7796    0.0277   11.38  159.00    6.30   28.64    0.2500   -1.28240   36.67870 9000.000
  1774  280.83   10.203  -33.81   21.0    0.7796    0.0278   11.38  159.00    6.20   28.63    0.2500   -1.28230   36.67870 9000.000
  1776  280.52   10.211  -33.92   22.0    0.7796    0.0278   11.39  159.00    6.20   28.62    0.2500   -1.28210   36.67870 9000.000
  1778  280.18   10.219  -34.04   22.0    0.7796    0.0278   11.40  159.00    6.20   28.61    0.2500   -1.28200   36.67860 9000.000
  1780  279.84   10.228  -34.19   23.0    0.7796    0.0279   11.40  159.00    6.20   28.60    0.2500   -1.28200   36.67860 9000.000
  1782  279.54   10.235  -34.24   23.0    0.7795    0.0279   11.41  158.00    6.20   28.59    0.2500   -1.28190   36.67850 9000.000
  1784  279.23   10.243  -34.31   23.0    0.7405    0.0265   11.42  158.00    6.10   28.58    0.2400   -1.28180   36.67850 9000.000
  1786  278.91   10.251  -34.38   23.0    0.7406    0.0266   11.42  157.00    6.10   28.58    0.2400   -1.28170   36.67840 9000.000
  1788  278.59   10.259  -34.47   23.0    0.7405    0.0266   11.43  157.00    6.10   28.57    0.2400   -1.28150   36.67840 9000.000
  1790  278.24   10.268  -34.55   23.0    0.7405    0.0266   11.44  157.00    6.10   28.57    0.2400   -1.28150   36.67830 9000.000
  1792  277.91   10.276  -34.65   24.0    0.7795    0.0280   11.45  157.00    6.10   28.57    0.2500   -1.28140   36.67830 9000.000
  1794  277.57   10.285  -34.78   24.0    0.7795    0.0281   11.45  156.00    6.00   28.55    0.2500   -1.28120   36.67830 9000.000
  1796  277.23   10.293  -34.84   25.0    0.7795    0.0281   11.46  156.00    6.00   28.55    0.2500   -1.28110   36.67820 9000.000
  1798  276.92   10.301  -34.93   25.0    0.7405    0.0267   11.47  156.00    6.00   28.54    0.2400   -1.28100   36.67810 9000.000
  1800  276.63   10.308  -35.04   25.0    0.7405    0.0268   11.47  156.00    6.00   28.54    0.2400   -1.28100   36.67810 9000.000
  1802  276.34   10.316  -35.13   26.0    0.7405    0.0268   11.48  157.00    5.90   28.54    0.2400   -1.28080   36.67810 9000.000
  1804  276.03   10.323  -35.19   26.0    0.7405    0.0268   11.49  157.00    5.90   28.53    0.2400   -1.28070   36.67800 9000.000
  1806  275.75   10.330  -35.24   26.0    0.7404    0.0269   11.49  157.00    5.90   28.52    0.2400   -1.28070   36.67790 9000.000
  1808  275.45   10.338  -35.30   26.0    0.7404    0.0269   11.50  157.00    5.90   28.51    0.2400   -1.28060   36.67790 9000.000
  1810  275.15   10.346  -35.33   26.0    0.7404    0.0269   11.50  157.00    5.90   28.51    0.2400   -1.28040   36.67790 9000.000
  1812  274.84   10.354  -35.40   26.0    0.7794    0.0284   11.51  158.00    5.90   28.51    0.2500   -1.28040   36.67780 9000.000
  1814  274.52   10.362  -35.53   26.0    0.7794    0.0284   11.52  158.00    5.90   28.50    0.2500   -1.28030   36.67780 9000.000
  1816  274.22   10.369  -35.60   26.0    0.7404    0.0270   11.53  158.00    5.90   28.49    0.2400   -1.28020   36.67780 9000.000
  1818  273.90   10.377  -35.60   27.0    0.7404    0.0270   11.53  158.00    5.90   28.48    0.2400   -1.28010   36.67770 9000.000
  1820  273.57   10.386  -35.67   27.0    0.7404    0.0271   11.54  158.00    5.90   28.48    0.2400   -1.28000   36.67770 9000.000
  1822  273.24   10.394  -35.71   27.0    0.7404    0.0271   11.55  158.00    5.90   28.47    0.2400   -1.27990   36.67770 9000.000
  1824  272.93   10.402  -35.84   27.0    0.7404    0.0271   11.55  158.00    5.90   28.47    0.2400   -1.27980   36.67760 9000.000
  1826  272.62   10.410  -35.97   27.0    0.7403    0.0272   11.56  158.00    5.90   28.45    0.2400   -1.27970   36.67760 9000.000
  1828  272.32   10.417  -36.02   27.0    0.7403    0.0272   11.57  158.00    5.90   28.45    0.2400   -1.27960   36.67750 9000.000
  1830  272.02   10.425  -36.08   27.0    0.7403    0.0272   11.57  159.00    6.00   28.44    0.2400   -1.27940   36.67750 9000.000
  1832  271.71   10.433  -36.17   27.0    0.7403    0.0272   11.58  159.00    6.00   28.42    0.2400   -1.27930   36.67750 9000.000
  1834  271.40   10.441  -36.27   27.0    0.7403    0.0273   11.59  159.00    6.00   28.42    0.2400   -1.27930   36.67740 9000.000
  1836  271.09   10.449  -36.36   28.0    0.7403    0.0273   11.59  159.00    6.00   28.42    0.2400   -1.27920   36.67740 9000.000
  1838  270.76   10.457  -36.40   27.0    0.7403    0.0273   11.60  159.00    6.10   28.42    0.2400   -1.27900   36.67730 9000.000
  1840  270.43   10.466  -36.44   27.0    0.7403    0.0274   11.61  159.00    6.10   28.41    0.2400   -1.27890   36.67730 9000.000
  1842  270.12   10.474  -36.51   26.0    0.7403    0.0274   11.61  160.00    6.20   28.40    0.2400   -1.27890   36.67730 9000.000
  1844  269.81   10.482  -36.61   25.0    0.7402    0.0274   11.62  160.00    6.20   28.39    0.2400   -1.27880   36.67720 9000.000
  1846  269.47   10.490  -36.64   24.0    0.7402    0.0275   11.63  160.00    6.20   28.39    0.2400   -1.27860   36.67720 9000.000
  1848  269.17   10.498  -36.64   22.0    0.7402    0.0275   11.63  160.00    6.30   28.38    0.2400   -1.27850   36.67720 9000.000
  1850  268.87   10.506  -36.70   22.0    0.7402    0.0275   11.64  160.00    6.40   28.37    0.2400   -1.27840   36.67710 9000.000
  1852  268.56   10.514  -36.75   21.0    0.7402    0.0276   11.65  160.00    6.40   28.37    0.2400   -1.27830   36.67710 9000.000
  1854  268.23   10.522  -36.79   20.0    0.7402    0.0276   11.65  160.00    6.50   28.36    0.2400   -1.27820   36.67710 9000.000
  1856  267.91   10.531  -36.80   20.0    0.7401    0.0276   11.66  160.00    6.50   28.34    0.2400   -1.27810   36.67700 9000.000
  1858  267.62   10.538  -36.83   20.0    0.7401    0.0277   11.67  160.00    6.60   28.34    0.2400   -1.27800   36.67690 9000.000
  1860  267.34   10.545  -36.88   19.0    0.7401    0.0277   11.67  160.00    6.70   28.33    0.2400   -1.27780   36.67690 9000.000
  1862  267.01   10.554  -36.99   19.0    0.7401    0.0277   11.68  159.00    6.80   28.32    0.2400   -1.27780   36.67690 9000.000
  1864  266.69   10.562  -37.08   19.0    0.7401    0.0278   11.69  159.00    6.80   28.31    0.2400   -1.27770   36.67690 9000.000
  1866  266.40   10.570  -37.10   19.0    0.7401    0.0278   11.69  159.00    6.90   28.31    0.2400   -1.27750   36.67680 9000.000
  1868  266.11   10.577  -37.13   18.0    0.7401    0.0278   11.70  158.00    7.00   28.30    0.2400   -1.27740   36.67680 9000.000
  1870  265.79   10.585  -37.23   18.0    0.7401    0.0278   11.71  157.00    7.10   28.30    0.2400   -1.27730   36.67670 9000.000
  1872  265.45   10.594  -37.31   18.0    0.7401    0.0279   11.72  157.00    7.10   28.29    0.2400   -1.27720   36.67660 9000.000
  1874  265.11   10.603  -37.38   18.0    0.7400    0.0279   11.72  156.00    7.20   28.28    0.2400   -1.27700   36.67660 9000.000
  1876  264.81   10.611  -37.49   17.0    0.7400    0.0279   11.73  155.00    7.30   28.28    0.2400   -1.27690   36.67660 9000.000
  1878  264.52   10.619  -37.59   17.0    0.7400    0.0280   11.74  154.00    7.40   28.26    0.2400   -1.27680   36.67650 9000.000
  1880  264.22   10.626  -37.68   17.0    0.7789    0.0295   11.74  153.00    7.40   28.24    0.2500   -1.27670   36.67640 9000.000
  1882  263.93   10.634  -37.68   17.0    0.7789    0.0295   11.75  152.00    7.50   28.24    0.2500   -1.27650   36.67630 9000.000
  1884  263.64   10.642  -37.71   16.0    0.7789    0.0295   11.76  151.00    7.60   28.24    0.2500   -1.27640   36.67630 9000.000
  1886  263.33   10.650  -37.75   16.0    0.7789    0.0296   11.76  150.00    7.70   28.23    0.2500   -1.27630   36.67630 9000.000
  1888  263.03   10.658  -37.80   15.0    0.7789    0.0296   11.77  149.00    7.80   28.22    0.2500   -1.27620   36.67620 9000.000
  1890  262.74   10.665  -37.79   14.0    0.7789    0.0296   11.78  148.00    7.80   28.21    0.2500   -1.27610   36.67610 9000.000
  1892  262.44   10.673  -37.82   14.0    0.7788    0.0297   11.78  147.00    7.90   28.20    0.2500   -1.27600   36.67600 9000.000
  1894  262.13   10.681  -37.83   13.0    0.7788    0.0297   11.79  146.00    8.10   28.20    0.2500   -1.27590   36.67590 9000.000
  1896  261.81   10.689  -37.83   12.0    0.7788    0.0297   11.80  145.00    8.20   28.19    0.2500   -1.27570   36.67580 9000.000
  1898  261.51   10.697  -37.89   12.0    0.7788    0.0298   11.81  144.00    8.30   28.18    0.2500   -1.27560   36.67580 9000.000
  1900  261.21   10.705  -37.95   11.0    0.7788    0.0298   11.81  144.00    8.40   28.17    0.2500   -1.27550   36.67570 9000.000
  1902  260.91   10.713  -37.99   11.0    0.7787    0.0298   11.82  143.00    8.50   28.15    0.2500   -1.27540   36.67560 9000.000
  1904  260.63   10.721  -38.03   10.0    0.7787    0.0299   11.83  143.00    8.60   28.15    0.2500   -1.27520   36.67550 9000.000
  1906  260.33   10.729  -38.12   10.0    0.7787    0.0299   11.83  142.00    8.60   28.14    0.2500   -1.27510   36.67540 9000.000
  1908  260.03   10.736  -38.15   10.0    0.7787    0.0299   11.84  142.00    8.70   28.13    0.2500   -1.27500   36.67530 9000.000
  1910  259.73   10.744  -38.16    9.0    0.7787    0.0300   11.85  142.00    8.80   28.12    0.2500   -1.27480   36.67510 9000.000
  1912  259.44   10.752  -38.25    9.0    0.7787    0.0300   11.85  142.00    8.90   28.12    0.2500   -1.27470   36.67510 9000.000
  1914  259.13   10.760  -38.37    9.0    0.7787    0.0300   11.86  141.00    8.90   28.11    0.2500   -1.27460   36.67500 9000.000
  1916  258.84   10.768  -38.40    9.0    0.7397    0.0286   11.87  141.00    9.00   28.10    0.2400   -1.27450   36.67480 9000.000
  1918  258.56   10.776  -38.40    9.0    0.7397    0.0286   11.88  141.00    9.00   28.10    0.2400   -1.27440   36.67470 9000.000
  1920  258.28   10.783  -38.45    9.0    0.7397    0.0286   11.88  141.00    9.00   28.09    0.2400   -1.27420   36.67470 9000.000
  1922  257.97   10.791  -38.50    9.0    0.7397    0.0287   11.89  140.00    9.10   28.09    0.2400   -1.27410   36.67460 9000.000
  1924  257.67   10.799  -38.58    9.0    0.7397    0.0287   11.90  140.00    9.10   28.08    0.2400   -1.27400   36.67440 9000.000
  1926  257.37   10.807  -38.63    9.0    0.7397    0.0287   11.90  140.00    9.20   28.07    0.2400   -1.27380   36.67430 9000.000
  1928  257.06   10.815  -38.67    8.0    0.7396    0.0288   11.91  139.00    9.20   28.06    0.2400   -1.27370   36.67420 9000.000
  1930  256.78   10.823  -38.77    8.0    0.7396    0.0288   11.92  139.00    9.30   28.06    0.2400   -1.27360   36.67410 9000.000
  1932  256.49   10.831  -38.89    8.0    0.7396    0.0288   11.92  138.00    9.30   28.05    0.2400   -1.27350   36.67400 9000.000
  1934  256.21   10.838  -38.99    8.0    0.7007    0.0273   11.93  138.00    9.30   28.03    0.2300   -1.27330   36.67390 9000.000
  1936  255.92   10.846  -39.05    8.0    0.7006    0.0274   11.93  137.00    9.40   28.01    0.2300   -1.27320   36.67380 9000.000
  1938  255.62   10.854  -39.12    8.0    0.7006    0.0274   11.94  136.00    9.40   28.01    0.2300   -1.27310   36.67360 9000.000
  1940  255.32   10.862  -39.20    8.0    0.7006    0.0274   11.95  136.00    9.40   28.01    0.2300   -1.27300   36.67350 9000.000
  1942  255.01   10.870  -39.26    8.0    0.7006    0.0275   11.95  135.00    9.40   28.01    0.2300   -1.27280   36.67340 9000.000
  1944  254.71   10.878  -39.32    8.0    0.7006    0.0275   11.96  134.00    9.50   28.02    0.2300   -1.27270   36.67330 9000.000
  1946  254.41   10.886  -39.37    8.0    0.7006    0.0275   11.97  133.00    9.50   27.99    0.2300   -1.27260   36.67310 9000.000
  1948  254.13   10.894  -39.44    8.0    0.7006    0.0276   11.97  133.00    9.50   27.98    0.2300   -1.27250   36.67300 9000.000
  1950  253.84   10.902  -39.44    8.0    0.7005    0.0276   11.98  132.00    9.50   27.97    0.2300   -1.27240   36.67290 9000.000
  1952  253.53   10.910  -39.52    8.0    0.7005    0.0276   11.99  131.00    9.40   27.97    0.2300   -1.27230   36.67280 9000.000
  1954  253.23   10.918  -39.57    8.0    0.7005    0.0277   11.99  131.00    9.40   27.95    0.2300   -1.27220   36.67270 9000.000
  1956  252.93   10.926  -39.60    8.0    0.7005    0.0277   12.00  130.00    9.40   27.94    0.2300   -1.27200   36.67250 9000.000
  1958  252.65   10.934  -39.64    8.0    0.7005    0.0277   12.01  130.00    9.40   27.94    0.2300   -1.27190   36.67240 9000.000
  1960  252.37   10.941  -39.72    8.0    0.7005    0.0278   12.01  129.00    9.50   27.93    0.2300   -1.27190   36.67220 9000.000
  1962  252.06   10.950  -39.83    8.0    0.7004    0.0278   12.02  129.00    9.50   27.91    0.2300   -1.27170   36.67210 9000.000
  1964  251.76   10.958  -39.92    8.0    0.7004    0.0278   12.03  128.00    9.50   27.91    0.2300   -1.27160   36.67200 9000.000
  1966  251.49   10.965  -40.01    8.0    0.7004    0.0279   12.03  128.00    9.60   27.90    0.2300   -1.27150   36.67190 9000.000
  1968  251.20   10.973  -40.10    8.0    0.7004    0.0279   12.04  127.00    9.60   27.90    0.2300   -1.27140   36.67170 9000.000
  1970  250.90   10.981  -40.21    8.0    0.7004    0.0279   12.04  127.00    9.60   27.89    0.2300   -1.27130   36.67160 9000.000
  1972  250.58   10.990  -40.31    8.0    0.7004    0.0280   12.05  126.00    9.70   27.88    0.2300   -1.27120   36.67150 9000.000
  1974  250.27   10.998  -40.37    8.0    0.7004    0.0280   12.06  126.00    9.80   27.88    0.2300   -1.27110   36.67130 9000.000
  1976  249.95   11.007  -40.42    8.0    0.7004    0.0280   12.07  126.00    9.80   27.88    0.2300   -1.27100   36.67110 9000.000
  1978  249.62   11.016  -40.49    8.0    0.7004    0.0281   12.07  125.00    9.90   27.86    0.2300   -1.27090   36.67100 9000.000
  1980  249.30   11.025  -40.58    8.0    0.6615    0.0265   12.08  125.00    9.90   27.86    0.2200   -1.27080   36.67080 9000.000
  1982  248.97   11.034  -40.67    8.0    0.6615    0.0266   12.09  124.00   10.00   27.85    0.2200   -1.27070   36.67070 9000.000
  1984  248.58   11.045  -40.75    8.0    0.6614    0.0266   12.09  124.00   10.00   27.83    0.2200   -1.27060   36.67060 9000.000
  1986  248.21   11.055  -40.77    8.0    0.6614    0.0266   12.10  124.00   10.10   27.83    0.2200   -1.27050   36.67040 9000.000
  1988  247.89   11.064  -40.88    8.0    0.6225    0.0251   12.11  124.00   10.10   27.82    0.2100   -1.27040   36.67020 9000.000
  1990  247.61   11.071  -40.99    8.0    0.6225    0.0251   12.11  123.00   10.10   27.81    0.2100   -1.27030   36.67000 9000.000
  1992  247.35   11.078  -41.04    8.0    0.6225    0.0252   12.12  123.00   10.20   27.81    0.2100   -1.27020   36.66990 9000.000
  1994  247.05   11.087  -41.08    8.0    0.6225    0.0252   12.13  123.00   10.20   27.80    0.2100   -1.27010   36.66980 9000.000
  1996  246.73   11.095  -41.14    8.0    0.6613    0.0268   12.13  123.00   10.20   27.79    0.2200   -1.27000   36.66960 9000.000
  1998  246.42   11.104  -41.21    8.0    0.6613    0.0268   12.14  124.00   10.30   27.78    0.2200   -1.26990   36.66950 9000.000
  2000  246.11   11.113  -41.27    8.0    0.6614    0.0269   12.15  124.00   10.30   27.79    0.2200   -1.26980   36.66930 9000.000
  2002  245.76   11.122  -41.35    8.0    0.6224    0.0253   12.15  124.00   10.30   27.78    0.2100   -1.26970   36.66920 9000.000
  2004  245.39   11.132  -41.50    8.0    0.6224    0.0254   12.16  124.00   10.30   27.76    0.2100   -1.26960   36.66900 9000.000
  2006  245.03   11.142  -41.65    8.0    0.6224    0.0254   12.17  124.00   10.40   27.75    0.2100   -1.26950   36.66880 9000.000
  2008  244.66   11.153  -41.77    8.0    0.6224    0.0254   12.17  124.00   10.40   27.74    0.2100   -1.26940   36.66870 9000.000
  2010  244.35   11.161  -41.84    8.0    0.6224    0.0255   12.18  124.00   10.40   27.74    0.2100   -1.26930   36.66850 9000.000
  2012  244.05   11.169  -41.89    8.0    0.6224    0.0255   12.19  124.00   10.50   27.73    0.2100   -1.26910   36.66840 9000.000
  2014  243.76   11.177  -41.93    8.0    0.6224    0.0255   12.19  124.00   10.50   27.72    0.2100   -1.26900   36.66820 9000.000
  2016  243.46   11.186  -41.99    9.0    0.6223    0.0256   12.20  124.00   10.50   27.70    0.2100   -1.26900   36.66810 9000.000
  2018  243.15   11.194  -42.09    9.0    0.6223    0.0256   12.21  124.00   10.60   27.70    0.2100   -1.26880   36.66790 9000.000
  2020  242.86   11.203  -42.18    9.0    0.6223    0.0256   12.21  124.00   10.60   27.70    0.2100   -1.26870   36.66780 9000.000
  2022  242.58   11.210  -42.29    9.0    0.6612    0.0273   12.22  124.00   10.70   27.69    0.2200   -1.26860   36.66760 9000.000
  2024  242.28   11.219  -42.43    9.0    0.6612    0.0273   12.22  124.00   10.70   27.68    0.2200   -1.26850   36.66750 9000.000
  2026  242.03   11.226  -42.45    9.0    0.6612    0.0273   12.23  124.00   10.80   27.67    0.2200   -1.26840   36.66730 9000.000
  2028  241.75   11.233  -42.45    9.0    0.6611    0.0273   12.23  125.00   10.90   27.65    0.2200   -1.26830   36.66710 9000.000
  2030  241.48   11.241  -42.51    9.0    0.6611    0.0274   12.24  125.00   10.90   27.64    0.2200   -1.26820   36.66700 9000.000
  2032  241.20   11.249  -42.53    9.0    0.6611    0.0274   12.25  125.00   11.00   27.63    0.2200   -1.26810   36.66680 9000.000
  2034  240.91   11.257  -42.59    9.0    0.6611    0.0274   12.25  125.00   11.00   27.63    0.2200   -1.26790   36.66660 9000.000
  2036  240.66   11.264  -42.67    9.0    0.6611    0.0275   12.26  125.00   11.10   27.63    0.2200   -1.26780   36.66640 9000.000
  2038  240.39   11.271  -42.76    9.0    0.6611    0.0275   12.26  125.00   11.20   27.63    0.2200   -1.26770   36.66630 9000.000
  2040  240.09   11.280  -42.83    9.0    0.6611    0.0275   12.27  125.00   11.20   27.63    0.2200   -1.26760   36.66610 9000.000
  2042  239.80   11.288  -42.93   10.0    0.6611    0.0276   12.28  125.00   11.30   27.61    0.2200   -1.26750   36.66600 9000.000
  2044  239.51   11.296  -43.00   10.0    0.7000    0.0292   12.28  126.00   11.30   27.61    0.2300   -1.26740   36.66580 9000.000
  2046  239.23   11.304  -43.09   10.0    0.6999    0.0293   12.29  126.00   11.30   27.60    0.2300   -1.26720   36.66560 9000.000
  2048  238.95   11.312  -43.17   10.0    0.6999    0.0293   12.30  126.00   11.40   27.59    0.2300   -1.26710   36.66550 9000.000
  2050  238.67   11.320  -43.25   10.0    0.6999    0.0293   12.30  126.00   11.40   27.59    0.2300   -1.26700   36.66530 9000.000
  2052  238.39   11.328  -43.34   10.0    0.6999    0.0294   12.31  126.00   11.50   27.59    0.2300   -1.26690   36.66520 9000.000
  2054  238.12   11.335  -43.41   10.0    0.6999    0.0294   12.32  126.00   11.50   27.58    0.2300   -1.26680   36.66500 9000.000
  2056  237.83   11.344  -43.47    9.0    0.6999    0.0294   12.32  126.00   11.60   27.56    0.2300   -1.26660   36.66480 9000.000
