36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:33 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200219
Launch Time (UT)                  : 07:46:02
Burst Pressure (hPa)              : 9.47
Integrated O3 to end of data (DU) : 189.42
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2633364
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33325
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1786  305.00    9.617  -29.68    2.0    1.7609    0.0577   13.00  102.00   12.60   36.47    0.4900   -1.31850   36.57330 9000.000
  1788  304.69    9.625  -29.77    2.0    1.7608    0.0578   13.01  102.00   12.60   36.46    0.4900   -1.31850   36.57310 9000.000
  1790  304.37    9.632  -29.84    2.0    1.7607    0.0578   13.03  102.00   12.60   36.44    0.4900   -1.31840   36.57290 9000.000
  1792  304.08    9.639  -29.89    2.0    1.7607    0.0579   13.04  102.00   12.60   36.44    0.4900   -1.31840   36.57270 9000.000
  1794  303.77    9.646  -29.95    2.0    1.7607    0.0580   13.05  102.00   12.60   36.43    0.4900   -1.31830   36.57240 9000.000
  1796  303.46    9.653  -30.00    2.0    1.7607    0.0580   13.07  101.00   12.60   36.43    0.4900   -1.31830   36.57220 9000.000
  1798  303.14    9.661  -30.06    2.0    1.7606    0.0581   13.08  101.00   12.50   36.42    0.4900   -1.31830   36.57200 9000.000
  1800  302.84    9.668  -30.13    2.0    1.7606    0.0581   13.10  101.00   12.50   36.42    0.4900   -1.31820   36.57180 9000.000
  1802  302.52    9.675  -30.20    2.0    1.7606    0.0582   13.11  101.00   12.50   36.42    0.4900   -1.31820   36.57160 9000.000
  1804  302.21    9.683  -30.28    2.0    1.7605    0.0583   13.12  101.00   12.50   36.41    0.4900   -1.31810   36.57140 9000.000
  1806  301.90    9.690  -30.40    2.0    1.7604    0.0583   13.14  101.00   12.50   36.39    0.4900   -1.31810   36.57110 9000.000
  1808  301.56    9.698  -30.47    2.0    1.7603    0.0584   13.15  101.00   12.50   36.38    0.4900   -1.31800   36.57090 9000.000
  1810  301.22    9.706  -30.51    2.0    1.7603    0.0584   13.17  101.00   12.50   36.38    0.4900   -1.31800   36.57070 9000.000
  1812  300.89    9.714  -30.56    2.0    1.7603    0.0585   13.19  101.00   12.50   36.37    0.4900   -1.31800   36.57050 9000.000
  1814  300.59    9.721  -30.65    2.0    1.7602    0.0586   13.20  101.00   12.60   36.36    0.4900   -1.31790   36.57020 9000.000
  1816  300.28    9.728  -30.69    3.0    1.7202    0.0573   13.21  101.00   12.60   36.35    0.4800   -1.31780   36.57000 9000.000
  1818  299.98    9.735  -30.68    3.0    1.7241    0.0575   13.23  101.00   12.60   36.35    0.4800   -1.31780   36.56980 9000.000
  1820  299.66    9.743  -30.74    3.0    1.7241    0.0575   13.24  101.00   12.60   36.34    0.4800   -1.31780   36.56960 9000.000
  1822  299.33    9.751  -30.82    3.0    1.7241    0.0576   13.26  101.00   12.60   36.33    0.4800   -1.31770   36.56930 9000.000
  1824  299.03    9.758  -30.86    3.0    1.6840    0.0563   13.27  101.00   12.60   36.33    0.4700   -1.31770   36.56910 9000.000
  1826  298.73    9.765  -30.88    3.0    1.6839    0.0564   13.28  101.00   12.60   36.31    0.4700   -1.31770   36.56890 9000.000
  1828  298.42    9.772  -30.96    3.0    1.6839    0.0564   13.30  101.00   12.60   36.31    0.4700   -1.31760   36.56870 9000.000
  1830  298.10    9.780  -31.05    3.0    1.6838    0.0565   13.31  101.00   12.60   36.29    0.4700   -1.31750   36.56850 9000.000
  1832  297.80    9.787  -31.04    3.0    1.6437    0.0552   13.32  101.00   12.60   36.29    0.4600   -1.31750   36.56830 9000.000
  1834  297.49    9.795  -31.03    3.0    1.6437    0.0553   13.34  101.00   12.60   36.28    0.4600   -1.31750   36.56800 9000.000
  1836  297.17    9.802  -31.05    3.0    1.6437    0.0553   13.35  101.00   12.50   36.28    0.4600   -1.31740   36.56780 9000.000
  1838  296.87    9.809  -31.06    3.0    1.6436    0.0554   13.37  101.00   12.50   36.27    0.4600   -1.31740   36.56760 9000.000
  1840  296.58    9.816  -30.99    2.0    1.6035    0.0541   13.38  101.00   12.50   36.26    0.4500   -1.31740   36.56740 9000.000
  1842  296.27    9.824  -31.07    2.0    1.6035    0.0541   13.39  101.00   12.50   36.25    0.4500   -1.31730   36.56710 9000.000
  1844  295.96    9.831  -31.19    2.0    1.6034    0.0542   13.40  101.00   12.50   36.24    0.4500   -1.31720   36.56690 9000.000
  1846  295.62    9.839  -31.26    3.0    1.5634    0.0529   13.42  102.00   12.40   36.24    0.4400   -1.31720   36.56670 9000.000
  1848  295.28    9.847  -31.31    3.0    1.5633    0.0529   13.43  102.00   12.40   36.23    0.4400   -1.31720   36.56650 9000.000
  1850  294.99    9.854  -31.42    3.0    1.5633    0.0530   13.44  102.00   12.30   36.23    0.4400   -1.31710   36.56620 9000.000
  1852  294.68    9.862  -31.46    3.0    1.5232    0.0517   13.46  103.00   12.20   36.22    0.4300   -1.31710   36.56600 9000.000
  1854  294.38    9.869  -31.41    3.0    1.5232    0.0517   13.47  103.00   12.10   36.21    0.4300   -1.31700   36.56580 9000.000
  1856  294.08    9.876  -31.35    3.0    1.4430    0.0491   13.48  103.00   12.00   36.21    0.4100   -1.31700   36.56560 9000.000
  1858  293.74    9.884  -31.33    2.0    1.4430    0.0491   13.50  103.00   11.90   36.21    0.4100   -1.31690   36.56540 9000.000
  1860  293.43    9.892  -31.31    2.0    1.4029    0.0478   13.51  103.00   11.90   36.20    0.4000   -1.31690   36.56520 9000.000
  1862  293.12    9.899  -31.29    2.0    1.4028    0.0479   13.52  104.00   11.80   36.19    0.4000   -1.31690   36.56500 9000.000
  1864  292.83    9.906  -31.30    2.0    1.4028    0.0479   13.53  104.00   11.70   36.19    0.4000   -1.31680   36.56480 9000.000
  1866  292.51    9.914  -31.36    2.0    1.4429    0.0493   13.54  104.00   11.60   36.19    0.4100   -1.31670   36.56460 9000.000
  1868  292.21    9.921  -31.45    1.0    1.4829    0.0507   13.55  103.00   11.50   36.17    0.4200   -1.31670   36.56440 9000.000
  1870  291.90    9.929  -31.50    1.0    1.4829    0.0508   13.57  103.00   11.50   36.17    0.4200   -1.31660   36.56420 9000.000
  1872  291.61    9.936  -31.53    1.0    1.5230    0.0522   13.58  103.00   11.40   36.16    0.4300   -1.31650   36.56400 9000.000
  1874  291.31    9.943  -31.58    1.0    1.5229    0.0523   13.59  103.00   11.30   36.15    0.4300   -1.31650   36.56380 9000.000
  1876  290.99    9.951  -31.57    1.0    1.5630    0.0537   13.60  102.00   11.30   36.14    0.4400   -1.31650   36.56360 9000.000
  1878  290.67    9.959  -31.61    1.0    1.6030    0.0551   13.62  101.00   11.20   36.13    0.4500   -1.31640   36.56340 9000.000
  1880  290.34    9.967  -31.64    1.0    1.6431    0.0566   13.63  101.00   11.10   36.13    0.4600   -1.31640   36.56320 9000.000
  1882  289.98    9.975  -31.61    1.0    1.6831    0.0580   13.65  100.00   11.10   36.12    0.4700   -1.31630   36.56300 9000.000
  1884  289.60    9.985  -31.61    1.0    1.7232    0.0595   13.67   99.00   11.00   36.11    0.4800   -1.31630   36.56280 9000.000
  1886  289.23    9.994  -31.69    1.0    1.7231    0.0596   13.68   98.00   10.90   36.10    0.4800   -1.31630   36.56260 9000.000
  1888  288.83   10.003  -31.75    1.0    1.7632    0.0610   13.70   97.00   10.90   36.09    0.4900   -1.31620   36.56240 9000.000
  1890  288.35   10.015  -31.78    1.0    1.7631    0.0611   13.73   95.00   10.80   36.08    0.4900   -1.31620   36.56220 9000.000
  1892  287.84   10.028  -31.87    1.0    1.8032    0.0626   13.75   94.00   10.80   36.07    0.5000   -1.31620   36.56200 9000.000
  1894  287.36   10.040  -31.98    1.0    1.8031    0.0627   13.77   93.00   10.80   36.06    0.5000   -1.31610   36.56180 9000.000
  1896  286.95   10.050  -32.05    1.0    1.8030    0.0628   13.79   92.00   10.90   36.04    0.5000   -1.31620   36.56170 9000.000
  1898  286.51   10.061  -32.18    1.0    1.8030    0.0629   13.82   91.00   11.00   36.04    0.5000   -1.31620   36.56150 9000.000
  1900  286.05   10.072  -32.36    1.0    1.8030    0.0630   13.84   90.00   11.10   36.03    0.5000   -1.31620   36.56140 9000.000
  1902  285.61   10.083  -32.44    1.0    1.8030    0.0631   13.86   90.00   11.30   36.03    0.5000   -1.31620   36.56120 9000.000
  1904  285.24   10.092  -32.47    1.0    1.8029    0.0632   13.88   89.00   11.50   36.02    0.5000   -1.31630   36.56090 9000.000
  1906  284.95   10.099  -32.52    1.0    1.8429    0.0647   13.89   89.00   11.80   36.01    0.5100   -1.31630   36.56060 9000.000
  1908  284.64   10.107  -32.60    1.0    1.8430    0.0647   13.91   89.00   12.00   36.01    0.5100   -1.31630   36.56040 9000.000
  1910  284.32   10.115  -32.67    1.0    1.8429    0.0648   13.93   88.00   12.30   36.00    0.5100   -1.31630   36.56020 9000.000
  1912  283.98   10.123  -32.73    1.0    1.8429    0.0649   13.94   88.00   12.50   35.99    0.5100   -1.31630   36.56000 9000.000
  1914  283.61   10.132  -32.76    1.0    1.8429    0.0650   13.96   88.00   12.80   35.99    0.5100   -1.31630   36.55980 9000.000
  1916  283.22   10.142  -32.80    1.0    1.8428    0.0651   13.98   87.00   13.00   35.98    0.5100   -1.31620   36.55960 9000.000
  1918  282.82   10.152  -32.88    1.0    1.8428    0.0652   14.00   86.00   13.20   35.97    0.5100   -1.31620   36.55930 9000.000
  1920  282.39   10.163  -33.00    1.0    1.8428    0.0653   14.03   85.00   13.40   35.96    0.5100   -1.31630   36.55910 9000.000
  1922  281.91   10.174  -33.08    1.0    1.8428    0.0654   14.05   84.00   13.60   35.96    0.5100   -1.31630   36.55890 9000.000
  1924  281.43   10.186  -33.08    1.0    1.8428    0.0655   14.08   83.00   13.70   35.96    0.5100   -1.31630   36.55860 9000.000
  1926  280.89   10.200  -33.18    1.0    1.8428    0.0656   14.10   82.00   13.70   35.95    0.5100   -1.31620   36.55830 9000.000
  1928  280.33   10.214  -33.36    1.0    1.8427    0.0657   14.13   81.00   13.80   35.93    0.5100   -1.31630   36.55800 9000.000
  1930  279.68   10.230  -33.53    1.0    1.8427    0.0659   14.17   80.00   13.80   35.93    0.5100   -1.31640   36.55770 9000.000
  1932  278.99   10.248  -33.76    1.0    1.8427    0.0661   14.20   78.00   13.80   35.93    0.5100   -1.31640   36.55750 9000.000
  1934  278.36   10.263  -33.93    1.0    1.8427    0.0662   14.23   77.00   13.80   35.92    0.5100   -1.31650   36.55730 9000.000
  1936  277.88   10.275  -33.98    1.0    1.8426    0.0663   14.26   77.00   13.80   35.90    0.5100   -1.31660   36.55700 9000.000
  1938  277.50   10.285  -34.06    1.0    1.8424    0.0664   14.28   76.00   13.80   35.87    0.5100   -1.31680   36.55680 9000.000
  1940  277.12   10.295  -34.20    1.0    1.8423    0.0665   14.30   76.00   13.80   35.85    0.5100   -1.31690   36.55660 9000.000
  1942  276.72   10.305  -34.33    1.0    1.8422    0.0666   14.32   76.00   13.80   35.84    0.5100   -1.31690   36.55640 9000.000
  1944  276.30   10.315  -34.43    1.0    1.8823    0.0681   14.34   76.00   13.80   35.83    0.5200   -1.31690   36.55610 9000.000
  1946  275.90   10.325  -34.52    1.0    1.8823    0.0682   14.36   76.00   13.90   35.83    0.5200   -1.31700   36.55590 9000.000
  1948  275.58   10.333  -34.56    1.0    1.8822    0.0683   14.38   77.00   13.90   35.82    0.5200   -1.31700   36.55570 9000.000
  1950  275.27   10.341  -34.63    1.0    1.8822    0.0684   14.40   78.00   14.00   35.82    0.5200   -1.31700   36.55550 9000.000
  1952  274.99   10.349  -34.67    1.0    1.8822    0.0684   14.41   78.00   14.10   35.81    0.5200   -1.31710   36.55520 9000.000
  1954  274.73   10.355  -34.72    1.0    1.8822    0.0685   14.43   79.00   14.20   35.81    0.5200   -1.31720   36.55490 9000.000
  1956  274.46   10.362  -34.79    1.0    1.8822    0.0686   14.44   79.00   14.20   35.81    0.5200   -1.31730   36.55470 9000.000
  1958  274.15   10.370  -34.86    1.0    1.8822    0.0687   14.46   80.00   14.20   35.80    0.5200   -1.31730   36.55440 9000.000
  1960  273.85   10.377  -34.86    1.0    1.8822    0.0687   14.48   80.00   14.20   35.80    0.5200   -1.31730   36.55410 9000.000
  1962  273.57   10.385  -34.86    1.0    1.8822    0.0688   14.49   81.00   14.20   35.80    0.5200   -1.31740   36.55390 9000.000
  1964  273.29   10.392  -34.90    1.0    1.8822    0.0689   14.51   81.00   14.10   35.80    0.5200   -1.31740   36.55360 9000.000
  1966  272.99   10.399  -34.98    1.0    1.8421    0.0675   14.52   81.00   14.00   35.79    0.5100   -1.31740   36.55330 9000.000
  1968  272.66   10.408  -35.01    1.0    1.8421    0.0676   14.54   82.00   13.90   35.78    0.5100   -1.31750   36.55300 9000.000
  1970  272.29   10.417  -35.04    1.0    1.8421    0.0677   14.56   82.00   13.80   35.78    0.5100   -1.31750   36.55280 9000.000
  1972  271.81   10.430  -35.12    1.0    1.8421    0.0678   14.59   83.00   13.60   35.78    0.5100   -1.31760   36.55260 9000.000
  1974  271.25   10.444  -35.24    1.0    1.8421    0.0679   14.62   84.00   13.50   35.77    0.5100   -1.31760   36.55230 9000.000
  1976  270.75   10.457  -35.31    1.0    1.8421    0.0680   14.64   85.00   13.40   35.76    0.5100   -1.31760   36.55210 9000.000
  1978  270.34   10.467  -35.23    1.0    1.8420    0.0681   14.66   86.00   13.30   35.75    0.5100   -1.31760   36.55200 9000.000
  1980  269.95   10.477  -35.20    1.0    1.8420    0.0682   14.69   87.00   13.20   35.75    0.5100   -1.31770   36.55180 9000.000
  1982  269.52   10.488  -35.23    1.0    1.8019    0.0669   14.71   88.00   13.10   35.74    0.5000   -1.31780   36.55160 9000.000
  1984  269.03   10.501  -35.43    1.0    1.8019    0.0670   14.73   90.00   13.10   35.74    0.5000   -1.31780   36.55130 9000.000
  1986  268.57   10.513  -35.60    1.0    1.8019    0.0671   14.76   91.00   13.10   35.73    0.5000   -1.31780   36.55100 9000.000
  1988  268.13   10.524  -35.70    1.0    1.7618    0.0657   14.78   92.00   13.10   35.72    0.4900   -1.31780   36.55070 9000.000
  1990  267.68   10.536  -35.81    1.0    1.7618    0.0658   14.80   94.00   13.10   35.71    0.4900   -1.31770   36.55050 9000.000
  1992  267.19   10.549  -35.93    1.0    1.7617    0.0659   14.83   95.00   13.10   35.70    0.4900   -1.31760   36.55030 9000.000
  1994  266.61   10.564  -36.06    1.0    1.7618    0.0661   14.86   96.00   13.10   35.70    0.4900   -1.31750   36.55000 9000.000
  1996  265.97   10.581  -36.15    1.0    1.7617    0.0662   14.89   97.00   13.00   35.69    0.4900   -1.31750   36.54980 9000.000
  1998  265.39   10.596  -36.26    1.0    1.7617    0.0664   14.92   98.00   13.00   35.68    0.4900   -1.31740   36.54950 9000.000
  2000  264.97   10.607  -36.26    1.0    1.7217    0.0650   14.95   98.00   12.90   35.68    0.4800   -1.31750   36.54930 9000.000
  2002  264.68   10.614  -36.29    1.0    1.7216    0.0650   14.96   99.00   12.80   35.67    0.4800   -1.31760   36.54910 9000.000
  2004  264.37   10.623  -36.37    1.0    1.7217    0.0651   14.98   99.00   12.80   35.67    0.4800   -1.31760   36.54890 9000.000
  2006  264.08   10.630  -36.39    1.0    1.7617    0.0667   14.99  100.00   12.70   35.66    0.4900   -1.31750   36.54870 9000.000
  2008  263.78   10.638  -36.46    1.0    1.7616    0.0668   15.01  100.00   12.60   35.64    0.4900   -1.31740   36.54840 9000.000
  2010  263.43   10.647  -36.61    1.0    1.7616    0.0669   15.03  101.00   12.60   35.64    0.4900   -1.31730   36.54820 9000.000
  2012  263.03   10.658  -36.75    1.0    1.7615    0.0670   15.05  101.00   12.50   35.62    0.4900   -1.31730   36.54800 9000.000
  2014  262.65   10.668  -36.80    1.0    1.7214    0.0655   15.07  102.00   12.50   35.61    0.4800   -1.31720   36.54780 9000.000
  2016  262.29   10.677  -36.86    1.0    1.7615    0.0672   15.09  102.00   12.50   35.61    0.4900   -1.31720   36.54750 9000.000
  2018  261.93   10.687  -36.94    1.0    1.7614    0.0672   15.11  103.00   12.50   35.61    0.4900   -1.31710   36.54730 9000.000
  2020  261.61   10.695  -37.03    1.0    1.7614    0.0673   15.12  103.00   12.50   35.61    0.4900   -1.31700   36.54710 9000.000
  2022  261.30   10.703  -37.10    1.0    1.7614    0.0674   15.14  104.00   12.50   35.60    0.4900   -1.31700   36.54690 9000.000
  2024  260.99   10.712  -37.16    1.0    1.7613    0.0675   15.16  104.00   12.50   35.59    0.4900   -1.31700   36.54670 9000.000
  2026  260.65   10.720  -37.24    1.0    1.7613    0.0676   15.17  105.00   12.50   35.58    0.4900   -1.31690   36.54650 9000.000
  2028  260.25   10.731  -37.35    1.0    1.8013    0.0692   15.19  105.00   12.40   35.57    0.5000   -1.31690   36.54630 9000.000
  2030  259.85   10.742  -37.51    1.0    1.8013    0.0693   15.22  106.00   12.40   35.57    0.5000   -1.31690   36.54610 9000.000
  2032  259.44   10.753  -37.66    1.0    1.8012    0.0694   15.24  106.00   12.40   35.55    0.5000   -1.31680   36.54580 9000.000
  2034  259.01   10.764  -37.77    1.0    1.8012    0.0695   15.26  107.00   12.30   35.54    0.5000   -1.31670   36.54560 9000.000
  2036  258.66   10.773  -37.83    1.0    1.8011    0.0696   15.28  107.00   12.30   35.53    0.5000   -1.31650   36.54540 9000.000
  2038  258.33   10.782  -37.89    1.0    1.8011    0.0697   15.30  107.00   12.20   35.52    0.5000   -1.31650   36.54520 9000.000
  2040  257.98   10.792  -37.98    1.0    1.8011    0.0698   15.32  108.00   12.10   35.52    0.5000   -1.31640   36.54500 9000.000
  2042  257.67   10.800  -38.06    1.0    1.8011    0.0699   15.34  108.00   12.00   35.51    0.5000   -1.31640   36.54480 9000.000
  2044  257.35   10.808  -38.15    1.0    1.8011    0.0700   15.35  108.00   12.00   35.51    0.5000   -1.31640   36.54460 9000.000
  2046  257.02   10.817  -38.24    1.0    1.8011    0.0701   15.37  108.00   11.90   35.50    0.5000   -1.31630   36.54440 9000.000
  2048  256.69   10.826  -38.33    1.0    1.8011    0.0702   15.39  108.00   11.80   35.50    0.5000   -1.31620   36.54420 9000.000
  2050  256.37   10.835  -38.40    1.0    1.8011    0.0703   15.41  109.00   11.80   35.50    0.5000   -1.31610   36.54400 9000.000
  2052  256.05   10.843  -38.48    1.0    1.8010    0.0703   15.43  109.00   11.70   35.49    0.5000   -1.31610   36.54380 9000.000
  2054  255.76   10.851  -38.54    1.0    1.8011    0.0704   15.44  109.00   11.70   35.49    0.5000   -1.31600   36.54360 9000.000
  2056  255.46   10.859  -38.62    1.0    1.8010    0.0705   15.46  109.00   11.60   35.48    0.5000   -1.31590   36.54340 9000.000
  2058  255.15   10.867  -38.72    1.0    1.8411    0.0722   15.48  110.00   11.60   35.48    0.5100   -1.31590   36.54320 9000.000
  2060  254.84   10.876  -38.78    1.0    1.8410    0.0722   15.49  110.00   11.60   35.47    0.5100   -1.31580   36.54300 9000.000
  2062  254.52   10.884  -38.85    1.0    1.8410    0.0723   15.51  111.00   11.50   35.48    0.5100   -1.31570   36.54280 9000.000
  2064  254.19   10.893  -38.91    1.0    1.8410    0.0724   15.53  111.00   11.50   35.47    0.5100   -1.31560   36.54250 9000.000
  2066  253.86   10.902  -38.95    1.0    1.8409    0.0725   15.55  112.00   11.40   35.45    0.5100   -1.31560   36.54240 9000.000
  2068  253.54   10.911  -38.97    1.0    1.8409    0.0726   15.57  113.00   11.40   35.45    0.5100   -1.31550   36.54220 9000.000
  2070  253.24   10.919  -39.07    1.0    1.8408    0.0727   15.59  113.00   11.30   35.43    0.5100   -1.31540   36.54200 9000.000
  2072  252.92   10.927  -39.21    1.0    1.8408    0.0728   15.60  114.00   11.30   35.43    0.5100   -1.31530   36.54180 9000.000
  2074  252.60   10.936  -39.28    1.0    1.8407    0.0729   15.62  114.00   11.20   35.41    0.5100   -1.31530   36.54170 9000.000
  2076  252.32   10.944  -39.38    1.0    1.8407    0.0729   15.64  115.00   11.20   35.40    0.5100   -1.31510   36.54150 9000.000
  2078  252.01   10.952  -39.49    1.0    1.8406    0.0730   15.66  115.00   11.20   35.39    0.5100   -1.31510   36.54130 9000.000
  2080  251.68   10.961  -39.56    1.0    1.8406    0.0731   15.68  115.00   11.20   35.38    0.5100   -1.31500   36.54110 9000.000
  2082  251.35   10.970  -39.57    1.0    1.8405    0.0732   15.69  116.00   11.20   35.37    0.5100   -1.31490   36.54100 9000.000
  2084  251.08   10.977  -39.60    1.0    1.8405    0.0733   15.71  116.00   11.20   35.36    0.5100   -1.31480   36.54080 9000.000
  2086  250.80   10.985  -39.69    1.0    1.8405    0.0734   15.73  116.00   11.20   35.35    0.5100   -1.31470   36.54060 9000.000
  2088  250.52   10.993  -39.77    1.0    1.8405    0.0735   15.74  116.00   11.20   35.35    0.5100   -1.31470   36.54040 9000.000
  2090  250.27   11.000  -39.85    1.0    1.8404    0.0735   15.76  117.00   11.30   35.34    0.5100   -1.31450   36.54020 9000.000
  2092  250.04   11.006  -39.98    1.0    1.8404    0.0736   15.77  117.00   11.30   35.33    0.5100   -1.31440   36.54000 9000.000
  2094  249.80   11.012  -40.03    1.0    1.8403    0.0737   15.78  117.00   11.30   35.31    0.5100   -1.31440   36.53990 9000.000
  2096  249.51   11.020  -40.02    1.0    1.8403    0.0738   15.80  117.00   11.40   35.31    0.5100   -1.31430   36.53970 9000.000
  2098  249.21   11.028  -40.06    1.0    1.8002    0.0722   15.82  118.00   11.40   35.30    0.5000   -1.31410   36.53950 9000.000
  2100  248.96   11.035  -40.16    1.0    1.8001    0.0723   15.83  118.00   11.40   35.28    0.5000   -1.31400   36.53930 9000.000
  2102  248.69   11.043  -40.23    2.0    1.8001    0.0724   15.85  118.00   11.50   35.27    0.5000   -1.31400   36.53920 9000.000
  2104  248.42   11.050  -40.27    2.0    1.7601    0.0709   15.86  118.00   11.60   35.27    0.4900   -1.31390   36.53900 9000.000
  2106  248.15   11.058  -40.36    2.0    1.7201    0.0693   15.88  119.00   11.60   35.26    0.4800   -1.31380   36.53880 9000.000
  2108  247.88   11.065  -40.44    2.0    1.6800    0.0678   15.89  119.00   11.70   35.25    0.4700   -1.31370   36.53860 9000.000
  2110  247.61   11.072  -40.45    2.0    1.6799    0.0678   15.91  119.00   11.80   35.23    0.4700   -1.31360   36.53850 9000.000
  2112  247.32   11.080  -40.51    2.0    1.6799    0.0679   15.92  119.00   11.90   35.24    0.4700   -1.31350   36.53830 9000.000
  2114  247.05   11.088  -40.61    3.0    1.6398    0.0664   15.94  120.00   12.00   35.22    0.4600   -1.31340   36.53810 9000.000
  2116  246.77   11.095  -40.64    3.0    1.5998    0.0648   15.95  120.00   12.10   35.21    0.4500   -1.31330   36.53790 9000.000
  2118  246.49   11.103  -40.65    3.0    1.5198    0.0617   15.97  120.00   12.20   35.21    0.4300   -1.31320   36.53770 9000.000
  2120  246.23   11.110  -40.71    3.0    1.4798    0.0601   15.98  121.00   12.30   35.20    0.4200   -1.31300   36.53750 9000.000
  2122  245.95   11.118  -40.74    3.0    1.4398    0.0585   15.99  121.00   12.40   35.19    0.4100   -1.31290   36.53730 9000.000
  2124  245.66   11.126  -40.80    3.0    1.3997    0.0570   16.00  121.00   12.60   35.18    0.4000   -1.31290   36.53710 9000.000
  2126  245.37   11.134  -40.84    3.0    1.3598    0.0554   16.02  122.00   12.70   35.18    0.3900   -1.31270   36.53690 9000.000
  2128  245.05   11.143  -40.89    3.0    1.3197    0.0539   16.03  122.00   12.80   35.17    0.3800   -1.31250   36.53670 9000.000
  2130  244.76   11.151  -40.94    3.0    1.3197    0.0539   16.04  123.00   12.90   35.16    0.3800   -1.31250   36.53660 9000.000
  2132  244.48   11.159  -40.97    4.0    1.2797    0.0523   16.06  123.00   13.00   35.15    0.3700   -1.31240   36.53630 9000.000
  2134  244.20   11.167  -41.02    4.0    1.2397    0.0508   16.07  124.00   13.10   35.15    0.3600   -1.31220   36.53610 9000.000
  2136  243.91   11.175  -41.08    4.0    1.2397    0.0508   16.08  124.00   13.20   35.14    0.3600   -1.31200   36.53590 9000.000
  2138  243.64   11.182  -41.09    4.0    1.2396    0.0509   16.09  125.00   13.30   35.13    0.3600   -1.31190   36.53570 9000.000
  2140  243.37   11.190  -41.11    4.0    1.1996    0.0493   16.10  125.00   13.30   35.12    0.3500   -1.31180   36.53550 9000.000
  2142  243.10   11.197  -41.17    4.0    1.1996    0.0493   16.11  126.00   13.40   35.10    0.3500   -1.31160   36.53530 9000.000
  2144  242.82   11.205  -41.24    4.0    1.1595    0.0478   16.12  126.00   13.40   35.09    0.3400   -1.31150   36.53520 9000.000
  2146  242.57   11.212  -41.26    4.0    1.1595    0.0478   16.13  127.00   13.50   35.08    0.3400   -1.31140   36.53500 9000.000
  2148  242.31   11.219  -41.34    4.0    1.1595    0.0478   16.14  127.00   13.50   35.06    0.3400   -1.31120   36.53470 9000.000
  2150  242.06   11.226  -41.43    4.0    1.1195    0.0462   16.15  127.00   13.50   35.06    0.3300   -1.31100   36.53460 9000.000
  2152  241.82   11.233  -41.44    4.0    1.1195    0.0463   16.16  128.00   13.50   35.05    0.3300   -1.31090   36.53440 9000.000
  2154  241.57   11.240  -41.46    4.0    1.1194    0.0463   16.17  128.00   13.50   35.04    0.3300   -1.31070   36.53420 9000.000
  2156  241.33   11.247  -41.49    4.0    1.0794    0.0447   16.18  128.00   13.50   35.03    0.3200   -1.31060   36.53400 9000.000
  2158  241.07   11.254  -41.47    4.0    1.0794    0.0448   16.19  129.00   13.50   35.01    0.3200   -1.31050   36.53380 9000.000
  2160  240.80   11.262  -41.55    4.0    1.0794    0.0448   16.20  129.00   13.50   35.01    0.3200   -1.31030   36.53360 9000.000
  2162  240.55   11.269  -41.65    4.0    1.0794    0.0449   16.20  129.00   13.50   35.02    0.3200   -1.31010   36.53340 9000.000
  2164  240.30   11.276  -41.66    4.0    1.0793    0.0449   16.21  129.00   13.40   35.01    0.3200   -1.31000   36.53320 9000.000
  2166  240.07   11.283  -41.68    4.0    1.0794    0.0450   16.22  129.00   13.40   35.01    0.3200   -1.30980   36.53300 9000.000
  2168  239.81   11.290  -41.75    4.0    1.0793    0.0450   16.23  129.00   13.40   35.00    0.3200   -1.30960   36.53290 9000.000
  2170  239.55   11.297  -41.77    4.0    1.0793    0.0451   16.24  129.00   13.30   34.99    0.3200   -1.30950   36.53270 9000.000
  2172  239.27   11.305  -41.82    4.0    1.0793    0.0451   16.25  129.00   13.20   34.99    0.3200   -1.30940   36.53250 9000.000
