36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:30 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200212
Launch Time (UT)                  : 08:56:48
Burst Pressure (hPa)              : 6.95
Integrated O3 to end of data (DU) : 208.03
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2643184
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33322
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.000
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1142  406.27    7.513  -14.55    2.0    1.7242    0.0424   14.46  165.00    2.70   37.06    0.4800   -1.28800   36.72390 9000.000
  1144  405.86    7.520  -14.61    2.0    1.7242    0.0425   14.48  165.00    2.60   37.06    0.4800   -1.28790   36.72390 9000.000
  1146  405.42    7.528  -14.66    2.0    1.7242    0.0425   14.49  164.00    2.50   37.06    0.4800   -1.28790   36.72390 9000.000
  1148  404.97    7.537  -14.73    2.0    1.7240    0.0426   14.51  163.00    2.40   37.04    0.4800   -1.28780   36.72390 9000.000
  1150  404.55    7.545  -14.80    2.0    1.7240    0.0426   14.52  163.00    2.30   37.03    0.4800   -1.28780   36.72390 9000.000
  1152  404.15    7.552  -14.87    2.0    1.6839    0.0417   14.53  162.00    2.20   37.03    0.4700   -1.28780   36.72390 9000.000
  1154  403.75    7.560  -14.94    2.0    1.6839    0.0417   14.55  161.00    2.10   37.04    0.4700   -1.28770   36.72390 9000.000
  1156  403.36    7.567  -15.00    2.0    1.6839    0.0417   14.56  160.00    2.00   37.04    0.4700   -1.28770   36.72390 9000.000
  1158  402.93    7.575  -15.06    2.0    1.6839    0.0418   14.57  158.00    1.90   37.03    0.4700   -1.28770   36.72380 9000.000
  1160  402.50    7.583  -15.11    3.0    1.6839    0.0418   14.59  156.00    1.80   37.03    0.4700   -1.28760   36.72380 9000.000
  1162  402.11    7.590  -15.18    3.0    1.6438    0.0409   14.60  154.00    1.80   37.03    0.4600   -1.28760   36.72380 9000.000
  1164  401.71    7.598  -15.21    3.0    1.6437    0.0409   14.61  151.00    1.70   37.02    0.4600   -1.28760   36.72380 9000.000
  1166  401.31    7.605  -15.24    3.0    1.6036    0.0400   14.63  147.00    1.60   37.01    0.4500   -1.28760   36.72380 9000.000
  1168  400.89    7.613  -15.30    2.0    1.6035    0.0400   14.64  143.00    1.50   37.00    0.4500   -1.28750   36.72370 9000.000
  1170  400.53    7.620  -15.34    2.0    1.6035    0.0400   14.65  138.00    1.50   37.00    0.4500   -1.28750   36.72370 9000.000
  1172  400.15    7.627  -15.39    2.0    1.5634    0.0391   14.66  133.00    1.50   36.99    0.4400   -1.28750   36.72370 9000.000
  1174  399.73    7.635  -15.42    2.0    1.5633    0.0391   14.67  127.00    1.40   36.98    0.4400   -1.28740   36.72370 9000.000
  1176  399.31    7.643  -15.45    2.0    1.5632    0.0391   14.69  121.00    1.40   36.96    0.4400   -1.28740   36.72370 9000.000
  1178  398.88    7.651  -15.51    2.0    1.5632    0.0392   14.70  115.00    1.40   36.96    0.4400   -1.28740   36.72370 9000.000
  1180  398.52    7.658  -15.54    2.0    1.5632    0.0392   14.71  109.00    1.50   36.95    0.4400   -1.28740   36.72370 9000.000
  1182  398.15    7.665  -15.56    2.0    1.5631    0.0393   14.72  104.00    1.50   36.94    0.4400   -1.28740   36.72360 9000.000
  1184  397.73    7.673  -15.60    2.0    1.5230    0.0383   14.74  100.00    1.50   36.93    0.4300   -1.28740   36.72360 9000.000
  1186  397.33    7.681  -15.65    2.0    1.5631    0.0393   14.75   96.00    1.60   36.93    0.4400   -1.28740   36.72360 9000.000
  1188  396.92    7.688  -15.68    2.0    1.5631    0.0394   14.76   93.00    1.60   36.93    0.4400   -1.28740   36.72350 9000.000
  1190  396.51    7.696  -15.74    2.0    1.5631    0.0394   14.77   91.00    1.70   36.93    0.4400   -1.28750   36.72350 9000.000
  1192  396.13    7.703  -15.74    1.0    1.5631    0.0395   14.79   90.00    1.70   36.93    0.4400   -1.28750   36.72350 9000.000
  1194  395.73    7.711  -15.72    1.0    1.5631    0.0395   14.80   88.00    1.70   36.92    0.4400   -1.28740   36.72350 9000.000
  1196  395.32    7.719  -15.73    1.0    1.5630    0.0395   14.81   88.00    1.70   36.91    0.4400   -1.28750   36.72340 9000.000
  1198  394.95    7.726  -15.77    1.0    1.5630    0.0396   14.82   87.00    1.70   36.91    0.4400   -1.28750   36.72340 9000.000
  1200  394.57    7.733  -15.78    1.0    1.6030    0.0406   14.83   87.00    1.70   36.90    0.4500   -1.28750   36.72340 9000.000
  1202  394.18    7.741  -15.79    1.0    1.6030    0.0407   14.85   86.00    1.80   36.90    0.4500   -1.28740   36.72330 9000.000
  1204  393.77    7.748  -15.86    1.0    1.6431    0.0417   14.86   86.00    1.80   36.90    0.4600   -1.28740   36.72330 9000.000
  1206  393.37    7.756  -15.93    1.0    1.6832    0.0428   14.87   86.00    1.80   36.90    0.4700   -1.28750   36.72330 9000.000
  1208  393.00    7.763  -15.96    1.0    1.6832    0.0428   14.89   85.00    1.90   36.90    0.4700   -1.28750   36.72320 9000.000
  1210  392.63    7.770  -15.99    1.0    1.6832    0.0429   14.90   85.00    1.90   36.90    0.4700   -1.28750   36.72320 9000.000
  1212  392.25    7.778  -16.04    1.0    1.7232    0.0439   14.91   84.00    2.00   36.90    0.4800   -1.28750   36.72320 9000.000
  1214  391.87    7.785  -16.08    1.0    1.7232    0.0440   14.93   84.00    2.10   36.89    0.4800   -1.28750   36.72310 9000.000
  1216  391.50    7.792  -16.13    1.0    1.7232    0.0440   14.94   83.00    2.20   36.90    0.4800   -1.28750   36.72310 9000.000
  1218  391.10    7.800  -16.20    1.0    1.7232    0.0441   14.95   83.00    2.30   36.90    0.4800   -1.28750   36.72310 9000.000
  1220  390.70    7.807  -16.22    1.0    1.7232    0.0441   14.97   83.00    2.40   36.90    0.4800   -1.28750   36.72300 9000.000
  1222  390.33    7.814  -16.21    1.0    1.7232    0.0441   14.98   82.00    2.60   36.90    0.4800   -1.28750   36.72300 9000.000
  1224  389.92    7.822  -16.25    1.0    1.6831    0.0432   14.99   82.00    2.70   36.89    0.4700   -1.28750   36.72300 9000.000
  1226  389.52    7.830  -16.29    1.0    1.6830    0.0432   15.01   82.00    2.80   36.88    0.4700   -1.28750   36.72290 9000.000
  1228  389.14    7.837  -16.28    1.0    1.6830    0.0432   15.02   82.00    2.90   36.87    0.4700   -1.28750   36.72280 9000.000
  1230  388.74    7.845  -16.36    1.0    1.6429    0.0423   15.03   82.00    3.10   36.87    0.4600   -1.28750   36.72280 9000.000
  1232  388.34    7.853  -16.42    1.0    1.6429    0.0423   15.05   82.00    3.10   36.87    0.4600   -1.28760   36.72270 9000.000
  1234  387.93    7.861  -16.45    1.0    1.6429    0.0423   15.06   82.00    3.20   36.86    0.4600   -1.28760   36.72260 9000.000
  1236  387.55    7.868  -16.53    1.0    1.6429    0.0424   15.07   82.00    3.30   36.86    0.4600   -1.28750   36.72260 9000.000
  1238  387.14    7.876  -16.63    1.0    1.6028    0.0414   15.09   83.00    3.40   36.85    0.4500   -1.28760   36.72250 9000.000
  1240  386.71    7.885  -16.71    1.0    1.6028    0.0414   15.10   83.00    3.50   36.85    0.4500   -1.28760   36.72250 9000.000
  1242  386.31    7.892  -16.78    1.0    1.5627    0.0405   15.11   83.00    3.50   36.85    0.4400   -1.28760   36.72240 9000.000
  1244  385.92    7.900  -16.82    1.0    1.5627    0.0405   15.13   83.00    3.60   36.85    0.4400   -1.28760   36.72230 9000.000
  1246  385.51    7.908  -16.88    1.0    1.5627    0.0405   15.14   83.00    3.70   36.85    0.4400   -1.28760   36.72230 9000.000
  1248  385.14    7.915  -16.94    1.0    1.5226    0.0395   15.15   83.00    3.70   36.85    0.4300   -1.28760   36.72220 9000.000
  1250  384.74    7.923  -16.98    1.0    1.5226    0.0396   15.16   83.00    3.80   36.85    0.4300   -1.28760   36.72220 9000.000
  1252  384.34    7.931  -17.02    1.0    1.5226    0.0396   15.18   83.00    3.90   36.84    0.4300   -1.28760   36.72210 9000.000
  1254  383.93    7.939  -17.08    1.0    1.5225    0.0397   15.19   83.00    3.90   36.83    0.4300   -1.28760   36.72200 9000.000
  1256  383.50    7.947  -17.14    1.0    1.4824    0.0387   15.20   83.00    4.00   36.82    0.4200   -1.28760   36.72190 9000.000
  1258  383.07    7.955  -17.19    1.0    1.4823    0.0387   15.22   83.00    4.10   36.80    0.4200   -1.28760   36.72190 9000.000
  1260  382.66    7.963  -17.24    2.0    1.4823    0.0387   15.23   83.00    4.10   36.80    0.4200   -1.28760   36.72180 9000.000
  1262  382.26    7.971  -17.29    2.0    1.4823    0.0388   15.24   83.00    4.20   36.79    0.4200   -1.28770   36.72170 9000.000
  1264  381.84    7.979  -17.39    2.0    1.4422    0.0378   15.25   82.00    4.20   36.78    0.4100   -1.28770   36.72160 9000.000
  1266  381.45    7.987  -17.49    2.0    1.4422    0.0378   15.26   82.00    4.30   36.78    0.4100   -1.28770   36.72150 9000.000
  1268  381.08    7.994  -17.53    2.0    1.4422    0.0378   15.28   81.00    4.30   36.79    0.4100   -1.28770   36.72150 9000.000
  1270  380.66    8.003  -17.58    2.0    1.4021    0.0368   15.29   81.00    4.40   36.78    0.4000   -1.28770   36.72140 9000.000
  1272  380.26    8.010  -17.63    2.0    1.4021    0.0369   15.30   80.00    4.40   36.78    0.4000   -1.28770   36.72130 9000.000
  1274  379.86    8.018  -17.70    2.0    1.3620    0.0359   15.31   79.00    4.50   36.78    0.3900   -1.28770   36.72120 9000.000
  1276  379.45    8.026  -17.78    2.0    1.3620    0.0359   15.32   78.00    4.50   36.77    0.3900   -1.28770   36.72120 9000.000
  1278  379.06    8.034  -17.82    2.0    1.3219    0.0349   15.33   77.00    4.60   36.76    0.3800   -1.28770   36.72110 9000.000
  1280  378.66    8.042  -17.86    2.0    1.3219    0.0349   15.34   77.00    4.70   36.77    0.3800   -1.28780   36.72100 9000.000
  1282  378.28    8.050  -17.95    2.0    1.3219    0.0349   15.35   76.00    4.80   36.77    0.3800   -1.28780   36.72090 9000.000
  1284  377.89    8.057  -18.00    2.0    1.2818    0.0339   15.37   75.00    4.90   36.76    0.3700   -1.28780   36.72090 9000.000
  1286  377.47    8.066  -18.01    2.0    1.2818    0.0340   15.38   74.00    5.00   36.75    0.3700   -1.28780   36.72080 9000.000
  1288  377.05    8.074  -18.02    2.0    1.2818    0.0340   15.39   73.00    5.10   36.75    0.3700   -1.28780   36.72070 9000.000
  1290  376.64    8.082  -18.00    2.0    1.2818    0.0340   15.40   73.00    5.20   36.75    0.3700   -1.28790   36.72060 9000.000
  1292  376.25    8.090  -17.97    2.0    1.2417    0.0330   15.41   72.00    5.30   36.75    0.3600   -1.28790   36.72050 9000.000
  1294  375.86    8.097  -18.00    2.0    1.2417    0.0330   15.42   71.00    5.50   36.75    0.3600   -1.28800   36.72040 9000.000
  1296  375.48    8.105  -18.04    2.0    1.2417    0.0331   15.43   71.00    5.60   36.73    0.3600   -1.28800   36.72030 9000.000
  1298  375.08    8.113  -18.04    2.0    1.2416    0.0331   15.44   70.00    5.70   36.71    0.3600   -1.28800   36.72020 9000.000
  1300  374.67    8.121  -18.08    2.0    1.2416    0.0331   15.45   70.00    5.80   36.71    0.3600   -1.28800   36.72010 9000.000
  1302  374.23    8.130  -18.15    2.0    1.2415    0.0332   15.46   70.00    6.00   36.69    0.3600   -1.28810   36.72000 9000.000
  1304  373.82    8.138  -18.21    2.0    1.2415    0.0332   15.47   69.00    6.10   36.68    0.3600   -1.28810   36.71990 9000.000
  1306  373.41    8.146  -18.28    2.0    1.2415    0.0332   15.48   69.00    6.20   36.68    0.3600   -1.28820   36.71980 9000.000
  1308  373.01    8.154  -18.37    2.0    1.2415    0.0333   15.49   68.00    6.20   36.68    0.3600   -1.28820   36.71970 9000.000
  1310  372.60    8.163  -18.43    2.0    1.2414    0.0333   15.50   68.00    6.30   36.67    0.3600   -1.28820   36.71960 9000.000
  1312  372.18    8.171  -18.48    2.0    1.2414    0.0334   15.52   68.00    6.40   36.67    0.3600   -1.28830   36.71950 9000.000
  1314  371.76    8.179  -18.53    2.0    1.2414    0.0334   15.53   67.00    6.40   36.65    0.3600   -1.28830   36.71940 9000.000
  1316  371.35    8.188  -18.63    2.0    1.2413    0.0334   15.54   67.00    6.50   36.64    0.3600   -1.28840   36.71930 9000.000
  1318  370.96    8.195  -18.71    2.0    1.2413    0.0335   15.55   66.00    6.50   36.63    0.3600   -1.28840   36.71920 9000.000
  1320  370.57    8.203  -18.77    2.0    1.2412    0.0335   15.56   65.00    6.60   36.62    0.3600   -1.28850   36.71910 9000.000
  1322  370.18    8.211  -18.85    3.0    1.2412    0.0335   15.57   65.00    6.60   36.63    0.3600   -1.28850   36.71890 9000.000
  1324  369.79    8.219  -18.97    3.0    1.2412    0.0336   15.58   64.00    6.60   36.63    0.3600   -1.28860   36.71880 9000.000
  1326  369.41    8.226  -19.02    3.0    1.2412    0.0336   15.59   64.00    6.60   36.63    0.3600   -1.28860   36.71870 9000.000
  1328  369.00    8.235  -19.08    3.0    1.2412    0.0336   15.60   63.00    6.70   36.61    0.3600   -1.28870   36.71860 9000.000
  1330  368.56    8.244  -19.17    3.0    1.2411    0.0337   15.61   62.00    6.70   36.60    0.3600   -1.28870   36.71850 9000.000
  1332  368.11    8.253  -19.29    3.0    1.2411    0.0337   15.62   62.00    6.70   36.60    0.3600   -1.28880   36.71840 9000.000
  1334  367.69    8.261  -19.36    3.0    1.2411    0.0338   15.63   61.00    6.70   36.59    0.3600   -1.28890   36.71830 9000.000
  1336  367.29    8.269  -19.42    3.0    1.2411    0.0338   15.65   61.00    6.70   36.59    0.3600   -1.28890   36.71820 9000.000
  1338  366.91    8.277  -19.48    3.0    1.2411    0.0338   15.66   60.00    6.70   36.58    0.3600   -1.28900   36.71820 9000.000
  1340  366.54    8.285  -19.56    3.0    1.2411    0.0339   15.67   60.00    6.70   36.58    0.3600   -1.28900   36.71800 9000.000
  1342  366.17    8.292  -19.62    3.0    1.2410    0.0339   15.68   59.00    6.70   36.57    0.3600   -1.28910   36.71790 9000.000
  1344  365.76    8.300  -19.69    3.0    1.2410    0.0339   15.69   59.00    6.60   36.57    0.3600   -1.28920   36.71780 9000.000
  1346  365.34    8.309  -19.73    3.0    1.2409    0.0340   15.70   59.00    6.60   36.54    0.3600   -1.28920   36.71770 9000.000
  1348  364.91    8.318  -19.79    3.0    1.2809    0.0351   15.71   59.00    6.60   36.54    0.3700   -1.28930   36.71760 9000.000
  1350  364.53    8.325  -19.87    3.0    1.2809    0.0351   15.72   59.00    6.60   36.53    0.3700   -1.28940   36.71750 9000.000
  1352  364.13    8.333  -20.00    4.0    1.2808    0.0352   15.73   59.00    6.50   36.52    0.3700   -1.28940   36.71740 9000.000
  1354  363.71    8.342  -20.10    4.0    1.2809    0.0352   15.74   59.00    6.50   36.52    0.3700   -1.28950   36.71730 9000.000
  1356  363.27    8.351  -20.17    4.0    1.2808    0.0353   15.75   59.00    6.50   36.51    0.3700   -1.28950   36.71720 9000.000
  1358  362.84    8.360  -20.25    4.0    1.2808    0.0353   15.77   59.00    6.50   36.51    0.3700   -1.28960   36.71710 9000.000
  1360  362.39    8.369  -20.35    4.0    1.2808    0.0353   15.78   58.00    6.50   36.50    0.3700   -1.28960   36.71700 9000.000
  1362  361.94    8.378  -20.44    4.0    1.2407    0.0343   15.79   58.00    6.50   36.49    0.3600   -1.28970   36.71690 9000.000
  1364  361.56    8.386  -20.46    4.0    1.2407    0.0343   15.80   58.00    6.50   36.49    0.3600   -1.28980   36.71680 9000.000
  1366  361.18    8.394  -20.52    4.0    1.2407    0.0344   15.81   58.00    6.50   36.49    0.3600   -1.28980   36.71670 9000.000
  1368  360.79    8.402  -20.64    4.0    1.2406    0.0344   15.82   58.00    6.60   36.46    0.3600   -1.28990   36.71660 9000.000
  1370  360.39    8.410  -20.74    4.0    1.2406    0.0344   15.83   58.00    6.60   36.45    0.3600   -1.29000   36.71650 9000.000
  1372  359.99    8.418  -20.79    4.0    1.2405    0.0345   15.84   58.00    6.70   36.43    0.3600   -1.29010   36.71640 9000.000
  1374  359.56    8.427  -20.89    4.0    1.2405    0.0345   15.86   57.00    6.70   36.44    0.3600   -1.29010   36.71630 9000.000
  1376  359.12    8.436  -20.97    5.0    1.2405    0.0345   15.87   57.00    6.80   36.44    0.3600   -1.29010   36.71620 9000.000
  1378  358.68    8.445  -21.04    5.0    1.2405    0.0346   15.88   57.00    6.90   36.44    0.3600   -1.29020   36.71610 9000.000
  1380  358.25    8.454  -21.13    5.0    1.2405    0.0346   15.89   57.00    7.00   36.44    0.3600   -1.29030   36.71600 9000.000
  1382  357.85    8.462  -21.22    5.0    1.2404    0.0347   15.90   57.00    7.20   36.43    0.3600   -1.29040   36.71590 9000.000
  1384  357.43    8.471  -21.31    5.0    1.2404    0.0347   15.91   58.00    7.30   36.41    0.3600   -1.29040   36.71580 9000.000
  1386  356.96    8.480  -21.43    5.0    1.2403    0.0347   15.93   58.00    7.40   36.40    0.3600   -1.29050   36.71570 9000.000
  1388  356.49    8.490  -21.52    6.0    1.2403    0.0348   15.94   58.00    7.50   36.40    0.3600   -1.29060   36.71560 9000.000
  1390  356.06    8.499  -21.56    7.0    1.2403    0.0348   15.95   59.00    7.70   36.38    0.3600   -1.29060   36.71550 9000.000
  1392  355.64    8.508  -21.64    7.0    1.2403    0.0349   15.96   59.00    7.80   36.38    0.3600   -1.29070   36.71530 9000.000
  1394  355.18    8.517  -21.73    8.0    1.2403    0.0349   15.98   60.00    7.90   36.38    0.3600   -1.29080   36.71520 9000.000
  1396  354.64    8.528  -21.76    9.0    1.2402    0.0350   15.99   60.00    8.10   36.37    0.3600   -1.29090   36.71510 9000.000
  1398  354.08    8.540  -21.80    9.0    1.2401    0.0350   16.01   61.00    8.20   36.35    0.3600   -1.29100   36.71500 9000.000
  1400  353.52    8.552  -21.85   10.0    1.2401    0.0351   16.02   61.00    8.30   36.35    0.3600   -1.29110   36.71490 9000.000
  1402  352.97    8.563  -21.82   10.0    1.2401    0.0351   16.04   62.00    8.40   36.34    0.3600   -1.29110   36.71480 9000.000
  1404  352.44    8.574  -21.87   10.0    1.2401    0.0352   16.05   62.00    8.40   36.34    0.3600   -1.29110   36.71460 9000.000
  1406  352.03    8.583  -22.00   10.0    1.2001    0.0341   16.06   62.00    8.50   36.33    0.3500   -1.29120   36.71440 9000.000
  1408  351.63    8.591  -22.04   10.0    1.2000    0.0341   16.07   62.00    8.50   36.32    0.3500   -1.29140   36.71420 9000.000
  1410  351.26    8.599  -22.08    9.0    1.2000    0.0342   16.08   63.00    8.60   36.31    0.3500   -1.29140   36.71410 9000.000
  1412  350.92    8.606  -22.13    9.0    1.2000    0.0342   16.09   63.00    8.60   36.31    0.3500   -1.29140   36.71400 9000.000
  1414  350.57    8.613  -22.19    8.0    1.2000    0.0342   16.10   63.00    8.70   36.31    0.3500   -1.29150   36.71390 9000.000
  1416  350.20    8.621  -22.14    8.0    1.2000    0.0343   16.11   63.00    8.70   36.30    0.3500   -1.29160   36.71370 9000.000
  1418  349.82    8.629  -22.12    7.0    1.2000    0.0343   16.12   63.00    8.70   36.30    0.3500   -1.29170   36.71350 9000.000
  1420  349.42    8.637  -22.19    7.0    1.1999    0.0343   16.13   62.00    8.80   36.30    0.3500   -1.29170   36.71340 9000.000
  1422  349.03    8.646  -22.20    7.0    1.1598    0.0332   16.14   62.00    8.80   36.28    0.3400   -1.29180   36.71330 9000.000
  1424  348.64    8.654  -22.25    7.0    1.1598    0.0333   16.15   62.00    8.80   36.27    0.3400   -1.29190   36.71320 9000.000
  1426  348.24    8.662  -22.33    7.0    1.1198    0.0322   16.17   62.00    8.90   36.27    0.3300   -1.29190   36.71300 9000.000
  1428  347.85    8.670  -22.49    7.0    1.1198    0.0322   16.17   62.00    8.90   36.27    0.3300   -1.29200   36.71290 9000.000
  1430  347.46    8.679  -22.58    8.0    1.0798    0.0311   16.18   62.00    9.00   36.27    0.3200   -1.29210   36.71280 9000.000
  1432  347.12    8.686  -22.60    8.0    1.0798    0.0311   16.19   62.00    9.00   36.27    0.3200   -1.29220   36.71260 9000.000
  1434  346.77    8.693  -22.65    8.0    1.0798    0.0311   16.20   62.00    9.10   36.26    0.3200   -1.29230   36.71250 9000.000
  1436  346.39    8.701  -22.73    8.0    1.0798    0.0312   16.21   63.00    9.10   36.26    0.3200   -1.29240   36.71230 9000.000
  1438  346.02    8.709  -22.79    8.0    1.0798    0.0312   16.22   63.00    9.10   36.25    0.3200   -1.29240   36.71220 9000.000
  1440  345.70    8.716  -22.81    8.0    1.0397    0.0301   16.23   63.00    9.10   36.24    0.3100   -1.29250   36.71200 9000.000
  1442  345.35    8.723  -22.78    8.0    1.0397    0.0301   16.24   63.00    9.10   36.23    0.3100   -1.29260   36.71190 9000.000
  1444  344.97    8.731  -22.88    7.0    1.0397    0.0301   16.25   64.00    9.10   36.22    0.3100   -1.29270   36.71180 9000.000
  1446  344.62    8.739  -22.95    7.0    1.0396    0.0302   16.25   64.00    9.10   36.21    0.3100   -1.29270   36.71160 9000.000
  1448  344.24    8.747  -23.02    7.0    1.0396    0.0302   16.26   65.00    9.10   36.20    0.3100   -1.29280   36.71140 9000.000
  1450  343.91    8.754  -23.08    7.0    0.9996    0.0291   16.27   65.00    9.10   36.19    0.3000   -1.29290   36.71130 9000.000
  1452  343.57    8.761  -23.19    7.0    0.9996    0.0291   16.28   66.00    9.00   36.18    0.3000   -1.29290   36.71120 9000.000
  1454  343.19    8.769  -23.26    7.0    0.9995    0.0291   16.29   66.00    9.00   36.17    0.3000   -1.29300   36.71100 9000.000
  1456  342.79    8.778  -23.32    7.0    0.9995    0.0292   16.30   67.00    9.00   36.15    0.3000   -1.29310   36.71080 9000.000
  1458  342.42    8.786  -23.36    7.0    0.9995    0.0292   16.30   68.00    8.90   36.15    0.3000   -1.29320   36.71070 9000.000
  1460  342.04    8.794  -23.40    7.0    0.9994    0.0292   16.31   68.00    8.80   36.14    0.3000   -1.29320   36.71050 9000.000
  1462  341.63    8.803  -23.46    7.0    0.9994    0.0293   16.32   69.00    8.80   36.14    0.3000   -1.29320   36.71040 9000.000
  1464  341.20    8.812  -23.51    6.0    0.9994    0.0293   16.33   70.00    8.70   36.12    0.3000   -1.29330   36.71030 9000.000
  1466  340.75    8.821  -23.53    6.0    0.9994    0.0293   16.34   71.00    8.60   36.12    0.3000   -1.29340   36.71010 9000.000
  1468  340.34    8.830  -23.55    6.0    0.9993    0.0294   16.35   71.00    8.60   36.11    0.3000   -1.29340   36.70990 9000.000
  1470  339.97    8.838  -23.58    6.0    0.9594    0.0282   16.36   72.00    8.50   36.11    0.2900   -1.29340   36.70980 9000.000
  1472  339.63    8.845  -23.65    6.0    0.9594    0.0282   16.37   72.00    8.40   36.12    0.2900   -1.29350   36.70970 9000.000
  1474  339.27    8.853  -23.73    6.0    0.9594    0.0283   16.38   73.00    8.40   36.12    0.2900   -1.29360   36.70950 9000.000
  1476  338.90    8.861  -23.76    5.0    0.9593    0.0283   16.38   74.00    8.40   36.10    0.2900   -1.29360   36.70930 9000.000
  1478  338.52    8.869  -23.83    5.0    0.9593    0.0283   16.39   74.00    8.30   36.10    0.2900   -1.29360   36.70920 9000.000
  1480  338.17    8.877  -23.94    5.0    0.9593    0.0284   16.40   75.00    8.30   36.10    0.2900   -1.29370   36.70910 9000.000
  1482  337.82    8.884  -24.05    5.0    0.9593    0.0284   16.41   75.00    8.30   36.10    0.2900   -1.29370   36.70900 9000.000
  1484  337.46    8.892  -24.09    5.0    0.9593    0.0284   16.42   76.00    8.30   36.10    0.2900   -1.29370   36.70880 9000.000
  1486  337.07    8.901  -24.16    5.0    0.9593    0.0285   16.43   76.00    8.30   36.08    0.2900   -1.29380   36.70870 9000.000
  1488  336.71    8.908  -24.27    5.0    0.9592    0.0285   16.43   76.00    8.40   36.07    0.2900   -1.29380   36.70850 9000.000
  1490  336.40    8.915  -24.30    5.0    0.9592    0.0285   16.44   77.00    8.40   36.07    0.2900   -1.29380   36.70840 9000.000
  1492  336.07    8.922  -24.31    5.0    0.9592    0.0285   16.45   77.00    8.40   36.06    0.2900   -1.29380   36.70830 9000.000
  1494  335.71    8.930  -24.35    5.0    0.9592    0.0286   16.46   78.00    8.50   36.06    0.2900   -1.29380   36.70810 9000.000
  1496  335.38    8.937  -24.42    5.0    0.9592    0.0286   16.46   78.00    8.60   36.05    0.2900   -1.29390   36.70790 9000.000
  1498  335.06    8.944  -24.52    5.0    0.9592    0.0286   16.47   78.00    8.70   36.05    0.2900   -1.29400   36.70780 9000.000
  1500  334.70    8.952  -24.58    5.0    0.9591    0.0287   16.48   78.00    8.70   36.03    0.2900   -1.29400   36.70770 9000.000
  1502  334.34    8.960  -24.62    5.0    0.9591    0.0287   16.49   79.00    8.80   36.02    0.2900   -1.29400   36.70750 9000.000
  1504  334.02    8.967  -24.70    5.0    0.9591    0.0287   16.49   79.00    8.90   36.02    0.2900   -1.29410   36.70730 9000.000
  1506  333.68    8.974  -24.74    5.0    0.9591    0.0287   16.50   79.00    9.00   36.01    0.2900   -1.29410   36.70720 9000.000
  1508  333.33    8.982  -24.81    5.0    0.9591    0.0288   16.51   79.00    9.10   36.01    0.2900   -1.29410   36.70700 9000.000
  1510  332.97    8.990  -24.88    5.0    0.9589    0.0288   16.52   79.00    9.10   35.97    0.2900   -1.29410   36.70680 9000.000
  1512  332.60    8.998  -24.92    5.0    0.9589    0.0288   16.53   79.00    9.20   35.97    0.2900   -1.29420   36.70660 9000.000
  1514  332.25    9.005  -24.97    5.0    0.9589    0.0289   16.54   80.00    9.30   35.96    0.2900   -1.29420   36.70650 9000.000
  1516  331.90    9.013  -25.07    5.0    0.9989    0.0301   16.54   80.00    9.40   35.96    0.3000   -1.29420   36.70630 9000.000
  1518  331.55    9.021  -25.16    5.0    0.9989    0.0301   16.55   80.00    9.50   35.96    0.3000   -1.29430   36.70620 9000.000
  1520  331.20    9.028  -25.22    5.0    0.9989    0.0302   16.56   80.00    9.60   35.96    0.3000   -1.29430   36.70600 9000.000
  1522  330.83    9.037  -25.33    5.0    0.9989    0.0302   16.57   80.00    9.60   35.96    0.3000   -1.29430   36.70580 9000.000
  1524  330.46    9.045  -25.42    5.0    0.9988    0.0302   16.58   80.00    9.70   35.95    0.3000   -1.29440   36.70570 9000.000
  1526  330.10    9.053  -25.45    5.0    0.9988    0.0303   16.59   80.00    9.80   35.95    0.3000   -1.29440   36.70550 9000.000
  1528  329.74    9.061  -25.50    5.0    1.0388    0.0315   16.59   80.00    9.90   35.95    0.3100   -1.29440   36.70530 9000.000
