  1658  234.26   11.434  -44.06    7.0    2.8382    0.1210   29.25  134.00    5.40   27.72    0.8100 9000.00000 9000.00000 9000.000
  1660  233.98   11.442  -44.09    7.0    2.8382    0.1210   29.28  133.00    5.50   27.71    0.8100 9000.00000 9000.00000 9000.000
  1662  233.70   11.450  -44.24    7.0    2.8383    0.1210   29.31  132.00    5.50   27.72    0.8100 9000.00000 9000.00000 9000.000
  1664  233.41   11.458  -44.37    7.0    2.8382    0.1220   29.34  132.00    5.50   27.71    0.8100 9000.00000 9000.00000 9000.000
  1666  233.14   11.466  -44.39    7.0    2.8382    0.1220   29.36  131.00    5.60   27.71    0.8100 9000.00000 9000.00000 9000.000
  1668  232.87   11.474  -44.39    7.0    2.8381    0.1220   29.39  130.00    5.60   27.69    0.8100 9000.00000 9000.00000 9000.000
  1670  232.57   11.483  -44.52    7.0    2.8381    0.1220   29.42  130.00    5.60   27.69    0.8100 9000.00000 9000.00000 9000.000
  1672  232.33   11.490  -44.63    7.0    2.8380    0.1220   29.44  129.00    5.70   27.68    0.8100 9000.00000 9000.00000 9000.000
  1674  232.06   11.497  -44.66    7.0    2.8379    0.1220   29.47  129.00    5.70   27.67    0.8100 9000.00000 9000.00000 9000.000
  1676  231.74   11.507  -44.68    7.0    2.8378    0.1220   29.50  128.00    5.70   27.65    0.8100 9000.00000 9000.00000 9000.000
  1678  231.45   11.515  -44.81    7.0    2.8004    0.1210   29.52  128.00    5.80   27.64    0.8000 9000.00000 9000.00000 9000.000
  1680  231.17   11.523  -44.92    7.0    2.8003    0.1210   29.55  128.00    5.80   27.63    0.8000 9000.00000 9000.00000 9000.000
  1682  230.90   11.531  -44.94    7.0    2.8002    0.1210   29.58  127.00    5.80   27.62    0.8000 9000.00000 9000.00000 9000.000
  1684  230.64   11.538  -44.99    7.0    2.7629    0.1200   29.60  127.00    5.90   27.62    0.7900 9000.00000 9000.00000 9000.000
  1686  230.34   11.547  -45.10    7.0    2.7628    0.1200   29.63  127.00    5.90   27.61    0.7900 9000.00000 9000.00000 9000.000
  1688  230.10   11.554  -45.12    7.0    2.7628    0.1200   29.65  127.00    5.90   27.60    0.7900 9000.00000 9000.00000 9000.000
  1690  229.82   11.562  -45.19    7.0    2.7253    0.1190   29.68  127.00    6.00   27.58    0.7800 9000.00000 9000.00000 9000.000
  1692  229.53   11.571  -45.31    7.0    2.7253    0.1190   29.71  127.00    6.00   27.58    0.7800 9000.00000 9000.00000 9000.000
  1694  229.27   11.578  -45.40    8.0    2.7251    0.1190   29.73  127.00    6.00   27.56    0.7800 9000.00000 9000.00000 9000.000
  1696  228.99   11.586  -45.43    8.0    2.7251    0.1190   29.76  127.00    6.10   27.55    0.7800 9000.00000 9000.00000 9000.000
  1698  228.71   11.594  -45.46    8.0    2.7249    0.1190   29.78  128.00    6.10   27.53    0.7800 9000.00000 9000.00000 9000.000
  1700  228.42   11.603  -45.54    8.0    2.7248    0.1190   29.81  128.00    6.10   27.52    0.7800 9000.00000 9000.00000 9000.000
  1702  228.16   11.611  -45.63    8.0    2.6873    0.1180   29.84  128.00    6.10   27.49    0.7700 9000.00000 9000.00000 9000.000
  1704  227.87   11.619  -45.71    8.0    2.6873    0.1180   29.86  129.00    6.20   27.49    0.7700 9000.00000 9000.00000 9000.000
  1706  227.59   11.627  -45.82    9.0    2.6500    0.1160   29.89  129.00    6.20   27.49    0.7600 9000.00000 9000.00000 9000.000
  1708  227.29   11.636  -45.90    9.0    2.6499    0.1170   29.92  129.00    6.20   27.48    0.7600 9000.00000 9000.00000 9000.000
  1710  227.01   11.644  -45.94    9.0    2.6499    0.1170   29.94  130.00    6.20   27.48    0.7600 9000.00000 9000.00000 9000.000
  1712  226.73   11.652  -46.05    9.0    2.6126    0.1150   29.97  130.00    6.20   27.48    0.7500 9000.00000 9000.00000 9000.000
  1714  226.45   11.660  -46.10    9.0    2.6126    0.1150   29.99  130.00    6.20   27.47    0.7500 9000.00000 9000.00000 9000.000
  1716  226.17   11.669  -46.14    9.0    2.6125    0.1160   30.02  130.00    6.20   27.46    0.7500 9000.00000 9000.00000 9000.000
  1718  225.89   11.677  -46.24    9.0    2.5751    0.1140   30.04  130.00    6.20   27.45    0.7400 9000.00000 9000.00000 9000.000
  1720  225.63   11.685  -46.34    9.0    2.5750    0.1140   30.07  130.00    6.20   27.43    0.7400 9000.00000 9000.00000 9000.000
  1722  225.35   11.693  -46.42    9.0    2.5749    0.1140   30.09  130.00    6.20   27.42    0.7400 9000.00000 9000.00000 9000.000
  1724  225.07   11.701  -46.51    9.0    2.5747    0.1140   30.12  129.00    6.20   27.39    0.7400 9000.00000 9000.00000 9000.000
  1726  224.79   11.709  -46.60    9.0    2.5747    0.1150   30.14  129.00    6.30   27.39    0.7400 9000.00000 9000.00000 9000.000
  1728  224.50   11.718  -46.65    9.0    2.5746    0.1150   30.17  129.00    6.30   27.38    0.7400 9000.00000 9000.00000 9000.000
  1730  224.21   11.726  -46.69    9.0    2.5746    0.1150   30.20  129.00    6.30   27.37    0.7400 9000.00000 9000.00000 9000.000
  1732  223.96   11.734  -46.78    9.0    2.5745    0.1150   30.22  129.00    6.30   27.36    0.7400 9000.00000 9000.00000 9000.000
  1734  223.69   11.742  -46.90    9.0    2.5744    0.1150   30.24  129.00    6.40   27.35    0.7400 9000.00000 9000.00000 9000.000
  1736  223.41   11.750  -47.02    9.0    2.5743    0.1150   30.27  129.00    6.40   27.33    0.7400 9000.00000 9000.00000 9000.000
  1738  223.13   11.759  -47.08    9.0    2.5741    0.1150   30.29  129.00    6.40   27.31    0.7400 9000.00000 9000.00000 9000.000
  1740  222.87   11.766  -47.15    9.0    2.5368    0.1140   30.32  129.00    6.50   27.30    0.7300 9000.00000 9000.00000 9000.000
  1742  222.60   11.774  -47.22   10.0    2.4995    0.1120   30.34  130.00    6.50   27.30    0.7200 9000.00000 9000.00000 9000.000
  1744  222.33   11.782  -47.34   10.0    2.4621    0.1110   30.36  130.00    6.60   27.29    0.7100 9000.00000 9000.00000 9000.000
  1746  222.07   11.790  -47.45   10.0    2.4620    0.1110   30.39  130.00    6.70   27.27    0.7100 9000.00000 9000.00000 9000.000
  1748  221.81   11.798  -47.48   10.0    2.4620    0.1110   30.41  130.00    6.70   27.27    0.7100 9000.00000 9000.00000 9000.000
  1750  221.54   11.806  -47.50   10.0    2.4619    0.1110   30.43  130.00    6.80   27.26    0.7100 9000.00000 9000.00000 9000.000
  1752  221.27   11.814  -47.57   10.0    2.4619    0.1110   30.46  130.00    6.80   27.25    0.7100 9000.00000 9000.00000 9000.000
  1754  221.01   11.822  -47.63   10.0    2.4619    0.1110   30.48  130.00    6.80   27.25    0.7100 9000.00000 9000.00000 9000.000
  1756  220.75   11.829  -47.70   10.0    2.4245    0.1100   30.50  130.00    6.90   27.24    0.7000 9000.00000 9000.00000 9000.000
  1758  220.50   11.837  -47.80   10.0    2.4245    0.1100   30.52  130.00    6.90   27.24    0.7000 9000.00000 9000.00000 9000.000
  1760  220.22   11.845  -47.84   10.0    2.4246    0.1100   30.55  130.00    7.00   27.24    0.7000 9000.00000 9000.00000 9000.000
  1762  219.97   11.853  -47.92   10.0    2.4245    0.1100   30.57  130.00    7.00   27.23    0.7000 9000.00000 9000.00000 9000.000
  1764  219.70   11.861  -48.03   10.0    2.4243    0.1100   30.59  130.00    7.00   27.21    0.7000 9000.00000 9000.00000 9000.000
  1766  219.43   11.869  -48.06   10.0    2.4244    0.1100   30.62  130.00    7.00   27.21    0.7000 9000.00000 9000.00000 9000.000
  1768  219.15   11.877  -48.11   11.0    2.4242    0.1110   30.64  130.00    7.10   27.19    0.7000 9000.00000 9000.00000 9000.000
  1770  218.89   11.885  -48.20   11.0    2.3869    0.1090   30.67  129.00    7.10   27.18    0.6900 9000.00000 9000.00000 9000.000
  1772  218.62   11.893  -48.31   11.0    2.3868    0.1090   30.69  129.00    7.10   27.17    0.6900 9000.00000 9000.00000 9000.000
  1774  218.37   11.901  -48.42   10.0    2.3867    0.1090   30.71  128.00    7.10   27.16    0.6900 9000.00000 9000.00000 9000.000
  1776  218.11   11.909  -48.53   10.0    2.3867    0.1090   30.73  128.00    7.10   27.15    0.6900 9000.00000 9000.00000 9000.000
  1778  217.85   11.916  -48.56   10.0    2.3867    0.1100   30.75  127.00    7.00   27.15    0.6900 9000.00000 9000.00000 9000.000
  1780  217.56   11.925  -48.58   10.0    2.3866    0.1100   30.78  126.00    7.00   27.14    0.6900 9000.00000 9000.00000 9000.000
  1782  217.27   11.934  -48.63   10.0    2.3865    0.1100   30.81  125.00    7.00   27.12    0.6900 9000.00000 9000.00000 9000.000
  1784  216.98   11.943  -48.72   10.0    2.3492    0.1080   30.83  123.00    6.90   27.11    0.6800 9000.00000 9000.00000 9000.000
  1786  216.70   11.951  -48.83   10.0    2.3117    0.1070   30.85  122.00    6.90   27.09    0.6700 9000.00000 9000.00000 9000.000
  1788  216.43   11.959  -48.88   10.0    2.2743    0.1050   30.88  121.00    6.80   27.07    0.6600 9000.00000 9000.00000 9000.000
  1790  216.10   11.969  -48.93   11.0    2.2743    0.1050   30.90  119.00    6.80   27.06    0.6600 9000.00000 9000.00000 9000.000
  1792  215.77   11.979  -48.95   10.0    2.2369    0.1040   30.93  118.00    6.70   27.05    0.6500 9000.00000 9000.00000 9000.000
  1794  215.46   11.989  -49.01   10.0    2.2369    0.1040   30.96  117.00    6.70   27.04    0.6500 9000.00000 9000.00000 9000.000
  1796  215.14   11.999  -49.17   10.0    2.2368    0.1040   30.98  116.00    6.70   27.03    0.6500 9000.00000 9000.00000 9000.000
  1798  214.77   12.010  -49.27   10.0    2.1622    0.1010   31.01  115.00    6.70   27.02    0.6300 9000.00000 9000.00000 9000.000
  1800  214.44   12.020  -49.18   10.0    2.1622    0.1010   31.04  115.00    6.70   27.01    0.6300 9000.00000 9000.00000 9000.000
  1802  214.15   12.029  -49.18    9.0    2.0876    0.0975   31.06  115.00    6.80   27.01    0.6100 9000.00000 9000.00000 9000.000
  1804  213.85   12.038  -49.25    9.0    2.0130    0.0941   31.08  115.00    6.80   27.00    0.5900 9000.00000 9000.00000 9000.000
  1806  213.54   12.048  -49.21    9.0    1.9384    0.0908   31.11  115.00    6.90   26.98    0.5700 9000.00000 9000.00000 9000.000
  1808  213.22   12.057  -49.19    9.0    1.9010    0.0892   31.13  115.00    7.00   26.96    0.5600 9000.00000 9000.00000 9000.000
  1810  212.89   12.068  -49.26    8.0    1.8637    0.0875   31.15  116.00    7.10   26.96    0.5500 9000.00000 9000.00000 9000.000
  1812  212.55   12.078  -49.36    8.0    1.7891    0.0842   31.18  117.00    7.20   26.95    0.5300 9000.00000 9000.00000 9000.000
  1814  212.20   12.089  -49.48    8.0    1.7144    0.0808   31.20  117.00    7.30   26.91    0.5100 9000.00000 9000.00000 9000.000
  1816  211.88   12.099  -49.54    8.0    1.6398    0.0774   31.22  118.00    7.40   26.90    0.4900 9000.00000 9000.00000 9000.000
  1818  211.59   12.108  -49.60    8.0    1.6025    0.0757   31.24  119.00    7.50   26.89    0.4800 9000.00000 9000.00000 9000.000
  1820  211.32   12.116  -49.67    8.0    1.5279    0.0723   31.25  119.00    7.60   26.88    0.4600 9000.00000 9000.00000 9000.000
  1822  211.04   12.125  -49.70    8.0    1.5279    0.0724   31.27  120.00    7.70   26.87    0.4600 9000.00000 9000.00000 9000.000
  1824  210.75   12.134  -49.74    8.0    1.4905    0.0707   31.28  120.00    7.80   26.85    0.4500 9000.00000 9000.00000 9000.000
  1826  210.45   12.143  -49.80    8.0    1.4905    0.0708   31.30  121.00    7.90   26.84    0.4500 9000.00000 9000.00000 9000.000
  1828  210.14   12.153  -49.89    8.0    1.4532    0.0692   31.32  122.00    8.00   26.83    0.4400 9000.00000 9000.00000 9000.000
  1830  209.84   12.162  -50.00    8.0    1.4159    0.0675   31.33  122.00    8.10   26.82    0.4300 9000.00000 9000.00000 9000.000
  1832  209.58   12.170  -50.08    8.0    1.3786    0.0658   31.35  123.00    8.20   26.81    0.4200 9000.00000 9000.00000 9000.000
  1834  209.33   12.178  -50.16    8.0    1.3786    0.0659   31.36  123.00    8.40   26.81    0.4200 9000.00000 9000.00000 9000.000
  1836  209.07   12.186  -50.25    8.0    1.3414    0.0642   31.37  123.00    8.50   26.81    0.4100 9000.00000 9000.00000 9000.000
  1838  208.78   12.195  -50.34    8.0    1.3413    0.0642   31.39  124.00    8.60   26.80    0.4100 9000.00000 9000.00000 9000.000
  1840  208.51   12.203  -50.44    8.0    1.3413    0.0643   31.40  124.00    8.70   26.79    0.4100 9000.00000 9000.00000 9000.000
  1842  208.26   12.211  -50.51    8.0    1.3413    0.0644   31.42  125.00    8.90   26.79    0.4100 9000.00000 9000.00000 9000.000
  1844  208.00   12.219  -50.59    8.0    1.3040    0.0627   31.43  125.00    9.00   26.78    0.4000 9000.00000 9000.00000 9000.000
  1846  207.75   12.227  -50.68    8.0    1.3039    0.0628   31.44  126.00    9.10   26.76    0.4000 9000.00000 9000.00000 9000.000
  1848  207.51   12.235  -50.75    9.0    1.3039    0.0628   31.45  126.00    9.20   26.75    0.4000 9000.00000 9000.00000 9000.000
  1850  207.26   12.243  -50.80    9.0    1.3039    0.0629   31.47  126.00    9.40   26.74    0.4000 9000.00000 9000.00000 9000.000
  1852  206.99   12.251  -50.84    9.0    1.3038    0.0630   31.48  126.00    9.50   26.72    0.4000 9000.00000 9000.00000 9000.000
  1854  206.72   12.260  -50.89    9.0    1.3037    0.0631   31.49  126.00    9.60   26.70    0.4000 9000.00000 9000.00000 9000.000
  1856  206.45   12.268  -50.97    9.0    1.3037    0.0632   31.51  126.00    9.70   26.70    0.4000 9000.00000 9000.00000 9000.000
  1858  206.19   12.276  -51.04    9.0    1.3036    0.0632   31.52  126.00    9.80   26.67    0.4000 9000.00000 9000.00000 9000.000
  1860  205.95   12.284  -51.11    9.0    1.3035    0.0633   31.53  126.00   10.00   26.65    0.4000 9000.00000 9000.00000 9000.000
  1862  205.70   12.292  -51.15    9.0    1.3408    0.0652   31.54  126.00   10.10   26.64    0.4100 9000.00000 9000.00000 9000.000
  1864  205.44   12.300  -51.16    9.0    1.3408    0.0653   31.56  126.00   10.20   26.64    0.4100 9000.00000 9000.00000 9000.000
  1866  205.15   12.309  -51.21    9.0    1.3407    0.0654   31.57  126.00   10.30   26.63    0.4100 9000.00000 9000.00000 9000.000
  1868  204.92   12.316  -51.32    9.0    1.3779    0.0672   31.58  126.00   10.40   26.62    0.4200 9000.00000 9000.00000 9000.000
  1870  204.69   12.324  -51.41    9.0    1.3778    0.0673   31.60  126.00   10.50   26.59    0.4200 9000.00000 9000.00000 9000.000
  1872  204.44   12.332  -51.48    9.0    1.4150    0.0692   31.61  126.00   10.70   26.58    0.4300 9000.00000 9000.00000 9000.000
  1874  204.19   12.340  -51.53    9.0    1.4149    0.0693   31.62  126.00   10.80   26.56    0.4300 9000.00000 9000.00000 9000.000
  1876  203.94   12.347  -51.66    9.0    1.4149    0.0694   31.64  126.00   10.90   26.54    0.4300 9000.00000 9000.00000 9000.000
  1878  203.67   12.356  -51.75    9.0    1.4521    0.0713   31.65  126.00   11.00   26.53    0.4400 9000.00000 9000.00000 9000.000
  1880  203.42   12.364  -51.81    9.0    1.4892    0.0732   31.67  126.00   11.20   26.52    0.4500 9000.00000 9000.00000 9000.000
  1882  203.19   12.371  -51.83    9.0    1.4892    0.0733   31.68  127.00   11.30   26.51    0.4500 9000.00000 9000.00000 9000.000
  1884  202.92   12.380  -51.84    9.0    1.5264    0.0752   31.69  127.00   11.40   26.50    0.4600 9000.00000 9000.00000 9000.000
  1886  202.67   12.388  -51.91    9.0    1.5264    0.0753   31.71  127.00   11.50   26.49    0.4600 9000.00000 9000.00000 9000.000
  1888  202.45   12.395  -51.99    9.0    1.5263    0.0754   31.72  128.00   11.60   26.48    0.4600 9000.00000 9000.00000 9000.000
  1890  202.23   12.402  -52.07    9.0    1.5636    0.0773   31.74  128.00   11.70   26.48    0.4700 9000.00000 9000.00000 9000.000
  1892  201.97   12.410  -52.16    9.0    1.6008    0.0793   31.75  128.00   11.80   26.47    0.4800 9000.00000 9000.00000 9000.000
  1894  201.69   12.419  -52.20    9.0    1.6379    0.0812   31.77  128.00   11.90   26.45    0.4900 9000.00000 9000.00000 9000.000
  1896  201.43   12.428  -52.22    9.0    1.6379    0.0813   31.79  129.00   12.00   26.45    0.4900 9000.00000 9000.00000 9000.000
  1898  201.20   12.435  -52.28    8.0    1.6750    0.0833   31.80  129.00   12.10   26.43    0.5000 9000.00000 9000.00000 9000.000
  1900  200.96   12.443  -52.38    8.0    1.7123    0.0852   31.82  130.00   12.10   26.43    0.5100 9000.00000 9000.00000 9000.000
  1902  200.73   12.450  -52.48    8.0    1.7122    0.0853   31.83  130.00   12.20   26.42    0.5100 9000.00000 9000.00000 9000.000
  1904  200.48   12.458  -52.59    8.0    1.7122    0.0854   31.85  130.00   12.20   26.41    0.5100 9000.00000 9000.00000 9000.000
  1906  200.23   12.466  -52.59    8.0    1.7120    0.0855   31.87  130.00   12.20   26.38    0.5100 9000.00000 9000.00000 9000.000
  1908  199.97   12.475  -52.62    8.0    1.7493    0.0875   31.88  131.00   12.30   26.38    0.5200 9000.00000 9000.00000 9000.000
  1910  199.72   12.483  -52.69    8.0    1.7492    0.0876   31.90  131.00   12.30   26.37    0.5200 9000.00000 9000.00000 9000.000
  1912  199.47   12.491  -52.80    8.0    1.7491    0.0877   31.92  131.00   12.30   26.34    0.5200 9000.00000 9000.00000 9000.000
  1914  199.21   12.499  -52.91    9.0    1.7491    0.0878   31.94  131.00   12.40   26.34    0.5200 9000.00000 9000.00000 9000.000
  1916  198.96   12.507  -52.99    9.0    1.7118    0.0860   31.95  131.00   12.40   26.32    0.5100 9000.00000 9000.00000 9000.000
  1918  198.74   12.514  -53.03    9.0    1.7117    0.0861   31.97  131.00   12.50   26.31    0.5100 9000.00000 9000.00000 9000.000
  1920  198.50   12.522  -53.10    9.0    1.6745    0.0844   31.99  131.00   12.50   26.31    0.5000 9000.00000 9000.00000 9000.000
  1922  198.24   12.531  -53.22    9.0    1.6744    0.0845   32.00  131.00   12.60   26.29    0.5000 9000.00000 9000.00000 9000.000
  1924  198.00   12.538  -53.33    9.0    1.6744    0.0846   32.02  131.00   12.60   26.28    0.5000 9000.00000 9000.00000 9000.000
  1926  197.75   12.547  -53.39    9.0    1.6743    0.0847   32.04  131.00   12.70   26.26    0.5000 9000.00000 9000.00000 9000.000
  1928  197.48   12.555  -53.44    9.0    1.6370    0.0829   32.05  131.00   12.80   26.25    0.4900 9000.00000 9000.00000 9000.000
  1930  197.23   12.564  -53.49    9.0    1.6370    0.0830   32.07  130.00   12.80   26.24    0.4900 9000.00000 9000.00000 9000.000
  1932  197.00   12.571  -53.61    9.0    1.5997    0.0812   32.08  130.00   12.90   26.23    0.4800 9000.00000 9000.00000 9000.000
  1934  196.73   12.580  -53.67    9.0    1.5625    0.0794   32.10  130.00   12.90   26.21    0.4700 9000.00000 9000.00000 9000.000
  1936  196.49   12.588  -53.72    9.0    1.5625    0.0795   32.12  130.00   13.00   26.21    0.4700 9000.00000 9000.00000 9000.000
  1938  196.28   12.595  -53.74    9.0    1.5252    0.0777   32.13  130.00   13.00   26.20    0.4600 9000.00000 9000.00000 9000.000
  1940  196.03   12.603  -53.69    9.0    1.4879    0.0759   32.14  130.00   13.10   26.18    0.4500 9000.00000 9000.00000 9000.000
  1942  195.79   12.611  -53.72    9.0    1.4508    0.0741   32.16  130.00   13.10   26.18    0.4400 9000.00000 9000.00000 9000.000
  1944  195.53   12.619  -53.79    9.0    1.4507    0.0742   32.17  129.00   13.10   26.17    0.4400 9000.00000 9000.00000 9000.000
  1946  195.28   12.627  -53.84    9.0    1.4135    0.0724   32.19  129.00   13.10   26.16    0.4300 9000.00000 9000.00000 9000.000
  1948  195.03   12.636  -53.88    9.0    1.4134    0.0725   32.20  129.00   13.10   26.13    0.4300 9000.00000 9000.00000 9000.000
  1950  194.78   12.644  -53.93    9.0    1.3760    0.0706   32.22  129.00   13.10   26.10    0.4200 9000.00000 9000.00000 9000.000
  1952  194.52   12.652  -53.99    9.0    1.3388    0.0688   32.23  129.00   13.10   26.09    0.4100 9000.00000 9000.00000 9000.000
  1954  194.28   12.660  -54.02    9.0    1.3388    0.0689   32.24  129.00   13.10   26.08    0.4100 9000.00000 9000.00000 9000.000
  1956  194.04   12.668  -54.07    8.0    1.3016    0.0671   32.26  128.00   13.10   26.07    0.4000 9000.00000 9000.00000 9000.000
  1958  193.79   12.677  -54.17    8.0    1.2643    0.0652   32.27  128.00   13.10   26.05    0.3900 9000.00000 9000.00000 9000.000
  1960  193.53   12.685  -54.27    8.0    1.2643    0.0653   32.28  128.00   13.00   26.04    0.3900 9000.00000 9000.00000 9000.000
  1962  193.27   12.694  -54.34    8.0    1.2271    0.0635   32.30  128.00   12.90   26.04    0.3800 9000.00000 9000.00000 9000.000
  1964  193.04   12.701  -54.40    8.0    1.1898    0.0616   32.31  128.00   12.80   26.00    0.3700 9000.00000 9000.00000 9000.000
  1966  192.81   12.709  -54.34    7.0    1.1525    0.0598   32.32  128.00   12.70   25.97    0.3600 9000.00000 9000.00000 9000.000
  1968  192.56   12.717  -54.28    7.0    1.1524    0.0598   32.33  128.00   12.50   25.95    0.3600 9000.00000 9000.00000 9000.000
  1970  192.29   12.726  -54.31    7.0    1.1152    0.0580   32.34  128.00   12.40   25.95    0.3500 9000.00000 9000.00000 9000.000
  1972  192.03   12.735  -54.35    7.0    1.1152    0.0581   32.36  128.00   12.20   25.94    0.3500 9000.00000 9000.00000 9000.000
  1974  191.79   12.743  -54.42    7.0    1.0781    0.0562   32.37  128.00   12.00   25.94    0.3400 9000.00000 9000.00000 9000.000
  1976  191.51   12.752  -54.42    7.0    1.0781    0.0563   32.38  129.00   11.90   25.94    0.3400 9000.00000 9000.00000 9000.000
  1978  191.23   12.762  -54.51    8.0    1.0780    0.0564   32.39  129.00   11.70   25.93    0.3400 9000.00000 9000.00000 9000.000
  1980  190.98   12.770  -54.63    8.0    1.0780    0.0564   32.40  129.00   11.60   25.92    0.3400 9000.00000 9000.00000 9000.000
  1982  190.73   12.778  -54.63    8.0    1.0780    0.0565   32.41  130.00   11.40   25.92    0.3400 9000.00000 9000.00000 9000.000
  1984  190.46   12.788  -54.70    9.0    1.0780    0.0566   32.43  130.00   11.30   25.91    0.3400 9000.00000 9000.00000 9000.000
  1986  190.20   12.796  -54.77    9.0    1.0780    0.0567   32.44  130.00   11.20   25.90    0.3400 9000.00000 9000.00000 9000.000
  1988  189.94   12.805  -54.76    9.0    1.0779    0.0567   32.45  130.00   11.10   25.87    0.3400 9000.00000 9000.00000 9000.000
  1990  189.64   12.815  -54.83    9.0    1.0779    0.0568   32.46  130.00   11.00   25.86    0.3400 9000.00000 9000.00000 9000.000
  1992  189.34   12.825  -54.88   10.0    1.0778    0.0569   32.48  130.00   10.90   25.84    0.3400 9000.00000 9000.00000 9000.000
  1994  189.01   12.836  -54.94   10.0    1.0778    0.0570   32.49  130.00   10.90   25.84    0.3400 9000.00000 9000.00000 9000.000
  1996  188.63   12.849  -55.03   10.0    1.0778    0.0571   32.51  130.00   10.80   25.83    0.3400 9000.00000 9000.00000 9000.000
  1998  188.23   12.863  -55.11   10.0    1.0778    0.0573   32.53  130.00   10.60   25.82    0.3400 9000.00000 9000.00000 9000.000
  2000  187.87   12.875  -55.16   11.0    1.0778    0.0574   32.54  130.00   10.50   25.82    0.3400 9000.00000 9000.00000 9000.000
  2002  187.55   12.886  -55.25   11.0    1.0777    0.0575   32.56  129.00   10.30   25.80    0.3400 9000.00000 9000.00000 9000.000
  2004  187.26   12.896  -55.37   11.0    1.0777    0.0576   32.57  129.00   10.10   25.79    0.3400 9000.00000 9000.00000 9000.000
  2006  186.94   12.907  -55.53   11.0    1.1148    0.0596   32.58  129.00    9.90   25.77    0.3500 9000.00000 9000.00000 9000.000
  2008  186.67   12.916  -55.61   11.0    1.1148    0.0597   32.60  130.00    9.70   25.76    0.3500 9000.00000 9000.00000 9000.000
  2010  186.41   12.925  -55.66   11.0    1.1147    0.0598   32.61  130.00    9.50   25.75    0.3500 9000.00000 9000.00000 9000.000
  2012  186.13   12.934  -55.70   12.0    1.1147    0.0599   32.62  130.00    9.20   25.74    0.3500 9000.00000 9000.00000 9000.000
  2014  185.88   12.943  -55.72   12.0    1.1519    0.0620   32.64  131.00    9.00   25.73    0.3600 9000.00000 9000.00000 9000.000
  2016  185.65   12.951  -55.80   12.0    1.1519    0.0620   32.65  131.00    8.80   25.73    0.3600 9000.00000 9000.00000 9000.000
  2018  185.41   12.959  -55.90   12.0    1.1518    0.0621   32.66  132.00    8.50   25.72    0.3600 9000.00000 9000.00000 9000.000
  2020  185.15   12.968  -56.01   12.0    1.1518    0.0622   32.67  133.00    8.30   25.71    0.3600 9000.00000 9000.00000 9000.000
  2022  184.89   12.977  -56.06   12.0    1.1518    0.0623   32.68  133.00    8.10   25.70    0.3600 9000.00000 9000.00000 9000.000
  2024  184.66   12.985  -56.14   12.0    1.1518    0.0624   32.70  134.00    7.90   25.69    0.3600 9000.00000 9000.00000 9000.000
  2026  184.42   12.993  -56.22   12.0    1.1518    0.0625   32.71  134.00    7.70   25.69    0.3600 9000.00000 9000.00000 9000.000
  2028  184.13   13.003  -56.29   12.0    1.1517    0.0626   32.72  134.00    7.40   25.68    0.3600 9000.00000 9000.00000 9000.000
  2030  183.85   13.013  -56.46   12.0    1.1517    0.0626   32.73  135.00    7.10   25.67    0.3600 9000.00000 9000.00000 9000.000
  2032  183.59   13.022  -56.51   12.0    1.1516    0.0627   32.75  135.00    6.80   25.65    0.3600 9000.00000 9000.00000 9000.000
  2034  183.33   13.031  -56.56   12.0    1.1516    0.0628   32.76  134.00    6.50   25.64    0.3600 9000.00000 9000.00000 9000.000
  2036  183.06   13.040  -56.63   13.0    1.1144    0.0609   32.77  134.00    6.20   25.63    0.3500 9000.00000 9000.00000 9000.000
  2038  182.76   13.050  -56.73   13.0    1.1145    0.0610   32.79  133.00    5.80   25.63    0.3500 9000.00000 9000.00000 9000.000
  2040  182.41   13.062  -56.85   13.0    1.1144    0.0611   32.81  132.00    5.40   25.61    0.3500 9000.00000 9000.00000 9000.000
  2042  181.96   13.078  -57.00   13.0    1.1515    0.0633   32.83  131.00    5.00   25.60    0.3600 9000.00000 9000.00000 9000.000
  2044  181.48   13.095  -57.10   13.0    1.1515    0.0634   32.85  129.00    4.70   25.58    0.3600 9000.00000 9000.00000 9000.000
  2046  181.02   13.111  -57.24   13.0    1.1515    0.0636   32.87  127.00    4.40   25.57    0.3600 9000.00000 9000.00000 9000.000
  2048  180.64   13.124  -57.33   13.0    1.1514    0.0637   32.89  125.00    4.10   25.55    0.3600 9000.00000 9000.00000 9000.000
  2050  180.25   13.138  -57.41   13.0    1.1142    0.0618   32.91  124.00    3.90   25.54    0.3500 9000.00000 9000.00000 9000.000
  2052  179.89   13.150  -57.45   13.0    1.0771    0.0599   32.93  122.00    3.80   25.54    0.3400 9000.00000 9000.00000 9000.000
  2054  179.55   13.162  -57.49   13.0    1.0770    0.0600   32.95  121.00    3.70   25.52    0.3400 9000.00000 9000.00000 9000.000
  2056  179.23   13.174  -57.55   13.0    1.0771    0.0601   32.96  121.00    3.60   25.52    0.3400 9000.00000 9000.00000 9000.000
  2058  178.93   13.184  -57.59   13.0    1.0770    0.0602   32.98  121.00    3.60   25.50    0.3400 9000.00000 9000.00000 9000.000
  2060  178.67   13.193  -57.73   13.0    1.0398    0.0582   32.99  122.00    3.60   25.48    0.3300 9000.00000 9000.00000 9000.000
