  1284  318.73    9.293  -26.19   10.0    1.5484    0.0486   23.29   64.00   10.40   30.38    0.4500 9000.00000 9000.00000 9000.000
  1286  318.36    9.302  -26.28   10.0    1.5096    0.0474   23.30   64.00   10.40   30.36    0.4400 9000.00000 9000.00000 9000.000
  1288  318.01    9.310  -26.33   10.0    1.5095    0.0475   23.32   65.00   10.40   30.35    0.4400 9000.00000 9000.00000 9000.000
  1290  317.66    9.318  -26.39    9.0    1.5095    0.0475   23.33   66.00   10.40   30.34    0.4400 9000.00000 9000.00000 9000.000
  1292  317.34    9.325  -26.44    9.0    1.4707    0.0463   23.34   66.00   10.40   30.33    0.4300 9000.00000 9000.00000 9000.000
  1294  317.03    9.332  -26.52    9.0    1.4707    0.0464   23.35   67.00   10.40   30.32    0.4300 9000.00000 9000.00000 9000.000
  1296  316.70    9.340  -26.62   10.0    1.4320    0.0452   23.36   67.00   10.40   30.32    0.4200 9000.00000 9000.00000 9000.000
  1298  316.39    9.347  -26.63   10.0    1.4320    0.0453   23.38   68.00   10.40   30.32    0.4200 9000.00000 9000.00000 9000.000
  1300  316.10    9.353  -26.71   10.0    1.4319    0.0453   23.39   68.00   10.50   30.31    0.4200 9000.00000 9000.00000 9000.000
  1302  315.76    9.361  -26.82   10.0    1.4319    0.0453   23.40   69.00   10.50   30.30    0.4200 9000.00000 9000.00000 9000.000
  1304  315.41    9.369  -26.88   10.0    1.4318    0.0454   23.41   69.00   10.50   30.28    0.4200 9000.00000 9000.00000 9000.000
  1306  315.10    9.376  -26.85   10.0    1.3931    0.0442   23.42   69.00   10.60   30.28    0.4100 9000.00000 9000.00000 9000.000
  1308  314.77    9.384  -26.91   11.0    1.3931    0.0443   23.43   69.00   10.60   30.28    0.4100 9000.00000 9000.00000 9000.000
  1310  314.42    9.392  -27.06   11.0    1.3930    0.0443   23.45   70.00   10.60   30.27    0.4100 9000.00000 9000.00000 9000.000
  1312  314.09    9.399  -27.13   11.0    1.3930    0.0444   23.46   70.00   10.70   30.27    0.4100 9000.00000 9000.00000 9000.000
  1314  313.75    9.407  -27.20   11.0    1.3930    0.0444   23.47   70.00   10.70   30.27    0.4100 9000.00000 9000.00000 9000.000
  1316  313.41    9.415  -27.28   11.0    1.3930    0.0444   23.48   70.00   10.80   30.25    0.4100 9000.00000 9000.00000 9000.000
  1318  313.07    9.423  -27.35   11.0    1.3929    0.0445   23.49   70.00   10.80   30.24    0.4100 9000.00000 9000.00000 9000.000
  1320  312.74    9.430  -27.37   11.0    1.3542    0.0433   23.50   70.00   10.80   30.23    0.4000 9000.00000 9000.00000 9000.000
  1322  312.40    9.438  -27.45   11.0    1.3542    0.0433   23.52   70.00   10.90   30.23    0.4000 9000.00000 9000.00000 9000.000
  1324  312.07    9.446  -27.60   12.0    1.3541    0.0434   23.53   71.00   10.90   30.22    0.4000 9000.00000 9000.00000 9000.000
  1326  311.79    9.452  -27.65   12.0    1.3541    0.0434   23.54   71.00   10.90   30.21    0.4000 9000.00000 9000.00000 9000.000
  1328  311.46    9.460  -27.70   12.0    1.3541    0.0435   23.55   71.00   11.00   30.21    0.4000 9000.00000 9000.00000 9000.000
  1330  311.13    9.467  -27.83   12.0    1.3540    0.0435   23.56   72.00   11.00   30.20    0.4000 9000.00000 9000.00000 9000.000
  1332  310.81    9.475  -27.85   13.0    1.3153    0.0423   23.57   72.00   11.00   30.19    0.3900 9000.00000 9000.00000 9000.000
  1334  310.47    9.483  -27.90   13.0    1.3153    0.0424   23.58   73.00   11.00   30.19    0.3900 9000.00000 9000.00000 9000.000
  1336  310.13    9.491  -28.01   13.0    1.3153    0.0424   23.59   73.00   11.00   30.18    0.3900 9000.00000 9000.00000 9000.000
  1338  309.76    9.499  -28.05   13.0    1.3153    0.0425   23.61   74.00   11.10   30.18    0.3900 9000.00000 9000.00000 9000.000
  1340  309.44    9.507  -28.06   13.0    1.3152    0.0425   23.62   74.00   11.10   30.17    0.3900 9000.00000 9000.00000 9000.000
  1342  309.13    9.514  -28.14   13.0    1.3152    0.0425   23.63   75.00   11.10   30.16    0.3900 9000.00000 9000.00000 9000.000
  1344  308.77    9.522  -28.27   13.0    1.3151    0.0426   23.64   75.00   11.20   30.15    0.3900 9000.00000 9000.00000 9000.000
  1346  308.41    9.531  -28.37   13.0    1.3151    0.0426   23.65   75.00   11.20   30.15    0.3900 9000.00000 9000.00000 9000.000
  1348  308.05    9.539  -28.38   13.0    1.3150    0.0427   23.66   75.00   11.20   30.13    0.3900 9000.00000 9000.00000 9000.000
  1350  307.73    9.546  -28.43   13.0    1.3150    0.0427   23.67   76.00   11.30   30.13    0.3900 9000.00000 9000.00000 9000.000
  1352  307.41    9.554  -28.54   13.0    1.3150    0.0428   23.68   76.00   11.30   30.12    0.3900 9000.00000 9000.00000 9000.000
  1354  307.05    9.562  -28.59   13.0    1.2763    0.0416   23.70   75.00   11.30   30.11    0.3800 9000.00000 9000.00000 9000.000
  1356  306.71    9.570  -28.68   13.0    1.2762    0.0416   23.71   75.00   11.30   30.10    0.3800 9000.00000 9000.00000 9000.000
  1358  306.37    9.578  -28.75   13.0    1.2762    0.0417   23.72   75.00   11.30   30.09    0.3800 9000.00000 9000.00000 9000.000
  1360  306.03    9.586  -28.79   13.0    1.2762    0.0417   23.73   75.00   11.20   30.09    0.3800 9000.00000 9000.00000 9000.000
  1362  305.70    9.594  -28.83   12.0    1.2762    0.0417   23.74   75.00   11.20   30.08    0.3800 9000.00000 9000.00000 9000.000
  1364  305.35    9.602  -28.98   12.0    1.2762    0.0418   23.75   75.00   11.20   30.08    0.3800 9000.00000 9000.00000 9000.000
  1366  305.02    9.610  -29.04   13.0    1.2761    0.0418   23.76   75.00   11.10   30.06    0.3800 9000.00000 9000.00000 9000.000
  1368  304.70    9.617  -29.01   12.0    1.2760    0.0419   23.77   74.00   11.00   30.05    0.3800 9000.00000 9000.00000 9000.000
  1370  304.38    9.625  -29.09   12.0    1.2760    0.0419   23.78   74.00   11.00   30.05    0.3800 9000.00000 9000.00000 9000.000
  1372  304.04    9.633  -29.19   12.0    1.2760    0.0420   23.80   74.00   10.90   30.05    0.3800 9000.00000 9000.00000 9000.000
  1374  303.69    9.641  -29.20   12.0    1.2760    0.0420   23.81   74.00   10.90   30.05    0.3800 9000.00000 9000.00000 9000.000
  1376  303.36    9.649  -29.27   12.0    1.2760    0.0421   23.82   74.00   10.80   30.04    0.3800 9000.00000 9000.00000 9000.000
  1378  303.05    9.656  -29.40   12.0    1.2760    0.0421   23.83   74.00   10.70   30.04    0.3800 9000.00000 9000.00000 9000.000
  1380  302.73    9.663  -29.49   12.0    1.2760    0.0422   23.84   73.00   10.70   30.05    0.3800 9000.00000 9000.00000 9000.000
  1382  302.38    9.672  -29.50   12.0    1.2760    0.0422   23.85   73.00   10.60   30.05    0.3800 9000.00000 9000.00000 9000.000
  1384  302.05    9.679  -29.60   12.0    1.2374    0.0410   23.86   73.00   10.60   30.05    0.3700 9000.00000 9000.00000 9000.000
  1386  301.74    9.687  -29.72   12.0    1.2373    0.0410   23.87   73.00   10.60   30.04    0.3700 9000.00000 9000.00000 9000.000
  1388  301.41    9.694  -29.80   12.0    1.2373    0.0411   23.88   73.00   10.50   30.04    0.3700 9000.00000 9000.00000 9000.000
  1390  301.08    9.702  -29.81   12.0    1.2373    0.0411   23.89   73.00   10.50   30.03    0.3700 9000.00000 9000.00000 9000.000
  1392  300.75    9.710  -29.86   12.0    1.2373    0.0411   23.90   72.00   10.50   30.03    0.3700 9000.00000 9000.00000 9000.000
  1394  300.39    9.719  -29.96   12.0    1.2372    0.0412   23.92   72.00   10.50   30.01    0.3700 9000.00000 9000.00000 9000.000
  1396  300.07    9.726  -30.06   12.0    1.2372    0.0412   23.93   72.00   10.50   30.01    0.3700 9000.00000 9000.00000 9000.000
  1398  299.74    9.734  -30.11   12.0    1.2400    0.0414   23.94   72.00   10.40   30.00    0.3700 9000.00000 9000.00000 9000.000
  1400  299.40    9.742  -30.17   12.0    1.2400    0.0414   23.95   72.00   10.40   29.99    0.3700 9000.00000 9000.00000 9000.000
  1402  299.09    9.750  -30.21   12.0    1.2399    0.0415   23.96   72.00   10.40   29.97    0.3700 9000.00000 9000.00000 9000.000
  1404  298.75    9.758  -30.28   12.0    1.2399    0.0415   23.97   72.00   10.40   29.96    0.3700 9000.00000 9000.00000 9000.000
  1406  298.45    9.765  -30.34   12.0    1.2398    0.0415   23.98   72.00   10.30   29.95    0.3700 9000.00000 9000.00000 9000.000
  1408  298.15    9.772  -30.37   12.0    1.2398    0.0416   23.99   71.00   10.30   29.94    0.3700 9000.00000 9000.00000 9000.000
  1410  297.80    9.780  -30.43   12.0    1.2398    0.0416   24.00   71.00   10.30   29.93    0.3700 9000.00000 9000.00000 9000.000
  1412  297.45    9.789  -30.56   12.0    1.2398    0.0417   24.01   71.00   10.20   29.93    0.3700 9000.00000 9000.00000 9000.000
  1414  297.12    9.797  -30.66   12.0    1.2397    0.0417   24.02   71.00   10.20   29.91    0.3700 9000.00000 9000.00000 9000.000
  1416  296.80    9.804  -30.65   13.0    1.2397    0.0418   24.03   71.00   10.20   29.90    0.3700 9000.00000 9000.00000 9000.000
  1418  296.49    9.812  -30.71   13.0    1.2397    0.0418   24.04   71.00   10.10   29.90    0.3700 9000.00000 9000.00000 9000.000
  1420  296.12    9.820  -30.88   13.0    1.2397    0.0419   24.06   71.00   10.10   29.90    0.3700 9000.00000 9000.00000 9000.000
  1422  295.77    9.829  -30.98   13.0    1.2397    0.0419   24.07   71.00   10.10   29.89    0.3700 9000.00000 9000.00000 9000.000
  1424  295.44    9.837  -31.05   13.0    1.2397    0.0420   24.08   71.00   10.10   29.89    0.3700 9000.00000 9000.00000 9000.000
  1426  295.12    9.844  -31.15   13.0    1.2396    0.0420   24.09   71.00   10.10   29.88    0.3700 9000.00000 9000.00000 9000.000
  1428  294.79    9.852  -31.22   13.0    1.2396    0.0420   24.10   71.00   10.10   29.86    0.3700 9000.00000 9000.00000 9000.000
  1430  294.44    9.861  -31.23   13.0    1.2396    0.0421   24.11   71.00   10.10   29.86    0.3700 9000.00000 9000.00000 9000.000
  1432  294.11    9.869  -31.33   13.0    1.2396    0.0421   24.12   71.00   10.10   29.86    0.3700 9000.00000 9000.00000 9000.000
  1434  293.82    9.876  -31.43   13.0    1.2395    0.0422   24.13   71.00   10.10   29.85    0.3700 9000.00000 9000.00000 9000.000
  1436  293.51    9.883  -31.49   13.0    1.2395    0.0422   24.14   71.00   10.10   29.84    0.3700 9000.00000 9000.00000 9000.000
  1438  293.19    9.891  -31.53   13.0    1.2395    0.0423   24.15   71.00   10.10   29.84    0.3700 9000.00000 9000.00000 9000.000
  1440  292.87    9.899  -31.60   13.0    1.2395    0.0423   24.16   71.00   10.10   29.83    0.3700 9000.00000 9000.00000 9000.000
  1442  292.54    9.906  -31.72   13.0    1.2395    0.0424   24.17   70.00   10.10   29.83    0.3700 9000.00000 9000.00000 9000.000
  1444  292.20    9.915  -31.81   13.0    1.2394    0.0424   24.19   70.00   10.10   29.81    0.3700 9000.00000 9000.00000 9000.000
  1446  291.89    9.922  -31.85   13.0    1.2394    0.0425   24.20   70.00   10.10   29.81    0.3700 9000.00000 9000.00000 9000.000
  1448  291.59    9.929  -31.92   13.0    1.2393    0.0425   24.21   70.00   10.10   29.79    0.3700 9000.00000 9000.00000 9000.000
  1450  291.27    9.937  -31.97   13.0    1.2393    0.0425   24.22   70.00   10.10   29.78    0.3700 9000.00000 9000.00000 9000.000
  1452  290.94    9.945  -32.03   13.0    1.2393    0.0426   24.23   69.00   10.10   29.78    0.3700 9000.00000 9000.00000 9000.000
  1454  290.62    9.953  -32.09   14.0    1.2393    0.0426   24.24   69.00   10.10   29.77    0.3700 9000.00000 9000.00000 9000.000
  1456  290.29    9.961  -32.17   14.0    1.2005    0.0414   24.25   69.00   10.00   29.76    0.3600 9000.00000 9000.00000 9000.000
  1458  289.96    9.969  -32.32   14.0    1.2005    0.0414   24.26   69.00   10.00   29.76    0.3600 9000.00000 9000.00000 9000.000
  1460  289.65    9.977  -32.38   14.0    1.2005    0.0414   24.27   68.00   10.00   29.74    0.3600 9000.00000 9000.00000 9000.000
  1462  289.34    9.984  -32.45   14.0    1.2004    0.0415   24.28   68.00    9.90   29.73    0.3600 9000.00000 9000.00000 9000.000
  1464  289.03    9.992  -32.56   14.0    1.2004    0.0415   24.29   68.00    9.90   29.73    0.3600 9000.00000 9000.00000 9000.000
  1466  288.71   10.000  -32.65   14.0    1.2004    0.0416   24.30   68.00    9.80   29.72    0.3600 9000.00000 9000.00000 9000.000
  1468  288.38   10.008  -32.65   14.0    1.2004    0.0416   24.31   67.00    9.80   29.72    0.3600 9000.00000 9000.00000 9000.000
  1470  288.04   10.016  -32.68   14.0    1.2004    0.0417   24.32   67.00    9.70   29.71    0.3600 9000.00000 9000.00000 9000.000
  1472  287.69   10.024  -32.80   14.0    1.2004    0.0417   24.34   67.00    9.60   29.70    0.3600 9000.00000 9000.00000 9000.000
  1474  287.38   10.032  -32.87   14.0    1.2003    0.0418   24.35   67.00    9.60   29.69    0.3600 9000.00000 9000.00000 9000.000
  1476  287.06   10.040  -32.91   14.0    1.2003    0.0418   24.36   67.00    9.50   29.69    0.3600 9000.00000 9000.00000 9000.000
  1478  286.74   10.048  -32.99   14.0    1.2003    0.0419   24.37   67.00    9.40   29.68    0.3600 9000.00000 9000.00000 9000.000
  1480  286.40   10.056  -33.11   14.0    1.2003    0.0419   24.38   67.00    9.30   29.68    0.3600 9000.00000 9000.00000 9000.000
  1482  286.05   10.065  -33.13   14.0    1.1616    0.0406   24.39   67.00    9.20   29.67    0.3500 9000.00000 9000.00000 9000.000
  1484  285.72   10.073  -33.20   14.0    1.1616    0.0407   24.40   67.00    9.10   29.67    0.3500 9000.00000 9000.00000 9000.000
  1486  285.43   10.080  -33.30   14.0    1.1615    0.0407   24.41   67.00    9.00   29.66    0.3500 9000.00000 9000.00000 9000.000
  1488  285.10   10.088  -33.31   14.0    1.1615    0.0407   24.42   68.00    8.90   29.65    0.3500 9000.00000 9000.00000 9000.000
  1490  284.76   10.096  -33.34   13.0    1.1615    0.0408   24.43   68.00    8.80   29.65    0.3500 9000.00000 9000.00000 9000.000
  1492  284.42   10.105  -33.44   13.0    1.1615    0.0408   24.44   69.00    8.70   29.64    0.3500 9000.00000 9000.00000 9000.000
  1494  284.07   10.113  -33.53   13.0    1.1615    0.0409   24.45   69.00    8.50   29.63    0.3500 9000.00000 9000.00000 9000.000
  1496  283.65   10.124  -33.58   13.0    1.1615    0.0409   24.47   70.00    8.30   29.63    0.3500 9000.00000 9000.00000 9000.000
  1498  283.16   10.136  -33.70   13.0    1.1614    0.0410   24.48   70.00    8.10   29.62    0.3500 9000.00000 9000.00000 9000.000
  1500  282.60   10.150  -33.82   13.0    1.1614    0.0411   24.50   70.00    7.90   29.61    0.3500 9000.00000 9000.00000 9000.000
  1502  282.04   10.164  -33.85   13.0    1.1614    0.0412   24.52   70.00    7.60   29.60    0.3500 9000.00000 9000.00000 9000.000
  1504  281.49   10.177  -33.79   12.0    1.1614    0.0413   24.54   70.00    7.40   29.59    0.3500 9000.00000 9000.00000 9000.000
  1506  280.81   10.194  -33.94   12.0    1.1613    0.0414   24.56   70.00    7.00   29.57    0.3500 9000.00000 9000.00000 9000.000
  1508  280.04   10.214  -34.21   11.0    1.1613    0.0415   24.58   69.00    6.70   29.57    0.3500 9000.00000 9000.00000 9000.000
  1510  279.27   10.233  -34.41   11.0    1.1612    0.0416   24.61   69.00    6.40   29.54    0.3500 9000.00000 9000.00000 9000.000
  1512  278.64   10.248  -34.52   11.0    1.1612    0.0417   24.63   69.00    6.00   29.54    0.3500 9000.00000 9000.00000 9000.000
  1514  278.13   10.261  -34.59   10.0    1.1612    0.0418   24.65   68.00    5.70   29.53    0.3500 9000.00000 9000.00000 9000.000
  1516  277.69   10.272  -34.68   10.0    1.1226    0.0404   24.66   69.00    5.40   29.54    0.3400 9000.00000 9000.00000 9000.000
  1518  277.26   10.283  -34.77   10.0    1.1225    0.0405   24.67   69.00    5.20   29.52    0.3400 9000.00000 9000.00000 9000.000
  1520  276.72   10.297  -34.90   10.0    1.1225    0.0406   24.69   70.00    5.00   29.51    0.3400 9000.00000 9000.00000 9000.000
  1522  276.19   10.310  -35.04   10.0    1.1224    0.0406   24.71   71.00    4.90   29.50    0.3400 9000.00000 9000.00000 9000.000
  1524  275.74   10.321  -35.18   10.0    1.1223    0.0407   24.72   72.00    4.80   29.47    0.3400 9000.00000 9000.00000 9000.000
  1526  275.35   10.331  -35.31   10.0    1.1223    0.0408   24.74   74.00    4.80   29.45    0.3400 9000.00000 9000.00000 9000.000
  1528  274.99   10.340  -35.35   10.0    1.1222    0.0408   24.75   76.00    4.90   29.43    0.3400 9000.00000 9000.00000 9000.000
  1530  274.61   10.350  -35.47   10.0    1.1222    0.0409   24.76   77.00    5.00   29.42    0.3400 9000.00000 9000.00000 9000.000
  1532  274.23   10.360  -35.52   10.0    1.1222    0.0409   24.77   79.00    5.10   29.41    0.3400 9000.00000 9000.00000 9000.000
  1534  273.86   10.369  -35.58   10.0    1.1221    0.0410   24.78   80.00    5.20   29.39    0.3400 9000.00000 9000.00000 9000.000
  1536  273.51   10.378  -35.69   10.0    1.1221    0.0410   24.80   81.00    5.30   29.38    0.3400 9000.00000 9000.00000 9000.000
  1538  273.19   10.386  -35.81   10.0    1.1220    0.0411   24.81   81.00    5.40   29.37    0.3400 9000.00000 9000.00000 9000.000
  1540  272.87   10.394  -35.92   11.0    1.1220    0.0411   24.82   82.00    5.50   29.37    0.3400 9000.00000 9000.00000 9000.000
  1542  272.57   10.402  -35.96   11.0    1.1220    0.0412   24.83   82.00    5.50   29.36    0.3400 9000.00000 9000.00000 9000.000
  1544  272.27   10.410  -35.99   10.0    1.1219    0.0412   24.84   82.00    5.50   29.34    0.3400 9000.00000 9000.00000 9000.000
  1546  271.96   10.417  -36.03   10.0    1.1220    0.0413   24.85   82.00    5.50   29.34    0.3400 9000.00000 9000.00000 9000.000
  1548  271.69   10.424  -36.07   10.0    1.1219    0.0413   24.85   82.00    5.50   29.33    0.3400 9000.00000 9000.00000 9000.000
  1550  271.40   10.432  -36.16   10.0    1.1219    0.0413   24.86   82.00    5.40   29.33    0.3400 9000.00000 9000.00000 9000.000
  1552  271.07   10.440  -36.27   10.0    1.1219    0.0414   24.87   82.00    5.40   29.32    0.3400 9000.00000 9000.00000 9000.000
  1554  270.75   10.448  -36.35   10.0    1.1219    0.0414   24.89   82.00    5.30   29.31    0.3400 9000.00000 9000.00000 9000.000
  1556  270.46   10.456  -36.39   10.0    1.1218    0.0415   24.89   82.00    5.30   29.30    0.3400 9000.00000 9000.00000 9000.000
  1558  270.14   10.464  -36.48   10.0    1.1218    0.0415   24.91   83.00    5.20   29.29    0.3400 9000.00000 9000.00000 9000.000
  1560  269.82   10.472  -36.61   10.0    1.0831    0.0401   24.92   83.00    5.20   29.29    0.3300 9000.00000 9000.00000 9000.000
  1562  269.52   10.480  -36.67   10.0    1.0831    0.0402   24.93   84.00    5.10   29.29    0.3300 9000.00000 9000.00000 9000.000
  1564  269.23   10.487  -36.67   10.0    1.0831    0.0402   24.93   84.00    5.10   29.28    0.3300 9000.00000 9000.00000 9000.000
  1566  268.94   10.495  -36.72   10.0    1.0831    0.0403   24.94   85.00    5.10   29.27    0.3300 9000.00000 9000.00000 9000.000
  1568  268.62   10.503  -36.83   10.0    1.0831    0.0403   24.95   85.00    5.00   29.26    0.3300 9000.00000 9000.00000 9000.000
  1570  268.31   10.511  -36.88   10.0    1.0830    0.0404   24.96   86.00    5.00   29.25    0.3300 9000.00000 9000.00000 9000.000
  1572  268.00   10.519  -36.95   10.0    1.0830    0.0404   24.97   87.00    5.00   29.25    0.3300 9000.00000 9000.00000 9000.000
  1574  267.70   10.527  -37.04   10.0    1.0830    0.0405   24.98   87.00    5.00   29.25    0.3300 9000.00000 9000.00000 9000.000
  1576  267.41   10.534  -37.11   10.0    1.0830    0.0405   24.99   88.00    4.90   29.23    0.3300 9000.00000 9000.00000 9000.000
  1578  267.10   10.542  -37.17   10.0    1.0830    0.0405   25.00   89.00    4.90   29.23    0.3300 9000.00000 9000.00000 9000.000
  1580  266.78   10.551  -37.25   10.0    1.0830    0.0406   25.01   89.00    4.90   29.22    0.3300 9000.00000 9000.00000 9000.000
  1582  266.48   10.558  -37.27   11.0    1.0829    0.0406   25.02   90.00    4.80   29.21    0.3300 9000.00000 9000.00000 9000.000
  1584  266.18   10.566  -37.33   11.0    1.0829    0.0407   25.03   91.00    4.80   29.21    0.3300 9000.00000 9000.00000 9000.000
  1586  265.86   10.574  -37.46   11.0    1.0829    0.0407   25.04   91.00    4.80   29.20    0.3300 9000.00000 9000.00000 9000.000
  1588  265.54   10.583  -37.56   10.0    1.0828    0.0408   25.05   92.00    4.70   29.18    0.3300 9000.00000 9000.00000 9000.000
  1590  265.25   10.590  -37.58   10.0    1.0442    0.0394   25.06   92.00    4.70   29.18    0.3200 9000.00000 9000.00000 9000.000
  1592  264.96   10.598  -37.63   10.0    1.0441    0.0394   25.07   93.00    4.60   29.16    0.3200 9000.00000 9000.00000 9000.000
  1594  264.67   10.605  -37.72   10.0    1.0441    0.0394   25.08   93.00    4.60   29.14    0.3200 9000.00000 9000.00000 9000.000
  1596  264.36   10.613  -37.86   10.0    1.0440    0.0395   25.09   94.00    4.60   29.13    0.3200 9000.00000 9000.00000 9000.000
  1598  264.04   10.622  -37.99   11.0    1.0440    0.0395   25.10   94.00    4.50   29.12    0.3200 9000.00000 9000.00000 9000.000
  1600  263.75   10.629  -38.00   11.0    1.0440    0.0396   25.11   95.00    4.50   29.11    0.3200 9000.00000 9000.00000 9000.000
  1602  263.47   10.637  -38.07   11.0    1.0439    0.0396   25.12   95.00    4.50   29.10    0.3200 9000.00000 9000.00000 9000.000
  1604  263.17   10.644  -38.18   11.0    1.0439    0.0397   25.13   95.00    4.40   29.09    0.3200 9000.00000 9000.00000 9000.000
  1606  262.83   10.653  -38.29   11.0    1.0439    0.0397   25.14   96.00    4.40   29.08    0.3200 9000.00000 9000.00000 9000.000
  1608  262.50   10.662  -38.32   11.0    1.0439    0.0398   25.15   96.00    4.40   29.08    0.3200 9000.00000 9000.00000 9000.000
  1610  262.20   10.670  -38.42   11.0    1.0439    0.0398   25.16   96.00    4.40   29.07    0.3200 9000.00000 9000.00000 9000.000
  1612  261.92   10.677  -38.54   11.0    1.0439    0.0399   25.17   96.00    4.40   29.07    0.3200 9000.00000 9000.00000 9000.000
  1614  261.60   10.686  -38.55   11.0    1.0439    0.0399   25.18   96.00    4.40   29.06    0.3200 9000.00000 9000.00000 9000.000
  1616  261.29   10.694  -38.56   11.0    1.0438    0.0399   25.19   95.00    4.40   29.04    0.3200 9000.00000 9000.00000 9000.000
  1618  260.99   10.702  -38.67   11.0    1.0438    0.0400   25.20   95.00    4.40   29.04    0.3200 9000.00000 9000.00000 9000.000
  1620  260.68   10.710  -38.81   12.0    1.0438    0.0400   25.20   95.00    4.40   29.04    0.3200 9000.00000 9000.00000 9000.000
  1622  260.37   10.718  -38.86   12.0    1.0437    0.0401   25.21   95.00    4.40   29.02    0.3200 9000.00000 9000.00000 9000.000
  1624  260.07   10.726  -38.91   12.0    1.0437    0.0401   25.22   95.00    4.40   29.01    0.3200 9000.00000 9000.00000 9000.000
  1626  259.76   10.734  -39.06   12.0    1.0437    0.0402   25.23   94.00    4.40   29.00    0.3200 9000.00000 9000.00000 9000.000
  1628  259.45   10.742  -39.14   12.0    1.0437    0.0402   25.24   94.00    4.40   28.99    0.3200 9000.00000 9000.00000 9000.000
  1630  259.14   10.750  -39.14   12.0    1.0437    0.0403   25.25   94.00    4.40   28.99    0.3200 9000.00000 9000.00000 9000.000
  1632  258.83   10.759  -39.23   12.0    1.0436    0.0403   25.26   94.00    4.30   28.98    0.3200 9000.00000 9000.00000 9000.000
  1634  258.50   10.767  -39.30   12.0    1.0436    0.0404   25.27   94.00    4.30   28.96    0.3200 9000.00000 9000.00000 9000.000
  1636  258.20   10.775  -39.31   12.0    1.0436    0.0404   25.28   94.00    4.30   28.96    0.3200 9000.00000 9000.00000 9000.000
  1638  257.89   10.783  -39.39   12.0    1.0436    0.0405   25.29   94.00    4.30   28.95    0.3200 9000.00000 9000.00000 9000.000
  1640  257.57   10.792  -39.52   12.0    1.0436    0.0405   25.30   94.00    4.30   28.95    0.3200 9000.00000 9000.00000 9000.000
  1642  257.26   10.800  -39.59   12.0    1.0435    0.0406   25.31   94.00    4.30   28.94    0.3200 9000.00000 9000.00000 9000.000
  1644  256.94   10.809  -39.62   12.0    1.0049    0.0391   25.32   93.00    4.20   28.93    0.3100 9000.00000 9000.00000 9000.000
  1646  256.65   10.816  -39.73   12.0    1.0048    0.0392   25.33   93.00    4.20   28.91    0.3100 9000.00000 9000.00000 9000.000
  1648  256.33   10.825  -39.83   12.0    1.0048    0.0392   25.34   93.00    4.20   28.90    0.3100 9000.00000 9000.00000 9000.000
  1650  255.99   10.834  -39.87   12.0    1.0048    0.0393   25.35   93.00    4.20   28.89    0.3100 9000.00000 9000.00000 9000.000
  1652  255.67   10.843  -40.01   12.0    1.0434    0.0408   25.36   93.00    4.10   28.88    0.3200 9000.00000 9000.00000 9000.000
  1654  255.37   10.851  -40.13   12.0    1.0434    0.0409   25.37   93.00    4.10   28.88    0.3200 9000.00000 9000.00000 9000.000
  1656  255.08   10.858  -40.13   12.0    1.0434    0.0409   25.38   93.00    4.10   28.87    0.3200 9000.00000 9000.00000 9000.000
  1658  254.78   10.866  -40.19   13.0    1.0434    0.0410   25.39   92.00    4.20   28.88    0.3200 9000.00000 9000.00000 9000.000
  1660  254.49   10.874  -40.33   12.0    1.0047    0.0395   25.40   92.00    4.20   28.87    0.3100 9000.00000 9000.00000 9000.000
  1662  254.19   10.882  -40.45   12.0    1.0047    0.0395   25.41   91.00    4.20   28.86    0.3100 9000.00000 9000.00000 9000.000
  1664  253.87   10.891  -40.45   13.0    1.0047    0.0396   25.42   91.00    4.30   28.85    0.3100 9000.00000 9000.00000 9000.000
  1666  253.55   10.899  -40.46   13.0    1.0047    0.0396   25.43   91.00    4.40   28.84    0.3100 9000.00000 9000.00000 9000.000
  1668  253.25   10.907  -40.50   12.0    1.0046    0.0397   25.44   90.00    4.50   28.83    0.3100 9000.00000 9000.00000 9000.000
  1670  252.92   10.916  -40.42   12.0    1.0046    0.0397   25.45   90.00    4.60   28.82    0.3100 9000.00000 9000.00000 9000.000
  1672  252.62   10.924  -40.44   12.0    1.0045    0.0398   25.46   89.00    4.70   28.80    0.3100 9000.00000 9000.00000 9000.000
  1674  252.33   10.932  -40.54   12.0    1.0045    0.0398   25.47   89.00    4.90   28.79    0.3100 9000.00000 9000.00000 9000.000
  1676  252.01   10.941  -40.62   12.0    1.0045    0.0399   25.48   88.00    5.00   28.78    0.3100 9000.00000 9000.00000 9000.000
  1678  251.69   10.950  -40.65   11.0    1.0044    0.0399   25.49   88.00    5.10   28.76    0.3100 9000.00000 9000.00000 9000.000
  1680  251.39   10.958  -40.70   11.0    1.0430    0.0415   25.50   88.00    5.30   28.75    0.3200 9000.00000 9000.00000 9000.000
  1682  251.08   10.966  -40.75   11.0    1.0044    0.0400   25.51   88.00    5.40   28.75    0.3100 9000.00000 9000.00000 9000.000
  1684  250.77   10.974  -40.78   11.0    1.0044    0.0401   25.52   88.00    5.50   28.74    0.3100 9000.00000 9000.00000 9000.000
  1686  250.48   10.982  -40.82   11.0    1.0430    0.0416   25.53   88.00    5.60   28.73    0.3200 9000.00000 9000.00000 9000.000
