   942  392.54    7.750  -15.99   11.0    1.6432    0.0419   15.22   94.00    7.90   33.76    0.4800 9000.00000 9000.00000 9000.000
   944  392.07    7.759  -16.05   11.0    1.6051    0.0409   15.23   93.00    7.90   33.77    0.4700 9000.00000 9000.00000 9000.000
   946  391.59    7.769  -16.12   11.0    1.5669    0.0400   15.25   93.00    7.90   33.77    0.4600 9000.00000 9000.00000 9000.000
   948  391.09    7.778  -16.19   11.0    1.5286    0.0391   15.26   93.00    7.90   33.76    0.4500 9000.00000 9000.00000 9000.000
   950  390.58    7.788  -16.23   11.0    1.5286    0.0391   15.28   93.00    7.90   33.76    0.4500 9000.00000 9000.00000 9000.000
   952  390.02    7.799  -16.30   11.0    1.4904    0.0382   15.30   93.00    7.90   33.76    0.4400 9000.00000 9000.00000 9000.000
   954  389.44    7.810  -16.37   11.0    1.4521    0.0373   15.31   93.00    7.90   33.75    0.4300 9000.00000 9000.00000 9000.000
   956  388.71    7.824  -16.44   11.0    1.4521    0.0374   15.33   93.00    7.90   33.74    0.4300 9000.00000 9000.00000 9000.000
   958  387.88    7.840  -16.61   11.0    1.4521    0.0374   15.36   93.00    7.90   33.74    0.4300 9000.00000 9000.00000 9000.000
   960  387.11    7.855  -16.73   11.0    1.4138    0.0365   15.38   94.00    7.90   33.73    0.4200 9000.00000 9000.00000 9000.000
   962  386.32    7.870  -16.85   11.0    1.3756    0.0356   15.40   94.00    8.00   33.72    0.4100 9000.00000 9000.00000 9000.000
   964  385.56    7.885  -16.92   11.0    1.3754    0.0357   15.43   94.00    8.00   33.69    0.4100 9000.00000 9000.00000 9000.000
   966  384.81    7.900  -17.02   11.0    1.3371    0.0347   15.45   94.00    8.00   33.66    0.4000 9000.00000 9000.00000 9000.000
   968  383.99    7.916  -17.21   11.0    1.3370    0.0348   15.47   94.00    8.00   33.64    0.4000 9000.00000 9000.00000 9000.000
   970  383.13    7.933  -17.39   11.0    1.2988    0.0339   15.49   94.00    8.10   33.63    0.3900 9000.00000 9000.00000 9000.000
   972  382.41    7.947  -17.49   11.0    1.2987    0.0340   15.51   94.00    8.10   33.62    0.3900 9000.00000 9000.00000 9000.000
   974  381.80    7.959  -17.50   11.0    1.2604    0.0330   15.53   94.00    8.20   33.60    0.3800 9000.00000 9000.00000 9000.000
   976  381.10    7.972  -17.63   11.0    1.2604    0.0331   15.55   94.00    8.20   33.59    0.3800 9000.00000 9000.00000 9000.000
   978  380.46    7.985  -17.73   11.0    1.2222    0.0321   15.56   94.00    8.20   33.58    0.3700 9000.00000 9000.00000 9000.000
   980  379.89    7.996  -17.78   11.0    1.2222    0.0322   15.58   94.00    8.30   33.58    0.3700 9000.00000 9000.00000 9000.000
   982  379.28    8.008  -17.97   11.0    1.1840    0.0312   15.59   93.00    8.30   33.58    0.3600 9000.00000 9000.00000 9000.000
   984  378.58    8.022  -18.16   11.0    1.1839    0.0313   15.61   93.00    8.30   33.57    0.3600 9000.00000 9000.00000 9000.000
   986  377.78    8.038  -18.31   11.0    1.1457    0.0303   15.63   93.00    8.30   33.56    0.3500 9000.00000 9000.00000 9000.000
   988  376.99    8.053  -18.45   12.0    1.1457    0.0304   15.65   92.00    8.30   33.56    0.3500 9000.00000 9000.00000 9000.000
   990  376.27    8.068  -18.55   12.0    1.1075    0.0294   15.66   91.00    8.40   33.56    0.3400 9000.00000 9000.00000 9000.000
   992  375.59    8.081  -18.65   12.0    1.1076    0.0295   15.68   91.00    8.40   33.57    0.3400 9000.00000 9000.00000 9000.000
   994  374.98    8.093  -18.75   12.0    1.1076    0.0295   15.69   90.00    8.40   33.57    0.3400 9000.00000 9000.00000 9000.000
   996  374.45    8.104  -18.81   12.0    1.0693    0.0286   15.71   89.00    8.50   33.56    0.3300 9000.00000 9000.00000 9000.000
   998  373.80    8.117  -18.96   12.0    1.0693    0.0286   15.72   88.00    8.60   33.55    0.3300 9000.00000 9000.00000 9000.000
  1000  373.13    8.130  -19.12   12.0    1.0692    0.0287   15.74   87.00    8.70   33.53    0.3300 9000.00000 9000.00000 9000.000
  1002  372.46    8.143  -19.21   12.0    1.0692    0.0287   15.75   86.00    8.80   33.52    0.3300 9000.00000 9000.00000 9000.000
  1004  371.76    8.157  -19.31   12.0    1.0310    0.0277   15.77   85.00    8.90   33.52    0.3200 9000.00000 9000.00000 9000.000
  1006  371.00    8.172  -19.46   12.0    1.0310    0.0278   15.78   84.00    9.10   33.53    0.3200 9000.00000 9000.00000 9000.000
  1008  370.16    8.189  -19.63   13.0    1.0311    0.0279   15.80   83.00    9.20   33.54    0.3200 9000.00000 9000.00000 9000.000
  1010  369.39    8.205  -19.75   13.0    1.0311    0.0279   15.82   82.00    9.40   33.54    0.3200 9000.00000 9000.00000 9000.000
  1012  368.86    8.215  -19.84   13.0    0.9929    0.0269   15.83   81.00    9.60   33.54    0.3100 9000.00000 9000.00000 9000.000
  1014  368.53    8.222  -19.90   13.0    0.9928    0.0269   15.84   81.00    9.80   33.53    0.3100 9000.00000 9000.00000 9000.000
  1016  368.15    8.230  -19.95   13.0    0.9928    0.0270   15.85   80.00   10.00   33.50    0.3100 9000.00000 9000.00000 9000.000
  1018  367.77    8.237  -19.98   13.0    0.9928    0.0270   15.85   79.00   10.20   33.50    0.3100 9000.00000 9000.00000 9000.000
  1020  367.46    8.244  -19.96   13.0    0.9927    0.0270   15.86   79.00   10.30   33.47    0.3100 9000.00000 9000.00000 9000.000
  1022  367.11    8.251  -19.99   13.0    0.9544    0.0260   15.87   78.00   10.50   33.45    0.3000 9000.00000 9000.00000 9000.000
  1024  366.66    8.260  -20.07   13.0    0.9544    0.0260   15.88   77.00   10.60   33.43    0.3000 9000.00000 9000.00000 9000.000
  1026  366.08    8.271  -20.10   13.0    0.9543    0.0261   15.89   77.00   10.70   33.41    0.3000 9000.00000 9000.00000 9000.000
  1028  365.42    8.285  -20.14   13.0    0.9543    0.0261   15.90   76.00   10.80   33.41    0.3000 9000.00000 9000.00000 9000.000
  1030  364.71    8.299  -20.21   14.0    0.9543    0.0262   15.92   75.00   10.90   33.41    0.3000 9000.00000 9000.00000 9000.000
  1032  363.95    8.315  -20.21   13.0    0.9543    0.0262   15.93   75.00   10.90   33.41    0.3000 9000.00000 9000.00000 9000.000
  1034  363.23    8.329  -20.06   11.0    0.9543    0.0263   15.95   74.00   10.90   33.41    0.3000 9000.00000 9000.00000 9000.000
  1036  362.66    8.341  -19.92    9.0    0.9543    0.0263   15.96   74.00   10.90   33.41    0.3000 9000.00000 9000.00000 9000.000
  1038  362.12    8.352  -19.87    8.0    0.9543    0.0264   15.97   73.00   10.90   33.41    0.3000 9000.00000 9000.00000 9000.000
  1040  361.57    8.363  -19.82    8.0    0.9542    0.0264   15.98   73.00   10.80   33.39    0.3000 9000.00000 9000.00000 9000.000
  1042  360.99    8.375  -19.80    7.0    0.9541    0.0264   15.99   73.00   10.70   33.36    0.3000 9000.00000 9000.00000 9000.000
  1044  360.33    8.389  -19.88    7.0    0.9541    0.0265   16.01   73.00   10.60   33.34    0.3000 9000.00000 9000.00000 9000.000
  1046  359.76    8.401  -19.93    8.0    0.9922    0.0276   16.02   73.00   10.50   33.33    0.3100 9000.00000 9000.00000 9000.000
  1048  359.21    8.412  -19.97    8.0    0.9922    0.0276   16.03   73.00   10.30   33.32    0.3100 9000.00000 9000.00000 9000.000
  1050  358.67    8.423  -20.04    8.0    0.9922    0.0277   16.04   74.00   10.20   33.32    0.3100 9000.00000 9000.00000 9000.000
  1052  358.11    8.435  -20.15    8.0    0.9921    0.0277   16.06   74.00   10.00   33.30    0.3100 9000.00000 9000.00000 9000.000
  1054  357.44    8.448  -20.25    8.0    0.9921    0.0278   16.07   75.00    9.90   33.29    0.3100 9000.00000 9000.00000 9000.000
  1056  356.72    8.463  -20.31    8.0    1.0302    0.0289   16.09   76.00    9.70   33.29    0.3200 9000.00000 9000.00000 9000.000
  1058  356.00    8.478  -20.38    7.0    1.0302    0.0289   16.10   77.00    9.50   33.28    0.3200 9000.00000 9000.00000 9000.000
  1060  355.32    8.493  -20.44    7.0    1.0302    0.0290   16.12   78.00    9.40   33.28    0.3200 9000.00000 9000.00000 9000.000
  1062  354.71    8.505  -20.45    7.0    1.0302    0.0290   16.13   78.00    9.20   33.28    0.3200 9000.00000 9000.00000 9000.000
  1064  354.09    8.518  -20.48    7.0    1.0302    0.0291   16.15   79.00    9.00   33.28    0.3200 9000.00000 9000.00000 9000.000
  1066  353.38    8.533  -20.56    6.0    1.0302    0.0292   16.16   80.00    8.90   33.28    0.3200 9000.00000 9000.00000 9000.000
  1068  352.67    8.548  -20.61    6.0    1.0302    0.0292   16.18   81.00    8.70   33.27    0.3200 9000.00000 9000.00000 9000.000
  1070  352.07    8.561  -20.63    6.0    1.0301    0.0293   16.19   81.00    8.60   33.25    0.3200 9000.00000 9000.00000 9000.000
  1072  351.53    8.572  -20.72    6.0    1.0300    0.0293   16.21   82.00    8.50   33.23    0.3200 9000.00000 9000.00000 9000.000
  1074  350.98    8.583  -20.82    6.0    1.0299    0.0293   16.22   82.00    8.40   33.19    0.3200 9000.00000 9000.00000 9000.000
  1076  350.43    8.595  -20.91    6.0    1.0298    0.0294   16.23   82.00    8.20   33.17    0.3200 9000.00000 9000.00000 9000.000
  1078  349.81    8.608  -21.03    6.0    1.0298    0.0294   16.25   83.00    8.20   33.17    0.3200 9000.00000 9000.00000 9000.000
  1080  349.13    8.622  -21.13    6.0    1.0299    0.0295   16.26   83.00    8.10   33.18    0.3200 9000.00000 9000.00000 9000.000
  1082  348.45    8.637  -21.21    6.0    1.0299    0.0296   16.28   84.00    8.00   33.19    0.3200 9000.00000 9000.00000 9000.000
  1084  347.78    8.651  -21.26    6.0    1.0299    0.0296   16.29   84.00    8.00   33.19    0.3200 9000.00000 9000.00000 9000.000
  1086  347.14    8.665  -21.35    5.0    1.0299    0.0297   16.31   85.00    7.90   33.19    0.3200 9000.00000 9000.00000 9000.000
  1088  346.54    8.677  -21.43    5.0    1.0299    0.0297   16.32   85.00    7.90   33.19    0.3200 9000.00000 9000.00000 9000.000
  1090  345.93    8.690  -21.47    5.0    1.0299    0.0298   16.34   86.00    7.90   33.19    0.3200 9000.00000 9000.00000 9000.000
  1092  345.34    8.703  -21.49    5.0    1.0298    0.0298   16.35   86.00    7.80   33.17    0.3200 9000.00000 9000.00000 9000.000
  1094  344.72    8.716  -21.54    5.0    1.0298    0.0299   16.37   87.00    7.80   33.15    0.3200 9000.00000 9000.00000 9000.000
  1096  344.12    8.729  -21.65    5.0    1.0297    0.0299   16.38   88.00    7.80   33.12    0.3200 9000.00000 9000.00000 9000.000
  1098  343.56    8.741  -21.73    5.0    1.0677    0.0311   16.39   88.00    7.70   33.10    0.3300 9000.00000 9000.00000 9000.000
  1100  342.98    8.753  -21.80    5.0    1.0677    0.0311   16.41   89.00    7.60   33.08    0.3300 9000.00000 9000.00000 9000.000
  1102  342.34    8.767  -21.91    4.0    1.0677    0.0312   16.42   89.00    7.50   33.08    0.3300 9000.00000 9000.00000 9000.000
  1104  341.70    8.781  -21.99    4.0    1.1058    0.0324   16.44   90.00    7.40   33.08    0.3400 9000.00000 9000.00000 9000.000
  1106  341.12    8.793  -22.06    4.0    1.1440    0.0335   16.45   90.00    7.30   33.09    0.3500 9000.00000 9000.00000 9000.000
  1108  340.57    8.805  -22.12    4.0    1.1821    0.0347   16.47   91.00    7.10   33.09    0.3600 9000.00000 9000.00000 9000.000
  1110  339.97    8.818  -22.19    4.0    1.1821    0.0348   16.49   92.00    6.90   33.09    0.3600 9000.00000 9000.00000 9000.000
  1112  339.37    8.831  -22.31    4.0    1.2584    0.0371   16.50   92.00    6.70   33.10    0.3800 9000.00000 9000.00000 9000.000
  1114  338.77    8.844  -22.44    4.0    1.2583    0.0371   16.52   93.00    6.50   33.09    0.3800 9000.00000 9000.00000 9000.000
  1116  338.08    8.859  -22.55    4.0    1.3346    0.0395   16.54   94.00    6.30   33.08    0.4000 9000.00000 9000.00000 9000.000
  1118  337.35    8.875  -22.64    4.0    1.4108    0.0418   16.56   95.00    6.10   33.07    0.4200 9000.00000 9000.00000 9000.000
  1120  336.62    8.891  -22.74    5.0    1.4489    0.0430   16.59   96.00    5.90   33.06    0.4300 9000.00000 9000.00000 9000.000
  1122  335.95    8.905  -22.87    5.0    1.4870    0.0443   16.61   97.00    5.70   33.06    0.4400 9000.00000 9000.00000 9000.000
  1124  335.42    8.917  -22.94    5.0    1.5632    0.0466   16.63   99.00    5.50   33.06    0.4600 9000.00000 9000.00000 9000.000
  1126  334.94    8.927  -22.96    5.0    1.6013    0.0478   16.65  100.00    5.40   33.05    0.4700 9000.00000 9000.00000 9000.000
  1128  334.39    8.939  -23.10    5.0    1.6775    0.0502   16.67  102.00    5.20   33.04    0.4900 9000.00000 9000.00000 9000.000
  1130  333.83    8.952  -23.25    5.0    1.7156    0.0514   16.69  103.00    5.10   33.03    0.5000 9000.00000 9000.00000 9000.000
  1132  333.26    8.964  -23.36    5.0    1.7917    0.0538   16.72  105.00    5.10   33.01    0.5200 9000.00000 9000.00000 9000.000
  1134  332.67    8.977  -23.46    5.0    1.8298    0.0550   16.74  106.00    5.00   33.01    0.5300 9000.00000 9000.00000 9000.000
  1136  332.07    8.990  -23.56    5.0    1.8680    0.0563   16.77  108.00    5.00   33.01    0.5400 9000.00000 9000.00000 9000.000
  1138  331.40    9.005  -23.70    6.0    1.9061    0.0575   16.80  109.00    4.90   33.01    0.5500 9000.00000 9000.00000 9000.000
  1140  330.72    9.020  -23.81    6.0    1.9823    0.0599   16.83  110.00    4.80   33.01    0.5700 9000.00000 9000.00000 9000.000
  1142  330.08    9.034  -23.84    6.0    2.0205    0.0612   16.86  112.00    4.80   33.02    0.5800 9000.00000 9000.00000 9000.000
  1144  329.56    9.046  -23.87    6.0    2.0585    0.0625   16.89  113.00    4.70   33.00    0.5900 9000.00000 9000.00000 9000.000
  1146  329.09    9.056  -23.95    6.0    2.0964    0.0637   16.91  114.00    4.60   32.97    0.6000 9000.00000 9000.00000 9000.000
  1148  328.61    9.067  -24.10    6.0    2.1343    0.0649   16.93  115.00    4.50   32.93    0.6100 9000.00000 9000.00000 9000.000
  1150  328.06    9.079  -24.31    6.0    2.1722    0.0662   16.96  116.00    4.40   32.90    0.6200 9000.00000 9000.00000 9000.000
  1152  327.50    9.092  -24.46    6.0    2.2103    0.0675   16.99  117.00    4.30   32.90    0.6300 9000.00000 9000.00000 9000.000
  1154  326.95    9.104  -24.53    6.0    2.2865    0.0699   17.02  117.00    4.10   32.90    0.6500 9000.00000 9000.00000 9000.000
  1156  326.45    9.115  -24.57    6.0    2.2866    0.0700   17.05  118.00    4.00   32.91    0.6500 9000.00000 9000.00000 9000.000
  1158  325.97    9.126  -24.63    6.0    2.3247    0.0713   17.08  119.00    3.80   32.92    0.6600 9000.00000 9000.00000 9000.000
  1160  325.42    9.138  -24.71    6.0    2.3247    0.0714   17.11  120.00    3.70   32.92    0.6600 9000.00000 9000.00000 9000.000
  1162  324.90    9.149  -24.79    6.0    2.3629    0.0727   17.14  121.00    3.50   32.92    0.6700 9000.00000 9000.00000 9000.000
  1164  324.40    9.161  -24.88    6.0    2.4010    0.0740   17.17  122.00    3.40   32.92    0.6800 9000.00000 9000.00000 9000.000
  1166  323.79    9.174  -25.03    7.0    2.4772    0.0765   17.20  124.00    3.20   32.92    0.7000 9000.00000 9000.00000 9000.000
  1168  323.16    9.189  -25.16    8.0    2.5153    0.0778   17.24  125.00    3.10   32.92    0.7100 9000.00000 9000.00000 9000.000
  1170  322.51    9.203  -25.23    8.0    2.5915    0.0804   17.28  126.00    3.10   32.92    0.7300 9000.00000 9000.00000 9000.000
  1172  321.80    9.219  -25.36    8.0    2.5915    0.0805   17.33  128.00    3.00   32.92    0.7300 9000.00000 9000.00000 9000.000
  1174  321.24    9.232  -25.41    8.0    2.6677    0.0830   17.36  129.00    3.10   32.92    0.7500 9000.00000 9000.00000 9000.000
  1176  320.76    9.243  -25.45    7.0    2.6676    0.0832   17.39  131.00    3.10   32.91    0.7500 9000.00000 9000.00000 9000.000
  1178  320.23    9.255  -25.60    7.0    2.6675    0.0833   17.43  132.00    3.20   32.89    0.7500 9000.00000 9000.00000 9000.000
  1180  319.75    9.265  -25.72    7.0    2.6671    0.0834   17.46  133.00    3.40   32.85    0.7500 9000.00000 9000.00000 9000.000
  1182  319.25    9.277  -25.79    7.0    2.6670    0.0835   17.49  134.00    3.60   32.84    0.7500 9000.00000 9000.00000 9000.000
  1184  318.71    9.289  -25.90    6.0    2.7431    0.0861   17.53  135.00    3.80   32.83    0.7700 9000.00000 9000.00000 9000.000
  1186  318.20    9.301  -25.94    7.0    2.7431    0.0862   17.56  135.00    4.10   32.82    0.7700 9000.00000 9000.00000 9000.000
  1188  317.75    9.311  -25.93    7.0    2.7812    0.0875   17.59  136.00    4.30   32.82    0.7800 9000.00000 9000.00000 9000.000
  1190  317.32    9.321  -26.01    7.0    2.7812    0.0876   17.62  136.00    4.60   32.82    0.7800 9000.00000 9000.00000 9000.000
  1192  316.78    9.333  -26.16    7.0    2.8193    0.0890   17.66  136.00    4.80   32.82    0.7900 9000.00000 9000.00000 9000.000
  1194  316.19    9.347  -26.30    7.0    2.8955    0.0916   17.70  136.00    5.10   32.82    0.8100 9000.00000 9000.00000 9000.000
  1196  315.52    9.362  -26.37    6.0    2.8955    0.0918   17.75  136.00    5.30   32.82    0.8100 9000.00000 9000.00000 9000.000
  1198  314.88    9.376  -26.49    6.0    2.9716    0.0944   17.80  136.00    5.40   32.81    0.8300 9000.00000 9000.00000 9000.000
  1200  314.37    9.388  -26.57    6.0    2.9715    0.0945   17.84  136.00    5.50   32.80    0.8300 9000.00000 9000.00000 9000.000
  1202  313.96    9.398  -26.61    6.0    2.9714    0.0946   17.87  135.00    5.60   32.79    0.8300 9000.00000 9000.00000 9000.000
  1204  313.49    9.408  -26.70    6.0    2.9712    0.0948   17.90  134.00    5.60   32.77    0.8300 9000.00000 9000.00000 9000.000
  1206  313.09    9.418  -26.75    6.0    3.0851    0.0985   17.93  134.00    5.70   32.74    0.8600 9000.00000 9000.00000 9000.000
  1208  312.69    9.427  -26.77    5.0    3.0849    0.0987   17.97  133.00    5.70   32.72    0.8600 9000.00000 9000.00000 9000.000
  1210  312.36    9.434  -26.88    5.0    3.0848    0.0988   17.99  131.00    5.60   32.71    0.8600 9000.00000 9000.00000 9000.000
  1212  312.05    9.442  -26.98    5.0    3.1226    0.1000   18.02  130.00    5.60   32.68    0.8700 9000.00000 9000.00000 9000.000
  1214  311.71    9.449  -27.07    5.0    3.1224    0.1000   18.04  129.00    5.60   32.66    0.8700 9000.00000 9000.00000 9000.000
  1216  311.35    9.458  -27.15    5.0    3.1224    0.1000   18.07  128.00    5.50   32.66    0.8700 9000.00000 9000.00000 9000.000
  1218  310.96    9.467  -27.21    4.0    3.1604    0.1020   18.10  127.00    5.50   32.65    0.8800 9000.00000 9000.00000 9000.000
  1220  310.57    9.476  -27.26    4.0    3.1984    0.1030   18.13  125.00    5.50   32.64    0.8900 9000.00000 9000.00000 9000.000
  1222  310.20    9.484  -27.28    4.0    3.1981    0.1030   18.16  124.00    5.50   32.62    0.8900 9000.00000 9000.00000 9000.000
  1224  309.85    9.493  -27.36    4.0    3.1980    0.1030   18.19  123.00    5.50   32.61    0.8900 9000.00000 9000.00000 9000.000
  1226  309.49    9.501  -27.47    4.0    3.2361    0.1050   18.22  123.00    5.50   32.61    0.9000 9000.00000 9000.00000 9000.000
  1228  309.09    9.510  -27.54    4.0    3.2361    0.1050   18.25  122.00    5.60   32.61    0.9000 9000.00000 9000.00000 9000.000
  1230  308.74    9.518  -27.60    4.0    3.2360    0.1050   18.28  122.00    5.60   32.60    0.9000 9000.00000 9000.00000 9000.000
  1232  308.39    9.526  -27.67    4.0    3.2359    0.1050   18.31  121.00    5.70   32.59    0.9000 9000.00000 9000.00000 9000.000
  1234  308.01    9.535  -27.73    4.0    3.2359    0.1050   18.34  121.00    5.70   32.59    0.9000 9000.00000 9000.00000 9000.000
  1236  307.62    9.544  -27.81    4.0    3.2358    0.1050   18.38  120.00    5.70   32.58    0.9000 9000.00000 9000.00000 9000.000
  1238  307.24    9.553  -27.96    4.0    3.1976    0.1040   18.41  120.00    5.80   32.57    0.8900 9000.00000 9000.00000 9000.000
  1240  306.87    9.562  -28.04    4.0    3.1976    0.1040   18.44  120.00    5.80   32.57    0.8900 9000.00000 9000.00000 9000.000
  1242  306.49    9.571  -28.12    4.0    3.2357    0.1060   18.47  120.00    5.90   32.57    0.9000 9000.00000 9000.00000 9000.000
  1244  306.11    9.580  -28.24    4.0    3.2356    0.1060   18.50  119.00    6.00   32.56    0.9000 9000.00000 9000.00000 9000.000
  1246  305.76    9.588  -28.29    4.0    3.2356    0.1060   18.53  119.00    6.00   32.56    0.9000 9000.00000 9000.00000 9000.000
  1248  305.39    9.597  -28.33    4.0    3.2734    0.1070   18.56  119.00    6.10   32.54    0.9100 9000.00000 9000.00000 9000.000
  1250  305.01    9.606  -28.41    4.0    3.2733    0.1070   18.59  119.00    6.20   32.53    0.9100 9000.00000 9000.00000 9000.000
  1252  304.64    9.614  -28.47    4.0    3.2732    0.1070   18.63  119.00    6.20   32.52    0.9100 9000.00000 9000.00000 9000.000
  1254  304.26    9.623  -28.57    4.0    3.2731    0.1080   18.66  119.00    6.30   32.51    0.9100 9000.00000 9000.00000 9000.000
  1256  303.89    9.632  -28.62    4.0    3.2729    0.1080   18.69  118.00    6.40   32.49    0.9100 9000.00000 9000.00000 9000.000
  1258  303.47    9.642  -28.72    4.0    3.2727    0.1080   18.72  118.00    6.50   32.47    0.9100 9000.00000 9000.00000 9000.000
  1260  303.02    9.652  -28.87    4.0    3.2727    0.1080   18.76  118.00    6.60   32.47    0.9100 9000.00000 9000.00000 9000.000
  1262  302.55    9.663  -28.97    4.0    3.2726    0.1080   18.80  117.00    6.70   32.46    0.9100 9000.00000 9000.00000 9000.000
  1264  302.09    9.674  -29.10    4.0    3.2725    0.1080   18.84  117.00    6.80   32.45    0.9100 9000.00000 9000.00000 9000.000
  1266  301.64    9.685  -29.24    4.0    3.2724    0.1080   18.88  116.00    6.90   32.44    0.9100 9000.00000 9000.00000 9000.000
  1268  301.20    9.695  -29.31    4.0    3.2724    0.1090   18.92  115.00    6.90   32.44    0.9100 9000.00000 9000.00000 9000.000
  1270  300.74    9.706  -29.36    4.0    3.2723    0.1090   18.96  114.00    7.00   32.43    0.9100 9000.00000 9000.00000 9000.000
  1272  300.20    9.719  -29.49    4.0    3.2720    0.1090   19.00  113.00    7.00   32.41    0.9100 9000.00000 9000.00000 9000.000
  1274  299.52    9.735  -29.66    4.0    3.2795    0.1090   19.06  113.00    7.00   32.40    0.9100 9000.00000 9000.00000 9000.000
  1276  298.80    9.752  -29.82    4.0    3.2793    0.1100   19.13  112.00    7.10   32.38    0.9100 9000.00000 9000.00000 9000.000
  1278  298.19    9.767  -29.94    4.0    3.2794    0.1100   19.18  111.00    7.10   32.38    0.9100 9000.00000 9000.00000 9000.000
  1280  297.74    9.778  -30.00    4.0    3.2410    0.1090   19.22  111.00    7.10   32.36    0.9000 9000.00000 9000.00000 9000.000
  1282  297.26    9.789  -30.08    5.0    3.2027    0.1080   19.26  111.00    7.10   32.34    0.8900 9000.00000 9000.00000 9000.000
  1284  296.76    9.801  -30.17    5.0    3.2026    0.1080   19.30  111.00    7.10   32.32    0.8900 9000.00000 9000.00000 9000.000
  1286  296.16    9.816  -30.38    5.0    3.2023    0.1080   19.35  111.00    7.20   32.29    0.8900 9000.00000 9000.00000 9000.000
  1288  295.53    9.831  -30.61    5.0    3.2022    0.1080   19.41  112.00    7.20   32.28    0.8900 9000.00000 9000.00000 9000.000
  1290  294.98    9.844  -30.73    5.0    3.2022    0.1090   19.45  113.00    7.30   32.28    0.8900 9000.00000 9000.00000 9000.000
  1292  294.53    9.855  -30.79    5.0    3.1642    0.1070   19.49  114.00    7.40   32.28    0.8800 9000.00000 9000.00000 9000.000
  1294  294.08    9.866  -30.92    5.0    3.1642    0.1080   19.53  116.00    7.50   32.28    0.8800 9000.00000 9000.00000 9000.000
  1296  293.54    9.879  -31.03    5.0    3.1642    0.1080   19.58  117.00    7.70   32.28    0.8800 9000.00000 9000.00000 9000.000
  1298  292.94    9.893  -31.18    5.0    3.2024    0.1090   19.63  118.00    7.80   32.28    0.8900 9000.00000 9000.00000 9000.000
  1300  292.35    9.907  -31.29    5.0    3.2023    0.1100   19.68  119.00    8.00   32.27    0.8900 9000.00000 9000.00000 9000.000
  1302  291.87    9.919  -31.35    5.0    3.2021    0.1100   19.72  121.00    8.10   32.25    0.8900 9000.00000 9000.00000 9000.000
  1304  291.47    9.929  -31.41    5.0    3.2022    0.1100   19.75  121.00    8.30   32.25    0.8900 9000.00000 9000.00000 9000.000
  1306  291.03    9.939  -31.52    5.0    3.1638    0.1090   19.79  122.00    8.40   32.22    0.8800 9000.00000 9000.00000 9000.000
  1308  290.64    9.949  -31.59    5.0    3.1256    0.1080   19.83  123.00    8.50   32.21    0.8700 9000.00000 9000.00000 9000.000
  1310  290.29    9.958  -31.67    5.0    3.1253    0.1080   19.86  123.00    8.60   32.18    0.8700 9000.00000 9000.00000 9000.000
  1312  289.89    9.967  -31.81    5.0    3.1252    0.1080   19.89  124.00    8.70   32.17    0.8700 9000.00000 9000.00000 9000.000
  1314  289.52    9.976  -31.87    5.0    3.1251    0.1080   19.92  124.00    8.80   32.16    0.8700 9000.00000 9000.00000 9000.000
  1316  289.14    9.986  -31.97    5.0    3.1250    0.1080   19.95  124.00    8.80   32.15    0.8700 9000.00000 9000.00000 9000.000
  1318  288.76    9.995  -32.13    6.0    3.1250    0.1080   19.99  125.00    8.80   32.14    0.8700 9000.00000 9000.00000 9000.000
  1320  288.37   10.004  -32.24    6.0    3.1250    0.1080   20.02  125.00    8.90   32.14    0.8700 9000.00000 9000.00000 9000.000
  1322  287.95   10.015  -32.34    6.0    3.1628    0.1100   20.06  125.00    8.90   32.11    0.8800 9000.00000 9000.00000 9000.000
  1324  287.54   10.025  -32.43    6.0    3.1627    0.1100   20.09  126.00    8.90   32.10    0.8800 9000.00000 9000.00000 9000.000
  1326  287.14   10.035  -32.46    6.0    3.1628    0.1100   20.13  126.00    8.90   32.10    0.8800 9000.00000 9000.00000 9000.000
  1328  286.74   10.044  -32.56    6.0    3.1627    0.1100   20.16  126.00    8.90   32.09    0.8800 9000.00000 9000.00000 9000.000
  1330  286.33   10.054  -32.67    6.0    3.1624    0.1100   20.20  126.00    8.80   32.06    0.8800 9000.00000 9000.00000 9000.000
  1332  285.99   10.063  -32.75    6.0    3.1624    0.1110   20.23  126.00    8.80   32.06    0.8800 9000.00000 9000.00000 9000.000
  1334  285.68   10.070  -32.80    6.0    3.1623    0.1110   20.25  126.00    8.80   32.05    0.8800 9000.00000 9000.00000 9000.000
  1336  285.30   10.080  -32.86    6.0    3.1622    0.1110   20.29  126.00    8.70   32.03    0.8800 9000.00000 9000.00000 9000.000
  1338  284.93   10.089  -32.95    6.0    3.1620    0.1110   20.32  126.00    8.60   32.01    0.8800 9000.00000 9000.00000 9000.000
  1340  284.57   10.098  -33.04    6.0    3.1618    0.1110   20.35  126.00    8.60   31.99    0.8800 9000.00000 9000.00000 9000.000
  1342  284.22   10.106  -33.08    6.0    3.1616    0.1110   20.38  126.00    8.50   31.97    0.8800 9000.00000 9000.00000 9000.000
  1344  283.87   10.115  -33.18    6.0    3.1615    0.1110   20.41  126.00    8.40   31.96    0.8800 9000.00000 9000.00000 9000.000
  1346  283.52   10.124  -33.31    6.0    3.1235    0.1100   20.44  126.00    8.30   31.96    0.8700 9000.00000 9000.00000 9000.000
