36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:04 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200108
Launch Time (UT)                  : 07:18:38
Burst Pressure (hPa)              : 6.25
Integrated O3 to end of data (DU) : 198.65
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N1313323
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33250
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 29.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.050
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1856  217.97   11.893  -49.48   13.0    0.6597    0.0303   14.00   95.00   16.90   30.85    0.2200   -1.30770   36.57630 9000.000
  1858  217.64   11.903  -49.59   13.0    0.6597    0.0303   14.01   95.00   16.90   30.85    0.2200   -1.30770   36.57600 9000.000
  1860  217.31   11.913  -49.71   12.0    0.6596    0.0304   14.02   95.00   17.00   30.83    0.2200   -1.30760   36.57570 9000.000
  1862  217.01   11.922  -49.83   12.0    0.6596    0.0304   14.03   95.00   17.10   30.83    0.2200   -1.30760   36.57550 9000.000
  1864  216.72   11.931  -49.94   12.0    0.6596    0.0304   14.03   95.00   17.10   30.82    0.2200   -1.30760   36.57510 9000.000
  1866  216.41   11.940  -49.92   12.0    0.6596    0.0305   14.04   95.00   17.20   30.82    0.2200   -1.30760   36.57480 9000.000
  1868  216.10   11.949  -49.97   12.0    0.6596    0.0305   14.05   94.00   17.30   30.81    0.2200   -1.30750   36.57450 9000.000
  1870  215.79   11.959  -50.08   12.0    0.6596    0.0306   14.06   94.00   17.40   30.80    0.2200   -1.30750   36.57420 9000.000
  1872  215.44   11.969  -50.14   12.0    0.6596    0.0306   14.06   94.00   17.50   30.79    0.2200   -1.30750   36.57390 9000.000
  1874  215.12   11.979  -50.16   12.0    0.6596    0.0307   14.07   94.00   17.60   30.77    0.2200   -1.30750   36.57360 9000.000
  1876  214.83   11.988  -50.24   12.0    0.6596    0.0307   14.08   94.00   17.70   30.77    0.2200   -1.30740   36.57330 9000.000
  1878  214.50   11.998  -50.33   12.0    0.6596    0.0307   14.09   93.00   17.80   30.76    0.2200   -1.30740   36.57290 9000.000
  1880  214.18   12.008  -50.35   12.0    0.6595    0.0308   14.09   93.00   17.90   30.76    0.2200   -1.30740   36.57260 9000.000
  1882  213.88   12.017  -50.34   12.0    0.6595    0.0308   14.10   93.00   18.00   30.75    0.2200   -1.30740   36.57230 9000.000
  1884  213.58   12.026  -50.38   12.0    0.6595    0.0309   14.11   93.00   18.00   30.74    0.2200   -1.30730   36.57200 9000.000
  1886  213.25   12.036  -50.43   12.0    0.6595    0.0309   14.12   92.00   18.10   30.74    0.2200   -1.30730   36.57160 9000.000
  1888  212.91   12.046  -50.47   12.0    0.6595    0.0310   14.13   92.00   18.10   30.73    0.2200   -1.30740   36.57130 9000.000
  1890  212.65   12.054  -50.48   12.0    0.6595    0.0310   14.13   92.00   18.10   30.72    0.2200   -1.30730   36.57100 9000.000
  1892  212.37   12.063  -50.53   12.0    0.6595    0.0311   14.14   92.00   18.10   30.71    0.2200   -1.30730   36.57070 9000.000
  1894  212.04   12.073  -50.62   12.0    0.6594    0.0311   14.15   92.00   18.10   30.69    0.2200   -1.30740   36.57030 9000.000
  1896  211.74   12.082  -50.64   12.0    0.6594    0.0311   14.15   92.00   18.00   30.68    0.2200   -1.30730   36.57000 9000.000
  1898  211.47   12.091  -50.63   12.0    0.6594    0.0312   14.16   91.00   17.90   30.68    0.2200   -1.30730   36.56970 9000.000
  1900  211.18   12.099  -50.73   12.0    0.6594    0.0312   14.17   91.00   17.80   30.67    0.2200   -1.30730   36.56940 9000.000
  1902  210.86   12.109  -50.84   12.0    0.6594    0.0313   14.18   91.00   17.70   30.66    0.2200   -1.30730   36.56900 9000.000
  1904  210.52   12.120  -50.89   11.0    0.6594    0.0313   14.18   91.00   17.50   30.65    0.2200   -1.30730   36.56870 9000.000
  1906  210.22   12.129  -50.90   11.0    0.6594    0.0314   14.19   91.00   17.30   30.64    0.2200   -1.30720   36.56840 9000.000
  1908  209.90   12.139  -50.92   11.0    0.6594    0.0314   14.20   91.00   17.00   30.63    0.2200   -1.30730   36.56810 9000.000
  1910  209.57   12.149  -50.96   11.0    0.6593    0.0315   14.21   91.00   16.70   30.62    0.2200   -1.30730   36.56770 9000.000
  1912  209.25   12.159  -51.03   11.0    0.6593    0.0315   14.22   91.00   16.40   30.61    0.2200   -1.30730   36.56740 9000.000
  1914  208.89   12.170  -51.12   11.0    0.6593    0.0316   14.22   91.00   16.10   30.61    0.2200   -1.30730   36.56710 9000.000
  1916  208.47   12.184  -51.23   11.0    0.6593    0.0316   14.24   90.00   15.80   30.60    0.2200   -1.30730   36.56690 9000.000
  1918  208.05   12.197  -51.30   10.0    0.6593    0.0317   14.25   90.00   15.40   30.59    0.2200   -1.30730   36.56660 9000.000
  1920  207.60   12.211  -51.40   10.0    0.6593    0.0318   14.26   90.00   15.10   30.58    0.2200   -1.30720   36.56630 9000.000
  1922  207.15   12.225  -51.51   10.0    0.6593    0.0318   14.27   89.00   14.70   30.57    0.2200   -1.30720   36.56610 9000.000
  1924  206.68   12.240  -51.62   10.0    0.6593    0.0319   14.28   89.00   14.30   30.57    0.2200   -1.30720   36.56580 9000.000
  1926  206.21   12.254  -51.75   10.0    0.6593    0.0320   14.29   88.00   14.00   30.56    0.2200   -1.30730   36.56560 9000.000
  1928  205.74   12.269  -51.82   10.0    0.6593    0.0320   14.30   87.00   13.70   30.55    0.2200   -1.30730   36.56520 9000.000
  1930  205.27   12.284  -51.87   10.0    0.6593    0.0321   14.32   87.00   13.40   30.55    0.2200   -1.30730   36.56490 9000.000
  1932  204.81   12.298  -51.94   10.0    0.6593    0.0322   14.33   86.00   13.10   30.54    0.2200   -1.30720   36.56460 9000.000
  1934  204.38   12.312  -52.06   10.0    0.6593    0.0323   14.34   85.00   12.90   30.53    0.2200   -1.30720   36.56450 9000.000
  1936  203.93   12.326  -52.20   10.0    0.6592    0.0323   14.35   84.00   12.70   30.51    0.2200   -1.30730   36.56430 9000.000
  1938  203.42   12.342  -52.38   10.0    0.6592    0.0324   14.36   83.00   12.50   30.50    0.2200   -1.30730   36.56410 9000.000
  1940  202.90   12.359  -52.59   10.0    0.6592    0.0325   14.38   83.00   12.40   30.49    0.2200   -1.30730   36.56390 9000.000
  1942  202.49   12.372  -52.63   10.0    0.6592    0.0326   14.39   82.00   12.30   30.48    0.2200   -1.30740   36.56370 9000.000
  1944  202.16   12.382  -52.59   10.0    0.6592    0.0326   14.40   82.00   12.20   30.48    0.2200   -1.30750   36.56350 9000.000
  1946  201.85   12.392  -52.61   10.0    0.6592    0.0327   14.40   81.00   12.20   30.47    0.2200   -1.30750   36.56320 9000.000
  1948  201.54   12.402  -52.68   10.0    0.6591    0.0327   14.41   81.00   12.10   30.45    0.2200   -1.30750   36.56300 9000.000
  1950  201.21   12.413  -52.81   10.0    0.6591    0.0328   14.42   81.00   12.10   30.45    0.2200   -1.30760   36.56280 9000.000
  1952  200.89   12.423  -52.92   10.0    0.6591    0.0328   14.43   81.00   12.00   30.44    0.2200   -1.30760   36.56260 9000.000
  1954  200.58   12.433  -52.98   10.0    0.6591    0.0329   14.44   81.00   11.90   30.43    0.2200   -1.30760   36.56230 9000.000
  1956  200.28   12.443  -53.05   10.0    0.6979    0.0348   14.44   81.00   11.90   30.43    0.2300   -1.30770   36.56200 9000.000
  1958  199.99   12.452  -53.14   10.0    0.6979    0.0349   14.45   82.00   11.80   30.42    0.2300   -1.30770   36.56190 9000.000
  1960  199.72   12.461  -53.19   10.0    0.6979    0.0349   14.46   82.00   11.70   30.41    0.2300   -1.30770   36.56170 9000.000
  1962  199.45   12.469  -53.24   10.0    0.6979    0.0350   14.47   82.00   11.60   30.40    0.2300   -1.30770   36.56150 9000.000
  1964  199.14   12.479  -53.31   10.0    0.6978    0.0350   14.48   83.00   11.50   30.39    0.2300   -1.30780   36.56120 9000.000
  1966  198.85   12.489  -53.37   10.0    0.6979    0.0351   14.48   83.00   11.40   30.39    0.2300   -1.30780   36.56110 9000.000
  1968  198.56   12.498  -53.46    9.0    0.6978    0.0351   14.49   84.00   11.30   30.38    0.2300   -1.30780   36.56090 9000.000
  1970  198.27   12.508  -53.55    9.0    0.6978    0.0352   14.50   85.00   11.20   30.37    0.2300   -1.30780   36.56060 9000.000
  1972  197.97   12.517  -53.65    9.0    0.6978    0.0352   14.51   85.00   11.10   30.36    0.2300   -1.30790   36.56050 9000.000
  1974  197.64   12.528  -53.63    9.0    0.6978    0.0353   14.52   86.00   11.00   30.35    0.2300   -1.30790   36.56030 9000.000
  1976  197.32   12.539  -53.67    9.0    0.6978    0.0354   14.53   86.00   11.00   30.34    0.2300   -1.30780   36.56010 9000.000
  1978  197.03   12.548  -53.80    9.0    0.6978    0.0354   14.53   87.00   10.90   30.33    0.2300   -1.30790   36.55980 9000.000
  1980  196.75   12.557  -53.92    9.0    0.6977    0.0355   14.54   87.00   10.90   30.32    0.2300   -1.30800   36.55970 9000.000
  1982  196.46   12.567  -54.03    9.0    0.6977    0.0355   14.55   88.00   10.90   30.32    0.2300   -1.30790   36.55950 9000.000
  1984  196.17   12.576  -54.12    9.0    0.6977    0.0356   14.56   88.00   10.80   30.32    0.2300   -1.30790   36.55930 9000.000
  1986  195.89   12.585  -54.15    9.0    0.6977    0.0356   14.57   89.00   10.80   30.31    0.2300   -1.30800   36.55910 9000.000
  1988  195.59   12.595  -54.21    9.0    0.6977    0.0357   14.57   89.00   10.80   30.30    0.2300   -1.30790   36.55900 9000.000
  1990  195.29   12.605  -54.31    9.0    0.6977    0.0357   14.58   90.00   10.80   30.29    0.2300   -1.30790   36.55880 9000.000
  1992  195.03   12.613  -54.41    9.0    0.6977    0.0358   14.59   90.00   10.80   30.28    0.2300   -1.30790   36.55850 9000.000
  1994  194.75   12.623  -54.52    9.0    0.6589    0.0338   14.60   90.00   10.80   30.27    0.2200   -1.30790   36.55840 9000.000
  1996  194.42   12.634  -54.65    9.0    0.6589    0.0339   14.61   90.00   10.80   30.26    0.2200   -1.30790   36.55820 9000.000
  1998  194.11   12.644  -54.81    9.0    0.6589    0.0339   14.62   91.00   10.80   30.25    0.2200   -1.30800   36.55800 9000.000
  2000  193.82   12.653  -54.93    9.0    0.6589    0.0340   14.62   91.00   10.80   30.24    0.2200   -1.30800   36.55780 9000.000
  2002  193.50   12.664  -55.03    9.0    0.6589    0.0341   14.63   91.00   10.80   30.24    0.2200   -1.30790   36.55760 9000.000
  2004  193.20   12.674  -55.10    9.0    0.6588    0.0341   14.64   91.00   10.70   30.22    0.2200   -1.30790   36.55740 9000.000
  2006  192.94   12.682  -55.11    9.0    0.6589    0.0341   14.65   91.00   10.70   30.22    0.2200   -1.30790   36.55720 9000.000
  2008  192.66   12.691  -55.13    9.0    0.6588    0.0342   14.65   91.00   10.70   30.21    0.2200   -1.30790   36.55700 9000.000
  2010  192.35   12.702  -55.23   10.0    0.6588    0.0343   14.66   90.00   10.70   30.20    0.2200   -1.30790   36.55680 9000.000
  2012  191.97   12.714  -55.33   10.0    0.6588    0.0343   14.67   90.00   10.70   30.19    0.2200   -1.30790   36.55660 9000.000
  2014  191.54   12.729  -55.41   10.0    0.6588    0.0344   14.68   90.00   10.60   30.18    0.2200   -1.30800   36.55640 9000.000
  2016  191.15   12.742  -55.50   10.0    0.6588    0.0345   14.70   90.00   10.60   30.17    0.2200   -1.30790   36.55630 9000.000
  2018  190.78   12.754  -55.56   10.0    0.6588    0.0345   14.71   90.00   10.60   30.17    0.2200   -1.30790   36.55610 9000.000
  2020  190.46   12.765  -55.55   10.0    0.6588    0.0346   14.71   90.00   10.60   30.17    0.2200   -1.30800   36.55590 9000.000
  2022  190.18   12.774  -55.58   10.0    0.6588    0.0346   14.72   90.00   10.60   30.16    0.2200   -1.30800   36.55560 9000.000
  2024  189.97   12.781  -55.70   10.0    0.6587    0.0347   14.73   90.00   10.50   30.14    0.2200   -1.30790   36.55550 9000.000
  2026  189.75   12.788  -55.80   10.0    0.6587    0.0347   14.73   91.00   10.50   30.13    0.2200   -1.30790   36.55530 9000.000
  2028  189.48   12.798  -55.89   10.0    0.6587    0.0348   14.74   91.00   10.50   30.12    0.2200   -1.30790   36.55510 9000.000
  2030  189.21   12.807  -55.97   10.0    0.6587    0.0348   14.75   91.00   10.50   30.10    0.2200   -1.30800   36.55490 9000.000
  2032  188.98   12.814  -55.99   10.0    0.6587    0.0349   14.75   91.00   10.40   30.10    0.2200   -1.30790   36.55480 9000.000
  2034  188.73   12.823  -56.00   10.0    0.6586    0.0349   14.76   91.00   10.40   30.08    0.2200   -1.30790   36.55450 9000.000
  2036  188.46   12.832  -56.09   10.0    0.6586    0.0349   14.77   92.00   10.40   30.07    0.2200   -1.30790   36.55430 9000.000
  2038  188.18   12.841  -56.18   10.0    0.6586    0.0350   14.78   92.00   10.40   30.07    0.2200   -1.30790   36.55420 9000.000
  2040  187.90   12.851  -56.22   10.0    0.6586    0.0351   14.78   92.00   10.40   30.06    0.2200   -1.30790   36.55410 9000.000
  2042  187.63   12.860  -56.30   10.0    0.6586    0.0351   14.79   93.00   10.40   30.05    0.2200   -1.30790   36.55380 9000.000
  2044  187.36   12.869  -56.41   10.0    0.6586    0.0352   14.80   93.00   10.40   30.04    0.2200   -1.30790   36.55360 9000.000
  2046  187.08   12.878  -56.53   10.0    0.6586    0.0352   14.81   94.00   10.50   30.02    0.2200   -1.30790   36.55350 9000.000
  2048  186.80   12.888  -56.64   10.0    0.6585    0.0353   14.81   94.00   10.60   30.01    0.2200   -1.30790   36.55330 9000.000
  2050  186.53   12.897  -56.74   10.0    0.6585    0.0353   14.82   95.00   10.70   30.00    0.2200   -1.30780   36.55310 9000.000
  2052  186.28   12.906  -56.83   10.0    0.6585    0.0353   14.83   95.00   10.80   29.98    0.2200   -1.30790   36.55280 9000.000
  2054  186.05   12.913  -56.89   10.0    0.6585    0.0354   14.84   96.00   10.90   29.97    0.2200   -1.30790   36.55270 9000.000
  2056  185.80   12.922  -56.89   10.0    0.6585    0.0354   14.84   96.00   11.10   29.96    0.2200   -1.30780   36.55260 9000.000
  2058  185.56   12.930  -56.90   10.0    0.6585    0.0355   14.85   97.00   11.20   29.96    0.2200   -1.30780   36.55230 9000.000
  2060  185.30   12.939  -57.01   10.0    0.6584    0.0355   14.86   98.00   11.40   29.95    0.2200   -1.30780   36.55210 9000.000
  2062  185.05   12.948  -57.02   10.0    0.6584    0.0356   14.86   98.00   11.50   29.94    0.2200   -1.30780   36.55190 9000.000
  2064  184.80   12.956  -56.97   10.0    0.6584    0.0356   14.87   99.00   11.70   29.93    0.2200   -1.30770   36.55170 9000.000
  2066  184.55   12.965  -56.95   10.0    0.6584    0.0357   14.88  100.00   11.80   29.92    0.2200   -1.30760   36.55150 9000.000
  2068  184.27   12.974  -57.00   10.0    0.6584    0.0357   14.89  100.00   11.90   29.92    0.2200   -1.30760   36.55130 9000.000
  2070  183.98   12.984  -57.04    9.0    0.6584    0.0358   14.89  101.00   12.00   29.91    0.2200   -1.30760   36.55110 9000.000
  2072  183.69   12.994  -57.00    9.0    0.6584    0.0358   14.90  102.00   12.10   29.89    0.2200   -1.30750   36.55090 9000.000
  2074  183.31   13.007  -57.04    9.0    0.6583    0.0359   14.91  102.00   12.20   29.88    0.2200   -1.30750   36.55070 9000.000
  2076  182.89   13.022  -57.12    9.0    0.6584    0.0360   14.92  102.00   12.30   29.88    0.2200   -1.30740   36.55050 9000.000
  2078  182.46   13.037  -57.23    9.0    0.6584    0.0361   14.94  103.00   12.30   29.87    0.2200   -1.30730   36.55020 9000.000
  2080  182.06   13.051  -57.39    9.0    0.6583    0.0362   14.95  103.00   12.30   29.84    0.2200   -1.30730   36.55000 9000.000
  2082  181.66   13.064  -57.52    9.0    0.6583    0.0362   14.96  103.00   12.30   29.83    0.2200   -1.30730   36.54990 9000.000
  2084  181.30   13.077  -57.58    9.0    0.6583    0.0363   14.97  104.00   12.20   29.82    0.2200   -1.30720   36.54970 9000.000
  2086  181.03   13.087  -57.66    9.0    0.6582    0.0364   14.98  104.00   12.10   29.80    0.2200   -1.30710   36.54940 9000.000
  2088  180.69   13.098  -57.81    9.0    0.6583    0.0364   14.99  104.00   12.00   29.80    0.2200   -1.30700   36.54910 9000.000
  2090  180.29   13.112  -57.99    9.0    0.6582    0.0365   15.00  104.00   11.90   29.79    0.2200   -1.30700   36.54900 9000.000
  2092  179.89   13.126  -58.18    9.0    0.6582    0.0366   15.01  104.00   11.70   29.78    0.2200   -1.30700   36.54880 9000.000
  2094  179.54   13.139  -58.34    9.0    0.6582    0.0367   15.02  105.00   11.60   29.76    0.2200   -1.30700   36.54860 9000.000
  2096  179.26   13.148  -58.45    9.0    0.6582    0.0367   15.03  105.00   11.40   29.75    0.2200   -1.30700   36.54830 9000.000
  2098  178.97   13.158  -58.51   10.0    0.6582    0.0368   15.04  106.00   11.20   29.74    0.2200   -1.30690   36.54810 9000.000
  2100  178.59   13.172  -58.51   10.0    0.6581    0.0369   15.05  106.00   11.10   29.73    0.2200   -1.30680   36.54790 9000.000
  2102  178.16   13.187  -58.68   10.0    0.6581    0.0369   15.06  107.00   10.90   29.72    0.2200   -1.30680   36.54780 9000.000
  2104  177.78   13.200  -58.90   10.0    0.6581    0.0370   15.07  107.00   10.80   29.70    0.2200   -1.30670   36.54760 9000.000
  2106  177.49   13.211  -59.00   10.0    0.6581    0.0371   15.08  107.00   10.70   29.69    0.2200   -1.30660   36.54740 9000.000
  2108  177.19   13.221  -59.04   10.0    0.6581    0.0371   15.09  107.00   10.70   29.68    0.2200   -1.30650   36.54730 9000.000
  2110  176.86   13.233  -59.12   11.0    0.6581    0.0372   15.10  107.00   10.70   29.67    0.2200   -1.30650   36.54710 9000.000
  2112  176.49   13.246  -59.23   11.0    0.6581    0.0373   15.11  107.00   10.70   29.66    0.2200   -1.30640   36.54690 9000.000
  2114  176.09   13.260  -59.35   11.0    0.6580    0.0374   15.12  107.00   10.80   29.65    0.2200   -1.30630   36.54670 9000.000
  2116  175.73   13.273  -59.49   11.0    0.6580    0.0374   15.13  106.00   10.90   29.64    0.2200   -1.30630   36.54660 9000.000
  2118  175.36   13.286  -59.64   12.0    0.6580    0.0375   15.14  106.00   11.00   29.62    0.2200   -1.30630   36.54650 9000.000
  2120  174.95   13.301  -59.79   12.0    0.6580    0.0376   15.16  105.00   11.10   29.62    0.2200   -1.30620   36.54630 9000.000
  2122  174.57   13.314  -59.95   12.0    0.6193    0.0355   15.17  105.00   11.30   29.61    0.2100   -1.30620   36.54610 9000.000
  2124  174.19   13.328  -60.07   13.0    0.6193    0.0356   15.18  104.00   11.50   29.60    0.2100   -1.30610   36.54580 9000.000
  2126  173.78   13.343  -60.20   13.0    0.6193    0.0356   15.19  104.00   11.60   29.59    0.2100   -1.30610   36.54560 9000.000
  2128  173.35   13.358  -60.33   13.0    0.6193    0.0357   15.20  104.00   11.70   29.59    0.2100   -1.30610   36.54530 9000.000
  2130  172.90   13.374  -60.41   13.0    0.6192    0.0358   15.21  103.00   11.90   29.56    0.2100   -1.30600   36.54510 9000.000
  2132  172.47   13.390  -60.54   14.0    0.6192    0.0359   15.23  104.00   11.90   29.56    0.2100   -1.30580   36.54490 9000.000
  2134  172.19   13.400  -60.63   14.0    0.6192    0.0360   15.23  104.00   12.00   29.55    0.2100   -1.30580   36.54470 9000.000
  2136  171.96   13.408  -60.70   14.0    0.6192    0.0360   15.24  104.00   12.00   29.53    0.2100   -1.30590   36.54450 9000.000
  2138  171.72   13.417  -60.74   14.0    0.6192    0.0361   15.25  104.00   12.10   29.52    0.2100   -1.30590   36.54430 9000.000
  2140  171.48   13.426  -60.83   15.0    0.6192    0.0361   15.25  105.00   12.10   29.51    0.2100   -1.30570   36.54410 9000.000
  2142  171.23   13.435  -60.92   15.0    0.6192    0.0362   15.26  105.00   12.10   29.50    0.2100   -1.30570   36.54390 9000.000
  2144  170.96   13.444  -60.96   14.0    0.6191    0.0362   15.27  105.00   12.10   29.48    0.2100   -1.30570   36.54370 9000.000
  2146  170.72   13.453  -61.00   14.0    0.6191    0.0363   15.28  106.00   12.20   29.48    0.2100   -1.30560   36.54350 9000.000
  2148  170.49   13.462  -61.04   14.0    0.6191    0.0363   15.28  106.00   12.20   29.47    0.2100   -1.30550   36.54330 9000.000
  2150  170.23   13.471  -61.08   14.0    0.6191    0.0364   15.29  106.00   12.30   29.47    0.2100   -1.30550   36.54310 9000.000
  2152  169.97   13.481  -61.16   14.0    0.6191    0.0364   15.30  106.00   12.30   29.46    0.2100   -1.30540   36.54280 9000.000
  2154  169.73   13.489  -61.27   14.0    0.6191    0.0365   15.30  106.00   12.40   29.45    0.2100   -1.30530   36.54260 9000.000
  2156  169.51   13.497  -61.36   14.0    0.6190    0.0365   15.31  106.00   12.50   29.43    0.2100   -1.30530   36.54240 9000.000
  2158  169.27   13.506  -61.42   14.0    0.6190    0.0366   15.32  106.00   12.60   29.42    0.2100   -1.30520   36.54220 9000.000
  2160  169.04   13.515  -61.49   13.0    0.6190    0.0366   15.32  106.00   12.70   29.41    0.2100   -1.30510   36.54190 9000.000
  2162  168.82   13.523  -61.55   13.0    0.6190    0.0367   15.33  106.00   12.70   29.40    0.2100   -1.30500   36.54170 9000.000
  2164  168.57   13.532  -61.59   13.0    0.6190    0.0367   15.34  106.00   12.80   29.39    0.2100   -1.30500   36.54150 9000.000
  2166  168.34   13.540  -61.61   13.0    0.6190    0.0368   15.34  107.00   12.90   29.37    0.2100   -1.30500   36.54130 9000.000
  2168  168.11   13.549  -61.70   12.0    0.6190    0.0368   15.35  107.00   13.00   29.37    0.2100   -1.30490   36.54110 9000.000
  2170  167.85   13.558  -61.84   12.0    0.6189    0.0369   15.36  107.00   13.10   29.35    0.2100   -1.30480   36.54090 9000.000
  2172  167.59   13.568  -61.98   12.0    0.6189    0.0369   15.37  107.00   13.20   29.34    0.2100   -1.30480   36.54070 9000.000
  2174  167.31   13.578  -62.03   12.0    0.6189    0.0370   15.37  107.00   13.30   29.34    0.2100   -1.30470   36.54040 9000.000
  2176  167.08   13.587  -62.06   12.0    0.6189    0.0370   15.38  107.00   13.40   29.32    0.2100   -1.30460   36.54020 9000.000
  2178  166.88   13.594  -62.11   11.0    0.6189    0.0371   15.39  107.00   13.60   29.31    0.2100   -1.30450   36.54000 9000.000
  2180  166.65   13.603  -62.21   11.0    0.6189    0.0371   15.39  107.00   13.70   29.30    0.2100   -1.30450   36.53970 9000.000
  2182  166.42   13.611  -62.29   11.0    0.6189    0.0372   15.40  108.00   13.80   29.29    0.2100   -1.30440   36.53950 9000.000
  2184  166.19   13.620  -62.34   11.0    0.6188    0.0372   15.41  108.00   14.00   29.28    0.2100   -1.30430   36.53930 9000.000
  2186  165.94   13.629  -62.38   11.0    0.6188    0.0373   15.41  108.00   14.10   29.27    0.2100   -1.30420   36.53900 9000.000
  2188  165.64   13.640  -62.38   10.0    0.6188    0.0374   15.42  108.00   14.30   29.26    0.2100   -1.30410   36.53870 9000.000
  2190  165.33   13.652  -62.46   10.0    0.6188    0.0374   15.43  108.00   14.40   29.25    0.2100   -1.30400   36.53850 9000.000
  2192  165.01   13.664  -62.61   10.0    0.6188    0.0375   15.44  108.00   14.50   29.25    0.2100   -1.30390   36.53830 9000.000
  2194  164.72   13.675  -62.72   10.0    0.6188    0.0376   15.45  108.00   14.60   29.23    0.2100   -1.30380   36.53800 9000.000
  2196  164.49   13.683  -62.79   10.0    0.6188    0.0376   15.46  108.00   14.80   29.22    0.2100   -1.30380   36.53770 9000.000
  2198  164.27   13.691  -62.85   10.0    0.6574    0.0400   15.46  108.00   14.90   29.20    0.2200   -1.30380   36.53740 9000.000
  2200  164.07   13.699  -62.87   10.0    0.6574    0.0401   15.47  109.00   15.00   29.19    0.2200   -1.30370   36.53720 9000.000
  2202  163.82   13.708  -62.82    9.0    0.6574    0.0401   15.48  109.00   15.10   29.18    0.2200   -1.30350   36.53700 9000.000
  2204  163.57   13.718  -62.80    9.0    0.6574    0.0402   15.49  109.00   15.30   29.17    0.2200   -1.30340   36.53680 9000.000
  2206  163.35   13.726  -62.88    9.0    0.6573    0.0402   15.49  109.00   15.40   29.16    0.2200   -1.30340   36.53650 9000.000
  2208  163.11   13.735  -62.95    9.0    0.6573    0.0403   15.50  109.00   15.50   29.15    0.2200   -1.30330   36.53610 9000.000
  2210  162.89   13.743  -63.01    9.0    0.6573    0.0404   15.51  109.00   15.60   29.14    0.2200   -1.30320   36.53590 9000.000
  2212  162.67   13.752  -63.12    9.0    0.6573    0.0404   15.51  109.00   15.70   29.12    0.2200   -1.30310   36.53560 9000.000
  2214  162.44   13.760  -63.23    9.0    0.6573    0.0405   15.52  109.00   15.80   29.12    0.2200   -1.30300   36.53540 9000.000
  2216  162.21   13.769  -63.36    9.0    0.6573    0.0405   15.53  110.00   15.90   29.10    0.2200   -1.30280   36.53510 9000.000
  2218  161.97   13.778  -63.49    9.0    0.6572    0.0406   15.54  110.00   16.00   29.09    0.2200   -1.30280   36.53480 9000.000
  2220  161.72   13.788  -63.62    9.0    0.6959    0.0430   15.55  110.00   16.00   29.07    0.2300   -1.30270   36.53450 9000.000
  2222  161.51   13.795  -63.60    9.0    0.6959    0.0431   15.55  110.00   16.10   29.07    0.2300   -1.30260   36.53430 9000.000
  2224  161.30   13.804  -63.58    8.0    0.6958    0.0431   15.56  110.00   16.10   29.05    0.2300   -1.30250   36.53400 9000.000
  2226  161.08   13.812  -63.67    8.0    0.6958    0.0432   15.57  110.00   16.10   29.04    0.2300   -1.30240   36.53380 9000.000
  2228  160.85   13.821  -63.78    8.0    0.6958    0.0433   15.58  110.00   16.20   29.03    0.2300   -1.30230   36.53350 9000.000
  2230  160.59   13.830  -63.89    8.0    0.6958    0.0433   15.58  111.00   16.20   29.03    0.2300   -1.30220   36.53320 9000.000
  2232  160.32   13.841  -64.00    8.0    0.6958    0.0434   15.59  111.00   16.20   29.02    0.2300   -1.30210   36.53290 9000.000
  2234  160.11   13.849  -64.05    8.0    0.6958    0.0435   15.60  111.00   16.20   29.01    0.2300   -1.30200   36.53260 9000.000
  2236  159.88   13.858  -64.11    8.0    0.6957    0.0435   15.61  111.00   16.20   28.99    0.2300   -1.30190   36.53230 9000.000
  2238  159.61   13.868  -64.19    8.0    0.6957    0.0436   15.62  111.00   16.20   28.98    0.2300   -1.30180   36.53210 9000.000
  2240  159.34   13.878  -64.25    8.0    0.6957    0.0437   15.63  111.00   16.20   28.97    0.2300   -1.30170   36.53180 9000.000
  2242  159.06   13.889  -64.36    8.0    0.6957    0.0437   15.64  112.00   16.20   28.96    0.2300   -1.30150   36.53160 9000.000
