36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:40 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200304
Launch Time (UT)                  : 08:46:02
Burst Pressure (hPa)              : 6.39
Integrated O3 to end of data (DU) : 221.48
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2633092
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33246
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.200
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1792  314.64    9.422  -27.34   31.0    1.6623    0.0528   20.01  131.00    7.50   38.45    0.4500   -1.32260   36.69870 9000.000
  1794  314.33    9.430  -27.40   32.0    1.6623    0.0529   20.03  131.00    7.40   38.44    0.4500   -1.32250   36.69860 9000.000
  1796  314.02    9.437  -27.41   31.0    1.7028    0.0542   20.04  131.00    7.40   38.44    0.4600   -1.32240   36.69850 9000.000
  1798  313.70    9.444  -27.42   31.0    1.7028    0.0543   20.05  131.00    7.30   38.44    0.4600   -1.32240   36.69840 9000.000
  1800  313.38    9.451  -27.44   31.0    1.7028    0.0543   20.07  131.00    7.20   38.43    0.4600   -1.32230   36.69830 9000.000
  1802  313.05    9.459  -27.52   31.0    1.7433    0.0557   20.08  131.00    7.20   38.43    0.4700   -1.32210   36.69820 9000.000
  1804  312.76    9.466  -27.60   31.0    1.7432    0.0557   20.09  131.00    7.10   38.41    0.4700   -1.32210   36.69810 9000.000
  1806  312.44    9.473  -27.60   31.0    1.7432    0.0558   20.11  131.00    7.00   38.40    0.4700   -1.32200   36.69800 9000.000
  1808  312.11    9.481  -27.64   31.0    1.7432    0.0559   20.12  131.00    7.00   38.40    0.4700   -1.32190   36.69790 9000.000
  1810  311.82    9.487  -27.77   30.0    1.7431    0.0559   20.14  131.00    6.90   38.39    0.4700   -1.32180   36.69780 9000.000
  1812  311.56    9.493  -27.83   31.0    1.7430    0.0559   20.15  131.00    6.90   38.38    0.4700   -1.32180   36.69770 9000.000
  1814  311.25    9.500  -27.90   31.0    1.7430    0.0560   20.16  131.00    6.90   38.38    0.4700   -1.32170   36.69760 9000.000
  1816  310.94    9.507  -28.00   31.0    1.7429    0.0561   20.17  131.00    6.80   38.37    0.4700   -1.32160   36.69750 9000.000
  1818  310.64    9.514  -28.06   30.0    1.7429    0.0561   20.19  130.00    6.80   38.37    0.4700   -1.32150   36.69740 9000.000
  1820  310.32    9.522  -28.11   30.0    1.7429    0.0562   20.20  131.00    6.80   38.36    0.4700   -1.32140   36.69730 9000.000
  1822  310.01    9.529  -28.15   32.0    1.7428    0.0562   20.22  131.00    6.80   38.35    0.4700   -1.32130   36.69720 9000.000
  1824  309.70    9.536  -28.19   34.0    1.7428    0.0563   20.23  131.00    6.90   38.35    0.4700   -1.32120   36.69720 9000.000
  1826  309.36    9.544  -28.22   34.0    1.7428    0.0563   20.24  131.00    6.90   38.34    0.4700   -1.32120   36.69710 9000.000
  1828  308.99    9.553  -28.31   36.0    1.7427    0.0564   20.26  132.00    7.00   38.33    0.4700   -1.32110   36.69700 9000.000
  1830  308.61    9.561  -28.37   38.0    1.7427    0.0565   20.28  132.00    7.00   38.33    0.4700   -1.32100   36.69690 9000.000
  1832  308.26    9.570  -28.38   40.0    1.7021    0.0552   20.29  133.00    7.10   38.31    0.4600   -1.32090   36.69680 9000.000
  1834  307.94    9.577  -28.37   42.0    1.7021    0.0553   20.31  133.00    7.20   38.31    0.4600   -1.32080   36.69670 9000.000
  1836  307.62    9.585  -28.40   43.0    1.6616    0.0540   20.32  134.00    7.30   38.31    0.4500   -1.32070   36.69660 9000.000
  1838  307.30    9.592  -28.51   44.0    1.6210    0.0527   20.33  134.00    7.40   38.30    0.4400   -1.32060   36.69650 9000.000
  1840  306.96    9.600  -28.63   45.0    1.6209    0.0528   20.35  135.00    7.50   38.29    0.4400   -1.32050   36.69640 9000.000
  1842  306.64    9.607  -28.73   45.0    1.5804    0.0515   20.36  135.00    7.60   38.29    0.4300   -1.32050   36.69640 9000.000
  1844  306.30    9.615  -28.83   46.0    1.5803    0.0516   20.38  136.00    7.70   38.27    0.4300   -1.32030   36.69630 9000.000
  1846  305.92    9.624  -28.93   47.0    1.5398    0.0503   20.39  136.00    7.80   38.27    0.4200   -1.32020   36.69620 9000.000
  1848  305.51    9.634  -28.98   49.0    1.5398    0.0504   20.41  136.00    7.80   38.26    0.4200   -1.32010   36.69610 9000.000
  1850  305.09    9.644  -29.03   51.0    1.5398    0.0505   20.42  137.00    7.90   38.26    0.4200   -1.32000   36.69600 9000.000
  1852  304.66    9.654  -29.08   52.0    1.4992    0.0492   20.44  137.00    8.00   38.26    0.4100   -1.31980   36.69590 9000.000
  1854  304.24    9.663  -29.15   53.0    1.4991    0.0493   20.46  138.00    8.10   38.24    0.4100   -1.31970   36.69570 9000.000
  1856  303.80    9.674  -29.22   54.0    1.4991    0.0493   20.47  139.00    8.10   38.24    0.4100   -1.31970   36.69560 9000.000
  1858  303.33    9.685  -29.36   56.0    1.4991    0.0494   20.49  140.00    8.30   38.23    0.4100   -1.31960   36.69550 9000.000
  1860  302.90    9.695  -29.48   56.0    1.4585    0.0482   20.51  142.00    8.40   38.22    0.4000   -1.31950   36.69540 9000.000
  1862  302.50    9.705  -29.59   57.0    1.4585    0.0482   20.52  143.00    8.50   38.22    0.4000   -1.31940   36.69540 9000.000
  1864  302.11    9.714  -29.69   58.0    1.4179    0.0469   20.54  145.00    8.60   38.21    0.3900   -1.31930   36.69530 9000.000
  1866  301.74    9.722  -29.78   59.0    1.4179    0.0470   20.55  147.00    8.80   38.21    0.3900   -1.31920   36.69510 9000.000
  1868  301.36    9.731  -29.84   60.0    1.4179    0.0471   20.57  149.00    9.00   38.20    0.3900   -1.31900   36.69500 9000.000
  1870  300.94    9.741  -29.93   61.0    1.4179    0.0471   20.58  150.00    9.20   38.20    0.3900   -1.31890   36.69500 9000.000
  1872  300.48    9.752  -30.00   62.0    1.4179    0.0472   20.60  152.00    9.30   38.19    0.3900   -1.31870   36.69490 9000.000
  1874  300.08    9.762  -30.05   63.0    1.3773    0.0459   20.61  153.00    9.50   38.17    0.3800   -1.31850   36.69480 9000.000
  1876  299.69    9.771  -30.14   63.0    1.3804    0.0461   20.63  155.00    9.70   38.17    0.3800   -1.31830   36.69470 9000.000
  1878  299.34    9.779  -30.19   64.0    1.3804    0.0461   20.64  156.00    9.90   38.16    0.3800   -1.31810   36.69470 9000.000
  1880  298.97    9.788  -30.27   64.0    1.3804    0.0462   20.65  157.00   10.00   38.15    0.3800   -1.31800   36.69460 9000.000
  1882  298.56    9.798  -30.38   64.0    1.3397    0.0449   20.67  158.00   10.20   38.14    0.3700   -1.31780   36.69460 9000.000
  1884  298.13    9.808  -30.52   65.0    1.3398    0.0449   20.68  159.00   10.30   38.14    0.3700   -1.31760   36.69450 9000.000
  1886  297.70    9.818  -30.65   65.0    1.3397    0.0450   20.70  160.00   10.40   38.12    0.3700   -1.31750   36.69440 9000.000
  1888  297.27    9.829  -30.73   66.0    1.3397    0.0451   20.72  160.00   10.60   38.12    0.3700   -1.31740   36.69430 9000.000
  1890  296.83    9.839  -30.78   67.0    1.2990    0.0438   20.73  161.00   10.70   38.10    0.3600   -1.31720   36.69430 9000.000
  1892  296.38    9.850  -30.90   68.0    1.2990    0.0438   20.75  161.00   10.80   38.10    0.3600   -1.31700   36.69420 9000.000
  1894  295.93    9.861  -31.06   69.0    1.2990    0.0439   20.76  161.00   10.90   38.09    0.3600   -1.31680   36.69420 9000.000
  1896  295.55    9.870  -31.10   70.0    1.2989    0.0440   20.77  161.00   11.00   38.07    0.3600   -1.31660   36.69410 9000.000
  1898  295.23    9.877  -31.10   70.0    1.2990    0.0440   20.79  161.00   11.10   38.07    0.3600   -1.31630   36.69410 9000.000
  1900  294.87    9.886  -31.18   71.0    1.2583    0.0427   20.80  161.00   11.20   38.06    0.3500   -1.31610   36.69400 9000.000
  1902  294.52    9.894  -31.23   70.0    1.2583    0.0427   20.81  161.00   11.30   38.06    0.3500   -1.31600   36.69400 9000.000
  1904  294.15    9.903  -31.28   69.0    1.2583    0.0428   20.82  160.00   11.40   38.06    0.3500   -1.31580   36.69390 9000.000
  1906  293.82    9.911  -31.36   69.0    1.2582    0.0428   20.83  160.00   11.50   38.04    0.3500   -1.31560   36.69380 9000.000
  1908  293.55    9.918  -31.46   70.0    1.2582    0.0429   20.84  159.00   11.50   38.04    0.3500   -1.31540   36.69370 9000.000
  1910  293.30    9.924  -31.55   70.0    1.2583    0.0429   20.85  159.00   11.60   38.04    0.3500   -1.31520   36.69370 9000.000
  1912  292.99    9.931  -31.64   71.0    1.2582    0.0429   20.86  159.00   11.60   38.03    0.3500   -1.31500   36.69360 9000.000
  1914  292.66    9.939  -31.71   72.0    1.2582    0.0430   20.87  159.00   11.60   38.01    0.3500   -1.31480   36.69350 9000.000
  1916  292.32    9.948  -31.77   72.0    1.2582    0.0430   20.88  158.00   11.70   38.01    0.3500   -1.31460   36.69350 9000.000
  1918  291.97    9.956  -31.82   73.0    1.2582    0.0431   20.90  158.00   11.70   38.01    0.3500   -1.31440   36.69340 9000.000
  1920  291.64    9.964  -31.82   74.0    1.2581    0.0431   20.91  158.00   11.70   38.00    0.3500   -1.31420   36.69330 9000.000
  1922  291.29    9.972  -31.82   74.0    1.2581    0.0432   20.92  158.00   11.80   37.99    0.3500   -1.31400   36.69320 9000.000
  1924  290.90    9.982  -31.87   73.0    1.2581    0.0432   20.93  158.00   11.80   37.98    0.3500   -1.31380   36.69310 9000.000
  1926  290.57    9.990  -31.94   73.0    1.2581    0.0433   20.94  159.00   11.80   37.97    0.3500   -1.31370   36.69300 9000.000
  1928  290.28    9.997  -32.02   74.0    1.2581    0.0433   20.95  159.00   11.80   37.97    0.3500   -1.31340   36.69290 9000.000
  1930  290.01   10.004  -32.05   74.0    1.2174    0.0420   20.96  159.00   11.80   37.96    0.3400   -1.31320   36.69280 9000.000
  1932  289.73   10.010  -32.07   73.0    1.2174    0.0420   20.97  159.00   11.80   37.95    0.3400   -1.31300   36.69280 9000.000
  1934  289.44   10.017  -32.12   72.0    1.2580    0.0435   20.98  159.00   11.80   37.94    0.3500   -1.31290   36.69270 9000.000
  1936  289.15   10.024  -32.21   72.0    1.2174    0.0421   20.99  160.00   11.80   37.93    0.3400   -1.31260   36.69260 9000.000
  1938  288.87   10.031  -32.27   72.0    1.2174    0.0421   21.00  160.00   11.80   37.93    0.3400   -1.31240   36.69260 9000.000
  1940  288.60   10.038  -32.23   72.0    1.2173    0.0422   21.01  160.00   11.80   37.92    0.3400   -1.31220   36.69250 9000.000
  1942  288.30   10.045  -32.30   70.0    1.2173    0.0422   21.02  160.00   11.80   37.91    0.3400   -1.31200   36.69240 9000.000
  1944  287.98   10.053  -32.40   69.0    1.2173    0.0423   21.03  160.00   11.80   37.90    0.3400   -1.31180   36.69240 9000.000
  1946  287.70   10.060  -32.42   68.0    1.2173    0.0423   21.04  160.00   11.80   37.90    0.3400   -1.31160   36.69230 9000.000
  1948  287.42   10.067  -32.44   67.0    1.2578    0.0438   21.05  160.00   11.80   37.89    0.3500   -1.31140   36.69220 9000.000
  1950  287.15   10.073  -32.52   66.0    1.2578    0.0438   21.06  160.00   11.80   37.88    0.3500   -1.31120   36.69210 9000.000
  1952  286.88   10.080  -32.58   65.0    1.2578    0.0438   21.07  159.00   11.80   37.87    0.3500   -1.31100   36.69210 9000.000
  1954  286.61   10.087  -32.65   65.0    1.2172    0.0425   21.08  159.00   11.80   37.87    0.3400   -1.31080   36.69200 9000.000
  1956  286.33   10.094  -32.73   64.0    1.2171    0.0425   21.09  159.00   11.80   37.85    0.3400   -1.31060   36.69190 9000.000
  1958  286.04   10.101  -32.80   63.0    1.2171    0.0426   21.10  159.00   11.80   37.85    0.3400   -1.31040   36.69180 9000.000
  1960  285.75   10.108  -32.83   63.0    1.2171    0.0426   21.11  159.00   11.80   37.86    0.3400   -1.31020   36.69180 9000.000
  1962  285.47   10.115  -32.87   64.0    1.2170    0.0426   21.12  159.00   11.80   37.83    0.3400   -1.31000   36.69170 9000.000
  1964  285.19   10.122  -32.95   64.0    1.2170    0.0427   21.13  159.00   11.70   37.83    0.3400   -1.30980   36.69160 9000.000
  1966  284.90   10.129  -33.00   64.0    1.2170    0.0427   21.14  160.00   11.70   37.82    0.3400   -1.30960   36.69150 9000.000
  1968  284.62   10.136  -33.01   65.0    1.2170    0.0428   21.14  160.00   11.60   37.82    0.3400   -1.30940   36.69150 9000.000
  1970  284.34   10.143  -33.10   65.0    1.2170    0.0428   21.15  160.00   11.60   37.82    0.3400   -1.30920   36.69140 9000.000
  1972  284.06   10.150  -33.22   65.0    1.2170    0.0428   21.16  160.00   11.50   37.80    0.3400   -1.30900   36.69130 9000.000
  1974  283.79   10.156  -33.25   65.0    1.2169    0.0429   21.17  161.00   11.50   37.79    0.3400   -1.30880   36.69130 9000.000
  1976  283.51   10.163  -33.31   65.0    1.2169    0.0429   21.18  161.00   11.40   37.78    0.3400   -1.30860   36.69120 9000.000
  1978  283.21   10.171  -33.39   65.0    1.2169    0.0430   21.19  162.00   11.40   37.78    0.3400   -1.30840   36.69110 9000.000
  1980  282.93   10.178  -33.46   66.0    1.2169    0.0430   21.20  162.00   11.30   37.77    0.3400   -1.30830   36.69110 9000.000
  1982  282.62   10.185  -33.50   67.0    1.2168    0.0431   21.21  163.00   11.30   37.75    0.3400   -1.30800   36.69100 9000.000
  1984  282.32   10.193  -33.54   68.0    1.2168    0.0431   21.22  163.00   11.30   37.75    0.3400   -1.30780   36.69090 9000.000
  1986  282.00   10.201  -33.56   67.0    1.2168    0.0431   21.23  164.00   11.20   37.74    0.3400   -1.30770   36.69090 9000.000
  1988  281.71   10.208  -33.55   65.0    1.2168    0.0432   21.24  164.00   11.20   37.73    0.3400   -1.30750   36.69080 9000.000
  1990  281.46   10.214  -33.54   63.0    1.2168    0.0432   21.25  165.00   11.20   37.73    0.3400   -1.30720   36.69080 9000.000
  1992  281.17   10.221  -33.56   61.0    1.2167    0.0433   21.26  166.00   11.10   37.72    0.3400   -1.30700   36.69070 9000.000
  1994  280.90   10.228  -33.58   60.0    1.1762    0.0419   21.27  166.00   11.10   37.72    0.3300   -1.30690   36.69070 9000.000
  1996  280.62   10.235  -33.56   59.0    1.1762    0.0419   21.28  167.00   11.10   37.71    0.3300   -1.30670   36.69070 9000.000
  1998  280.36   10.242  -33.53   58.0    1.1761    0.0419   21.29  168.00   11.00   37.69    0.3300   -1.30640   36.69060 9000.000
  2000  280.07   10.249  -33.59   58.0    1.1761    0.0420   21.30  168.00   11.00   37.68    0.3300   -1.30630   36.69050 9000.000
  2002  279.79   10.256  -33.70   57.0    1.1760    0.0420   21.31  169.00   10.90   37.67    0.3300   -1.30610   36.69050 9000.000
  2004  279.49   10.263  -33.79   57.0    1.1760    0.0421   21.32  169.00   10.80   37.66    0.3300   -1.30590   36.69060 9000.000
  2006  279.17   10.271  -33.85   57.0    1.1760    0.0421   21.33  170.00   10.80   37.65    0.3300   -1.30560   36.69050 9000.000
  2008  278.86   10.279  -33.87   55.0    1.1759    0.0422   21.34  170.00   10.70   37.64    0.3300   -1.30550   36.69040 9000.000
  2010  278.58   10.286  -33.92   54.0    1.1760    0.0422   21.35  171.00   10.60   37.64    0.3300   -1.30530   36.69040 9000.000
  2012  278.27   10.294  -34.02   53.0    1.1759    0.0423   21.36  171.00   10.50   37.62    0.3300   -1.30510   36.69040 9000.000
  2014  277.97   10.302  -34.11   53.0    1.1759    0.0423   21.37  172.00   10.40   37.62    0.3300   -1.30490   36.69030 9000.000
  2016  277.65   10.310  -34.11   53.0    1.1759    0.0424   21.38  172.00   10.30   37.62    0.3300   -1.30480   36.69030 9000.000
  2018  277.32   10.318  -34.18   53.0    1.1353    0.0409   21.39  173.00   10.30   37.60    0.3200   -1.30450   36.69030 9000.000
  2020  277.01   10.326  -34.34   53.0    1.1353    0.0410   21.40  173.00   10.20   37.60    0.3200   -1.30430   36.69030 9000.000
  2022  276.72   10.333  -34.42   54.0    1.1353    0.0410   21.41  174.00   10.10   37.60    0.3200   -1.30420   36.69030 9000.000
  2024  276.38   10.342  -34.43   54.0    1.1352    0.0411   21.42  174.00   10.00   37.59    0.3200   -1.30400   36.69030 9000.000
  2026  276.05   10.350  -34.47   54.0    1.1352    0.0411   21.43  175.00    9.80   37.58    0.3200   -1.30380   36.69030 9000.000
  2028  275.72   10.358  -34.51   54.0    1.1352    0.0412   21.44  175.00    9.70   37.57    0.3200   -1.30360   36.69020 9000.000
  2030  275.38   10.367  -34.57   54.0    1.1351    0.0412   21.45  176.00    9.60   37.55    0.3200   -1.30350   36.69020 9000.000
  2032  275.05   10.375  -34.63   55.0    1.1351    0.0413   21.46  177.00    9.50   37.55    0.3200   -1.30330   36.69020 9000.000
  2034  274.72   10.384  -34.65   56.0    1.1351    0.0413   21.47  177.00    9.40   37.54    0.3200   -1.30310   36.69020 9000.000
  2036  274.41   10.392  -34.73   56.0    1.1351    0.0414   21.48  178.00    9.20   37.53    0.3200   -1.30290   36.69010 9000.000
  2038  274.10   10.400  -34.79   54.0    1.1351    0.0414   21.49  179.00    9.10   37.52    0.3200   -1.30280   36.69020 9000.000
  2040  273.78   10.408  -34.82   53.0    1.1350    0.0415   21.51  180.00    9.00   37.51    0.3200   -1.30260   36.69020 9000.000
  2042  273.44   10.416  -34.89   52.0    1.1350    0.0415   21.52  180.00    8.90   37.50    0.3200   -1.30240   36.69020 9000.000
  2044  273.09   10.425  -34.93   51.0    1.1350    0.0416   21.53  181.00    8.80   37.50    0.3200   -1.30230   36.69010 9000.000
  2046  272.75   10.434  -34.98   49.0    1.1350    0.0416   21.54  181.00    8.80   37.48    0.3200   -1.30210   36.69020 9000.000
  2048  272.43   10.442  -34.99   48.0    1.1350    0.0417   21.55  182.00    8.70   37.48    0.3200   -1.30200   36.69020 9000.000
  2050  272.14   10.450  -35.00   47.0    1.1350    0.0417   21.56  182.00    8.70   37.48    0.3200   -1.30180   36.69020 9000.000
  2052  271.85   10.457  -35.00   46.0    1.1349    0.0417   21.57  183.00    8.60   37.47    0.3200   -1.30160   36.69020 9000.000
  2054  271.55   10.465  -35.10   45.0    1.1349    0.0418   21.58  183.00    8.60   37.46    0.3200   -1.30150   36.69020 9000.000
  2056  271.29   10.471  -35.15   43.0    1.1349    0.0418   21.59  183.00    8.60   37.45    0.3200   -1.30140   36.69030 9000.000
  2058  271.02   10.478  -35.13   41.0    1.1349    0.0419   21.60  183.00    8.70   37.44    0.3200   -1.30120   36.69020 9000.000
  2060  270.76   10.485  -35.15   38.0    1.1349    0.0419   21.60  183.00    8.70   37.44    0.3200   -1.30100   36.69030 9000.000
  2062  270.48   10.492  -35.24   37.0    1.1348    0.0420   21.61  183.00    8.70   37.42    0.3200   -1.30090   36.69030 9000.000
  2064  270.17   10.500  -35.34   36.0    1.1348    0.0420   21.62  183.00    8.70   37.41    0.3200   -1.30080   36.69030 9000.000
  2066  269.86   10.508  -35.40   36.0    1.1347    0.0420   21.63  183.00    8.80   37.41    0.3200   -1.30060   36.69030 9000.000
  2068  269.58   10.516  -35.43   35.0    1.1347    0.0421   21.64  183.00    8.80   37.39    0.3200   -1.30040   36.69030 9000.000
  2070  269.28   10.523  -35.48   35.0    1.1347    0.0421   21.65  183.00    8.90   37.38    0.3200   -1.30030   36.69030 9000.000
  2072  268.98   10.531  -35.57   34.0    1.0941    0.0407   21.66  184.00    8.90   37.38    0.3100   -1.30010   36.69030 9000.000
  2074  268.72   10.538  -35.63   34.0    1.0941    0.0407   21.67  184.00    9.00   37.38    0.3100   -1.29990   36.69030 9000.000
  2076  268.46   10.544  -35.64   33.0    1.0941    0.0408   21.68  184.00    9.00   37.37    0.3100   -1.29970   36.69040 9000.000
  2078  268.17   10.552  -35.68   33.0    1.0941    0.0408   21.69  184.00    9.10   37.37    0.3100   -1.29960   36.69030 9000.000
  2080  267.88   10.559  -35.78   33.0    1.0941    0.0408   21.70  184.00    9.10   37.36    0.3100   -1.29950   36.69030 9000.000
  2082  267.61   10.566  -35.84   32.0    1.0941    0.0409   21.71  185.00    9.20   37.35    0.3100   -1.29930   36.69040 9000.000
  2084  267.33   10.574  -35.86   32.0    1.0940    0.0409   21.72  185.00    9.20   37.33    0.3100   -1.29910   36.69040 9000.000
  2086  267.03   10.582  -35.91   32.0    1.0940    0.0410   21.73  185.00    9.30   37.32    0.3100   -1.29900   36.69040 9000.000
  2088  266.73   10.589  -36.00   32.0    1.0534    0.0395   21.74  185.00    9.30   37.31    0.3000   -1.29880   36.69040 9000.000
  2090  266.44   10.597  -36.04   32.0    1.0534    0.0395   21.75  186.00    9.40   37.31    0.3000   -1.29860   36.69050 9000.000
  2092  266.16   10.604  -36.13   32.0    1.0939    0.0411   21.75  186.00    9.40   37.30    0.3100   -1.29840   36.69050 9000.000
  2094  265.87   10.612  -36.23   31.0    1.0534    0.0396   21.76  186.00    9.50   37.29    0.3000   -1.29830   36.69050 9000.000
  2096  265.58   10.619  -36.31   31.0    1.0939    0.0412   21.77  186.00    9.50   37.28    0.3100   -1.29810   36.69050 9000.000
  2098  265.30   10.627  -36.33   30.0    1.0939    0.0412   21.78  186.00    9.60   37.27    0.3100   -1.29790   36.69050 9000.000
  2100  265.00   10.634  -36.31   30.0    1.0938    0.0413   21.79  186.00    9.70   37.26    0.3100   -1.29780   36.69060 9000.000
  2102  264.71   10.642  -36.29   29.0    1.0938    0.0413   21.80  186.00    9.80   37.26    0.3100   -1.29760   36.69060 9000.000
  2104  264.43   10.649  -36.36   28.0    1.0938    0.0414   21.81  186.00    9.90   37.24    0.3100   -1.29740   36.69060 9000.000
  2106  264.16   10.656  -36.51   28.0    1.0938    0.0414   21.82  186.00    9.90   37.24    0.3100   -1.29720   36.69060 9000.000
  2108  263.87   10.664  -36.58   27.0    1.0937    0.0414   21.83  185.00   10.00   37.22    0.3100   -1.29710   36.69060 9000.000
  2110  263.54   10.673  -36.60   26.0    1.0937    0.0415   21.84  185.00   10.10   37.21    0.3100   -1.29690   36.69060 9000.000
  2112  263.21   10.681  -36.68   26.0    1.0937    0.0416   21.85  185.00   10.20   37.20    0.3100   -1.29670   36.69060 9000.000
  2114  262.89   10.690  -36.77   26.0    1.0937    0.0416   21.86  185.00   10.30   37.20    0.3100   -1.29640   36.69070 9000.000
  2116  262.57   10.698  -36.85   25.0    1.0937    0.0417   21.87  185.00   10.40   37.19    0.3100   -1.29630   36.69070 9000.000
  2118  262.23   10.707  -36.87   25.0    1.0532    0.0402   21.88  184.00   10.40   37.20    0.3000   -1.29610   36.69070 9000.000
  2120  261.89   10.716  -36.81   25.0    1.0531    0.0402   21.89  184.00   10.50   37.18    0.3000   -1.29590   36.69070 9000.000
  2122  261.55   10.725  -36.90   25.0    1.0531    0.0403   21.90  184.00   10.60   37.18    0.3000   -1.29570   36.69080 9000.000
  2124  261.19   10.735  -37.04   24.0    1.0531    0.0403   21.91  184.00   10.60   37.17    0.3000   -1.29560   36.69080 9000.000
  2126  260.85   10.744  -37.16   24.0    1.0935    0.0419   21.93  183.00   10.70   37.15    0.3100   -1.29540   36.69080 9000.000
  2128  260.54   10.752  -37.26   24.0    1.0935    0.0420   21.94  183.00   10.70   37.14    0.3100   -1.29510   36.69080 9000.000
  2130  260.23   10.760  -37.35   24.0    1.0935    0.0420   21.95  183.00   10.80   37.14    0.3100   -1.29490   36.69080 9000.000
  2132  259.92   10.768  -37.42   24.0    1.0935    0.0421   21.96  183.00   10.80   37.13    0.3100   -1.29480   36.69080 9000.000
  2134  259.64   10.776  -37.51   24.0    1.0935    0.0421   21.97  182.00   10.90   37.13    0.3100   -1.29460   36.69080 9000.000
  2136  259.35   10.783  -37.63   24.0    1.0935    0.0422   21.98  182.00   10.90   37.12    0.3100   -1.29440   36.69080 9000.000
  2138  259.06   10.791  -37.71   24.0    1.0934    0.0422   21.99  182.00   11.00   37.11    0.3100   -1.29420   36.69080 9000.000
  2140  258.75   10.800  -37.77   24.0    1.0934    0.0423   22.00  182.00   11.00   37.10    0.3100   -1.29400   36.69080 9000.000
  2142  258.39   10.809  -37.89   25.0    1.0934    0.0423   22.01  182.00   11.10   37.09    0.3100   -1.29370   36.69080 9000.000
  2144  258.00   10.819  -37.99   25.0    1.0528    0.0408   22.02  182.00   11.10   37.07    0.3000   -1.29350   36.69080 9000.000
  2146  257.63   10.829  -38.06   25.0    1.0529    0.0409   22.03  182.00   11.20   37.07    0.3000   -1.29340   36.69090 9000.000
  2148  257.32   10.838  -38.15   26.0    1.0528    0.0409   22.04  182.00   11.30   37.06    0.3000   -1.29320   36.69080 9000.000
  2150  257.06   10.845  -38.25   26.0    1.0528    0.0410   22.05  182.00   11.40   37.04    0.3000   -1.29300   36.69080 9000.000
  2152  256.77   10.852  -38.36   26.0    1.0528    0.0410   22.06  182.00   11.50   37.04    0.3000   -1.29280   36.69090 9000.000
  2154  256.47   10.860  -38.41   26.0    1.0528    0.0410   22.07  182.00   11.60   37.03    0.3000   -1.29260   36.69090 9000.000
  2156  256.16   10.869  -38.48   26.0    1.0527    0.0411   22.08  182.00   11.70   37.02    0.3000   -1.29230   36.69090 9000.000
  2158  255.85   10.877  -38.55   26.0    1.0527    0.0411   22.09  182.00   11.80   37.01    0.3000   -1.29210   36.69090 9000.000
  2160  255.53   10.886  -38.63   26.0    1.0527    0.0412   22.10  182.00   11.90   37.01    0.3000   -1.29190   36.69080 9000.000
  2162  255.19   10.895  -38.71   26.0    1.0527    0.0413   22.11  182.00   12.00   37.00    0.3000   -1.29170   36.69090 9000.000
  2164  254.87   10.903  -38.81   27.0    1.0527    0.0413   22.12  182.00   12.10   37.00    0.3000   -1.29150   36.69090 9000.000
  2166  254.56   10.912  -38.91   27.0    1.0526    0.0414   22.13  182.00   12.10   36.99    0.3000   -1.29130   36.69100 9000.000
  2168  254.24   10.920  -38.96   27.0    1.0526    0.0414   22.14  182.00   12.20   36.98    0.3000   -1.29100   36.69090 9000.000
  2170  253.93   10.929  -38.99   27.0    1.0526    0.0415   22.15  182.00   12.20   36.97    0.3000   -1.29080   36.69090 9000.000
  2172  253.65   10.936  -39.02   27.0    1.0526    0.0415   22.16  182.00   12.20   36.96    0.3000   -1.29060   36.69100 9000.000
  2174  253.34   10.945  -39.09   28.0    1.0121    0.0399   22.17  182.00   12.20   36.95    0.2900   -1.29040   36.69100 9000.000
  2176  253.04   10.953  -39.16   28.0    1.0526    0.0416   22.18  182.00   12.20   36.95    0.3000   -1.29010   36.69100 9000.000
  2178  252.72   10.961  -39.22   28.0    1.0525    0.0416   22.19  182.00   12.20   36.94    0.3000   -1.28990   36.69100 9000.000
