36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Fri Oct 14 14:50:36 2022
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20200226
Launch Time (UT)                  : 07:31:27
Burst Pressure (hPa)              : 6.43
Integrated O3 to end of data (DU) : 200.52
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : N2653512
Geom. Press. Offset Correction    : No
Pressure sensor offset (hPa)      : 0.000
Ozonesonde Instrument             : 1Z33247
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
  1814  269.43   10.512  -35.45   15.0    1.0217    0.0379   10.85  154.00    7.60   35.94    0.2900   -1.29460   36.71440 9000.000
  1816  269.12   10.520  -35.50   18.0    1.0217    0.0380   10.86  154.00    7.70   35.93    0.2900   -1.29450   36.71440 9000.000
  1818  268.82   10.528  -35.52   23.0    1.0217    0.0380   10.87  154.00    7.80   35.92    0.2900   -1.29440   36.71430 9000.000
  1820  268.54   10.535  -35.50   28.0    0.9808    0.0365   10.88  154.00    7.80   35.92    0.2800   -1.29420   36.71420 9000.000
  1822  268.24   10.543  -35.54   31.0    0.9808    0.0366   10.89  153.00    7.90   35.91    0.2800   -1.29410   36.71420 9000.000
  1824  267.92   10.551  -35.64   34.0    0.9399    0.0351   10.90  153.00    8.00   35.90    0.2700   -1.29400   36.71420 9000.000
  1826  267.62   10.559  -35.75   36.0    0.9399    0.0351   10.90  153.00    8.00   35.89    0.2700   -1.29380   36.71410 9000.000
  1828  267.33   10.566  -35.78   37.0    0.9399    0.0352   10.91  152.00    8.10   35.88    0.2700   -1.29370   36.71400 9000.000
  1830  267.00   10.575  -35.82   38.0    0.9399    0.0352   10.92  152.00    8.10   35.88    0.2700   -1.29360   36.71390 9000.000
  1832  266.68   10.583  -35.91   39.0    0.9399    0.0352   10.93  152.00    8.10   35.88    0.2700   -1.29350   36.71390 9000.000
  1834  266.34   10.592  -35.94   40.0    0.9808    0.0368   10.94  151.00    8.20   35.88    0.2800   -1.29330   36.71380 9000.000
  1836  265.99   10.601  -35.95   40.0    0.9808    0.0369   10.95  151.00    8.20   35.88    0.2800   -1.29320   36.71370 9000.000
  1838  265.72   10.608  -35.96   40.0    0.9808    0.0369   10.96  150.00    8.20   35.88    0.2800   -1.29310   36.71370 9000.000
  1840  265.46   10.615  -36.03   39.0    0.9808    0.0369   10.97  150.00    8.20   35.88    0.2800   -1.29300   36.71360 9000.000
  1842  265.15   10.623  -36.04   38.0    0.9807    0.0370   10.97  150.00    8.20   35.84    0.2800   -1.29280   36.71340 9000.000
  1844  264.81   10.632  -36.10   37.0    0.9806    0.0370   10.98  150.00    8.10   35.83    0.2800   -1.29270   36.71340 9000.000
  1846  264.46   10.641  -36.17   35.0    1.0215    0.0386   11.00  149.00    8.10   35.83    0.2900   -1.29260   36.71340 9000.000
  1848  264.11   10.651  -36.25   34.0    1.0215    0.0387   11.01  149.00    8.10   35.82    0.2900   -1.29240   36.71330 9000.000
  1850  263.81   10.658  -36.34   33.0    1.0215    0.0387   11.01  149.00    8.10   35.81    0.2900   -1.29230   36.71310 9000.000
  1852  263.50   10.667  -36.42   32.0    0.9805    0.0372   11.02  149.00    8.00   35.79    0.2800   -1.29220   36.71310 9000.000
  1854  263.17   10.675  -36.51   31.0    0.9806    0.0373   11.03  149.00    8.00   35.79    0.2800   -1.29210   36.71310 9000.000
  1856  262.85   10.684  -36.61   31.0    0.9806    0.0373   11.04  149.00    8.00   35.79    0.2800   -1.29190   36.71290 9000.000
  1858  262.57   10.691  -36.66   30.0    0.9806    0.0373   11.05  149.00    8.00   35.79    0.2800   -1.29180   36.71290 9000.000
  1860  262.26   10.699  -36.66   30.0    0.9397    0.0358   11.06  149.00    8.00   35.79    0.2700   -1.29170   36.71280 9000.000
  1862  261.96   10.707  -36.67   30.0    0.9397    0.0359   11.07  149.00    8.10   35.78    0.2700   -1.29150   36.71280 9000.000
  1864  261.64   10.716  -36.75   30.0    0.9396    0.0359   11.08  149.00    8.10   35.75    0.2700   -1.29140   36.71260 9000.000
  1866  261.29   10.725  -36.89   30.0    0.9396    0.0360   11.09  149.00    8.10   35.75    0.2700   -1.29130   36.71250 9000.000
  1868  260.97   10.733  -36.96   30.0    0.9804    0.0376   11.10  149.00    8.20   35.73    0.2800   -1.29120   36.71250 9000.000
  1870  260.65   10.742  -37.04   31.0    0.9804    0.0376   11.11  149.00    8.20   35.73    0.2800   -1.29110   36.71240 9000.000
  1872  260.33   10.750  -37.15   31.0    0.9804    0.0377   11.12  149.00    8.30   35.73    0.2800   -1.29090   36.71230 9000.000
  1874  260.03   10.758  -37.20   32.0    0.9804    0.0377   11.13  149.00    8.30   35.73    0.2800   -1.29080   36.71220 9000.000
  1876  259.73   10.766  -37.22   33.0    0.9804    0.0377   11.13  149.00    8.30   35.72    0.2800   -1.29070   36.71220 9000.000
  1878  259.42   10.774  -37.27   33.0    0.9395    0.0362   11.14  149.00    8.40   35.71    0.2700   -1.29050   36.71210 9000.000
  1880  259.10   10.783  -37.35   32.0    0.9395    0.0363   11.15  149.00    8.40   35.71    0.2700   -1.29040   36.71200 9000.000
  1882  258.78   10.792  -37.44   32.0    0.9803    0.0379   11.16  149.00    8.30   35.69    0.2800   -1.29030   36.71200 9000.000
  1884  258.46   10.800  -37.52   32.0    0.9803    0.0379   11.17  149.00    8.30   35.69    0.2800   -1.29010   36.71190 9000.000
  1886  258.13   10.809  -37.59   32.0    0.9803    0.0380   11.18  148.00    8.30   35.69    0.2800   -1.29000   36.71180 9000.000
  1888  257.80   10.818  -37.68   32.0    0.9803    0.0380   11.19  148.00    8.30   35.68    0.2800   -1.28980   36.71170 9000.000
  1890  257.46   10.827  -37.76   33.0    0.9803    0.0381   11.20  148.00    8.20   35.67    0.2800   -1.28980   36.71160 9000.000
  1892  257.13   10.836  -37.86   33.0    0.9802    0.0381   11.21  148.00    8.20   35.65    0.2800   -1.28960   36.71160 9000.000
  1894  256.81   10.844  -37.93   33.0    1.0211    0.0398   11.22  148.00    8.10   35.65    0.2900   -1.28950   36.71150 9000.000
  1896  256.50   10.852  -38.02   33.0    1.0211    0.0398   11.23  148.00    8.10   35.64    0.2900   -1.28930   36.71140 9000.000
  1898  256.18   10.861  -38.13   33.0    1.0211    0.0399   11.24  148.00    8.00   35.64    0.2900   -1.28930   36.71130 9000.000
  1900  255.86   10.870  -38.19   33.0    1.0211    0.0399   11.25  148.00    7.90   35.63    0.2900   -1.28910   36.71130 9000.000
  1902  255.56   10.878  -38.21   33.0    0.9802    0.0384   11.26  148.00    7.90   35.62    0.2800   -1.28900   36.71120 9000.000
  1904  255.27   10.886  -38.28   33.0    1.0210    0.0400   11.27  148.00    7.80   35.60    0.2900   -1.28890   36.71110 9000.000
  1906  254.96   10.894  -38.42   32.0    1.0210    0.0400   11.28  147.00    7.70   35.59    0.2900   -1.28880   36.71100 9000.000
  1908  254.64   10.903  -38.51   31.0    1.0210    0.0401   11.29  147.00    7.60   35.60    0.2900   -1.28860   36.71090 9000.000
  1910  254.32   10.911  -38.56   29.0    1.0210    0.0401   11.30  147.00    7.60   35.60    0.2900   -1.28850   36.71090 9000.000
  1912  253.97   10.921  -38.62   27.0    1.0210    0.0402   11.31  147.00    7.50   35.60    0.2900   -1.28840   36.71080 9000.000
  1914  253.62   10.930  -38.68   25.0    1.0210    0.0403   11.32  147.00    7.40   35.59    0.2900   -1.28830   36.71080 9000.000
  1916  253.31   10.939  -38.72   23.0    0.9801    0.0387   11.33  147.00    7.40   35.59    0.2800   -1.28820   36.71070 9000.000
  1918  252.96   10.948  -38.81   21.0    0.9801    0.0387   11.34  147.00    7.30   35.57    0.2800   -1.28810   36.71060 9000.000
  1920  252.61   10.958  -38.91   19.0    0.9392    0.0372   11.35  147.00    7.30   35.56    0.2700   -1.28800   36.71050 9000.000
  1922  252.29   10.966  -38.99   17.0    0.9392    0.0372   11.36  147.00    7.30   35.55    0.2700   -1.28780   36.71040 9000.000
  1924  251.97   10.975  -39.06   16.0    0.8984    0.0357   11.37  147.00    7.20   35.55    0.2600   -1.28780   36.71040 9000.000
  1926  251.64   10.984  -39.11   15.0    0.8575    0.0341   11.38  147.00    7.20   35.54    0.2500   -1.28770   36.71030 9000.000
  1928  251.32   10.993  -39.19   15.0    0.8575    0.0341   11.39  147.00    7.10   35.53    0.2500   -1.28760   36.71020 9000.000
  1930  250.99   11.002  -39.28   14.0    0.8167    0.0325   11.40  147.00    7.10   35.53    0.2400   -1.28740   36.71020 9000.000
  1932  250.67   11.010  -39.36   13.0    0.8167    0.0326   11.41  147.00    7.10   35.52    0.2400   -1.28730   36.71010 9000.000
  1934  250.35   11.019  -39.44   13.0    0.7758    0.0310   11.41  147.00    7.10   35.52    0.2300   -1.28720   36.71000 9000.000
  1936  250.01   11.028  -39.49   13.0    0.7350    0.0294   11.42  147.00    7.10   35.52    0.2200   -1.28710   36.70990 9000.000
  1938  249.69   11.037  -39.58   12.0    0.7350    0.0294   11.43  147.00    7.00   35.50    0.2200   -1.28700   36.70990 9000.000
  1940  249.39   11.045  -39.69   12.0    0.6941    0.0278   11.44  147.00    7.00   35.49    0.2100   -1.28690   36.70990 9000.000
  1942  249.11   11.053  -39.82   12.0    0.6941    0.0279   11.44  146.00    7.00   35.48    0.2100   -1.28680   36.70980 9000.000
  1944  248.82   11.061  -39.88   12.0    0.6533    0.0263   11.45  146.00    7.00   35.47    0.2000   -1.28670   36.70970 9000.000
  1946  248.50   11.070  -39.88   13.0    0.6532    0.0263   11.46  146.00    7.00   35.46    0.2000   -1.28660   36.70960 9000.000
  1948  248.14   11.080  -39.98   13.0    0.6532    0.0263   11.46  146.00    7.00   35.44    0.2000   -1.28650   36.70960 9000.000
  1950  247.83   11.088  -40.07   13.0    0.6124    0.0247   11.47  146.00    6.90   35.43    0.1900   -1.28640   36.70950 9000.000
  1952  247.55   11.096  -40.16   13.0    0.6124    0.0247   11.47  146.00    6.90   35.44    0.1900   -1.28630   36.70940 9000.000
  1954  247.24   11.104  -40.25   14.0    0.6124    0.0248   11.48  146.00    6.90   35.43    0.1900   -1.28610   36.70940 9000.000
  1956  246.92   11.113  -40.33   14.0    0.6124    0.0248   11.49  145.00    6.90   35.43    0.1900   -1.28610   36.70930 9000.000
  1958  246.62   11.122  -40.38   14.0    0.6123    0.0248   11.49  145.00    6.80   35.42    0.1900   -1.28600   36.70920 9000.000
  1960  246.31   11.130  -40.52   15.0    0.5715    0.0232   11.50  145.00    6.80   35.41    0.1800   -1.28590   36.70910 9000.000
  1962  245.99   11.139  -40.66   15.0    0.5715    0.0232   11.50  145.00    6.80   35.40    0.1800   -1.28570   36.70910 9000.000
  1964  245.69   11.147  -40.72   15.0    0.5715    0.0233   11.51  145.00    6.70   35.40    0.1800   -1.28560   36.70900 9000.000
  1966  245.39   11.156  -40.72   15.0    0.5715    0.0233   11.52  144.00    6.70   35.39    0.1800   -1.28560   36.70890 9000.000
  1968  245.07   11.165  -40.78   15.0    0.5715    0.0233   11.52  144.00    6.70   35.37    0.1800   -1.28550   36.70890 9000.000
  1970  244.76   11.173  -40.91   16.0    0.5714    0.0233   11.53  144.00    6.70   35.36    0.1800   -1.28540   36.70880 9000.000
  1972  244.47   11.181  -41.02   16.0    0.5714    0.0234   11.53  144.00    6.60   35.36    0.1800   -1.28530   36.70870 9000.000
  1974  244.18   11.189  -41.10   16.0    0.5714    0.0234   11.54  144.00    6.60   35.35    0.1800   -1.28520   36.70860 9000.000
  1976  243.88   11.198  -41.22   16.0    0.5714    0.0234   11.54  143.00    6.60   35.34    0.1800   -1.28510   36.70860 9000.000
  1978  243.58   11.206  -41.31   16.0    0.5714    0.0235   11.55  143.00    6.60   35.33    0.1800   -1.28500   36.70850 9000.000
  1980  243.26   11.215  -41.40   16.0    0.5306    0.0218   11.55  143.00    6.60   35.33    0.1700   -1.28490   36.70840 9000.000
  1982  242.94   11.224  -41.46   17.0    0.5306    0.0218   11.56  143.00    6.60   35.33    0.1700   -1.28480   36.70840 9000.000
  1984  242.66   11.232  -41.51   17.0    0.5306    0.0219   11.56  143.00    6.60   35.31    0.1700   -1.28470   36.70830 9000.000
  1986  242.38   11.239  -41.58   17.0    0.5306    0.0219   11.57  143.00    6.60   35.30    0.1700   -1.28460   36.70820 9000.000
  1988  242.04   11.249  -41.69   17.0    0.5305    0.0219   11.58  143.00    6.60   35.29    0.1700   -1.28450   36.70810 9000.000
  1990  241.76   11.257  -41.71   18.0    0.5306    0.0219   11.58  143.00    6.60   35.29    0.1700   -1.28440   36.70810 9000.000
  1992  241.48   11.265  -41.77   18.0    0.5306    0.0220   11.59  143.00    6.60   35.29    0.1700   -1.28430   36.70800 9000.000
  1994  241.21   11.272  -41.89   18.0    0.5305    0.0220   11.59  143.00    6.60   35.27    0.1700   -1.28420   36.70790 9000.000
  1996  240.93   11.280  -41.95   19.0    0.5305    0.0220   11.59  143.00    6.60   35.26    0.1700   -1.28410   36.70790 9000.000
  1998  240.61   11.289  -42.00   19.0    0.5305    0.0220   11.60  143.00    6.60   35.25    0.1700   -1.28400   36.70780 9000.000
  2000  240.29   11.298  -42.12   20.0    0.5305    0.0221   11.61  143.00    6.60   35.25    0.1700   -1.28390   36.70770 9000.000
  2002  239.99   11.307  -42.22   21.0    0.5305    0.0221   11.61  143.00    6.60   35.25    0.1700   -1.28380   36.70760 9000.000
  2004  239.71   11.314  -42.29   21.0    0.5305    0.0221   11.62  143.00    6.60   35.24    0.1700   -1.28370   36.70760 9000.000
  2006  239.42   11.323  -42.37   21.0    0.5305    0.0222   11.62  143.00    6.60   35.23    0.1700   -1.28360   36.70750 9000.000
  2008  239.11   11.331  -42.49   21.0    0.5305    0.0222   11.63  143.00    6.70   35.23    0.1700   -1.28360   36.70740 9000.000
  2010  238.81   11.340  -42.57   21.0    0.5304    0.0222   11.63  143.00    6.60   35.21    0.1700   -1.28340   36.70730 9000.000
  2012  238.52   11.348  -42.61   21.0    0.5305    0.0222   11.64  144.00    6.60   35.21    0.1700   -1.28330   36.70730 9000.000
  2014  238.22   11.356  -42.67   21.0    0.5304    0.0223   11.64  144.00    6.60   35.20    0.1700   -1.28320   36.70720 9000.000
  2016  237.89   11.366  -42.75   21.0    0.5304    0.0223   11.65  144.00    6.60   35.20    0.1700   -1.28320   36.70710 9000.000
  2018  237.58   11.375  -42.87   21.0    0.5304    0.0223   11.65  144.00    6.60   35.19    0.1700   -1.28310   36.70710 9000.000
  2020  237.29   11.383  -42.98   22.0    0.5304    0.0224   11.66  144.00    6.50   35.19    0.1700   -1.28290   36.70700 9000.000
  2022  236.99   11.391  -43.09   23.0    0.5304    0.0224   11.66  143.00    6.50   35.19    0.1700   -1.28290   36.70690 9000.000
  2024  236.69   11.400  -43.20   24.0    0.5304    0.0224   11.67  143.00    6.40   35.17    0.1700   -1.28280   36.70680 9000.000
  2026  236.39   11.408  -43.26   25.0    0.5304    0.0224   11.67  143.00    6.40   35.16    0.1700   -1.28270   36.70680 9000.000
  2028  236.08   11.417  -43.33   26.0    0.5304    0.0225   11.68  143.00    6.30   35.15    0.1700   -1.28260   36.70680 9000.000
  2030  235.78   11.426  -43.44   27.0    0.5304    0.0225   11.69  143.00    6.30   35.13    0.1700   -1.28250   36.70670 9000.000
  2032  235.48   11.434  -43.48   27.0    0.5304    0.0225   11.69  142.00    6.20   35.13    0.1700   -1.28240   36.70660 9000.000
  2034  235.16   11.443  -43.54   27.0    0.5712    0.0243   11.70  142.00    6.20   35.13    0.1800   -1.28230   36.70660 9000.000
  2036  234.85   11.452  -43.63   27.0    0.5711    0.0243   11.70  142.00    6.20   35.11    0.1800   -1.28220   36.70650 9000.000
  2038  234.53   11.462  -43.67   28.0    0.5711    0.0244   11.71  142.00    6.20   35.10    0.1800   -1.28210   36.70640 9000.000
  2040  234.25   11.470  -43.62   28.0    0.5711    0.0244   11.71  141.00    6.20   35.09    0.1800   -1.28200   36.70630 9000.000
  2042  233.96   11.478  -43.62   27.0    0.5711    0.0244   11.72  141.00    6.20   35.09    0.1800   -1.28200   36.70630 9000.000
  2044  233.69   11.486  -43.68   27.0    0.5711    0.0244   11.72  141.00    6.20   35.09    0.1800   -1.28190   36.70620 9000.000
  2046  233.39   11.494  -43.78   27.0    0.5711    0.0245   11.73  140.00    6.20   35.08    0.1800   -1.28180   36.70610 9000.000
  2048  233.08   11.503  -43.89   28.0    0.5711    0.0245   11.74  140.00    6.20   35.07    0.1800   -1.28170   36.70610 9000.000
  2050  232.79   11.512  -44.00   29.0    0.5711    0.0245   11.74  139.00    6.30   35.06    0.1800   -1.28170   36.70600 9000.000
  2052  232.45   11.521  -44.13   30.0    0.5711    0.0246   11.75  138.00    6.30   35.05    0.1800   -1.28150   36.70590 9000.000
  2054  232.11   11.531  -44.23   31.0    0.5303    0.0228   11.76  137.00    6.40   35.04    0.1700   -1.28140   36.70590 9000.000
  2056  231.80   11.540  -44.20   32.0    0.5302    0.0229   11.76  136.00    6.40   35.02    0.1700   -1.28140   36.70580 9000.000
  2058  231.46   11.550  -44.29   32.0    0.5710    0.0247   11.77  135.00    6.50   35.01    0.1800   -1.28130   36.70570 9000.000
  2060  231.08   11.561  -44.44   33.0    0.5302    0.0229   11.77  134.00    6.50   34.99    0.1700   -1.28110   36.70560 9000.000
  2062  230.71   11.572  -44.49   34.0    0.5710    0.0247   11.78  132.00    6.60   34.99    0.1800   -1.28110   36.70550 9000.000
  2064  230.40   11.581  -44.54   34.0    0.5710    0.0248   11.79  131.00    6.60   34.98    0.1800   -1.28110   36.70540 9000.000
  2066  230.07   11.590  -44.65   33.0    0.5710    0.0248   11.79  130.00    6.70   34.98    0.1800   -1.28090   36.70530 9000.000
  2068  229.70   11.601  -44.77   32.0    0.5710    0.0249   11.80  128.00    6.70   34.97    0.1800   -1.28080   36.70520 9000.000
  2070  229.35   11.611  -44.84   32.0    0.5709    0.0249   11.81  127.00    6.70   34.95    0.1800   -1.28080   36.70510 9000.000
  2072  229.00   11.621  -44.88   32.0    0.5709    0.0249   11.81  126.00    6.80   34.95    0.1800   -1.28070   36.70500 9000.000
  2074  228.68   11.631  -44.93   32.0    0.5709    0.0250   11.82  124.00    6.80   34.94    0.1800   -1.28060   36.70500 9000.000
  2076  228.40   11.639  -45.00   33.0    0.5709    0.0250   11.83  123.00    6.80   34.94    0.1800   -1.28060   36.70480 9000.000
  2078  228.13   11.647  -45.10   33.0    0.5709    0.0250   11.83  122.00    6.90   34.93    0.1800   -1.28050   36.70470 9000.000
  2080  227.85   11.655  -45.22   33.0    0.6117    0.0268   11.84  121.00    6.90   34.91    0.1900   -1.28050   36.70460 9000.000
  2082  227.55   11.664  -45.31   33.0    0.6116    0.0269   11.84  120.00    6.90   34.90    0.1900   -1.28040   36.70450 9000.000
  2084  227.27   11.672  -45.39   34.0    0.6116    0.0269   11.85  119.00    7.00   34.89    0.1900   -1.28040   36.70440 9000.000
  2086  226.98   11.681  -45.46   34.0    0.6116    0.0269   11.86  118.00    7.00   34.89    0.1900   -1.28030   36.70430 9000.000
  2088  226.67   11.690  -45.46   35.0    0.6116    0.0270   11.86  117.00    7.10   34.89    0.1900   -1.28020   36.70420 9000.000
  2090  226.39   11.698  -45.49   35.0    0.6116    0.0270   11.87  116.00    7.10   34.88    0.1900   -1.28020   36.70410 9000.000
  2092  226.12   11.706  -45.57   35.0    0.6116    0.0270   11.87  116.00    7.20   34.86    0.1900   -1.28010   36.70390 9000.000
  2094  225.83   11.714  -45.67   35.0    0.6116    0.0271   11.88  115.00    7.20   34.86    0.1900   -1.28000   36.70380 9000.000
  2096  225.55   11.723  -45.75   35.0    0.6116    0.0271   11.89  114.00    7.30   34.86    0.1900   -1.28000   36.70380 9000.000
  2098  225.30   11.730  -45.83   35.0    0.6524    0.0290   11.89  113.00    7.40   34.86    0.2000   -1.28000   36.70360 9000.000
  2100  225.04   11.738  -45.92   35.0    0.6523    0.0290   11.90  113.00    7.50   34.85    0.2000   -1.27990   36.70340 9000.000
  2102  224.76   11.746  -45.99   35.0    0.6523    0.0290   11.90  112.00    7.50   34.83    0.2000   -1.27990   36.70340 9000.000
  2104  224.47   11.755  -46.04   35.0    0.6523    0.0291   11.91  111.00    7.60   34.83    0.2000   -1.27980   36.70320 9000.000
  2106  224.17   11.764  -46.13   35.0    0.6523    0.0291   11.92  110.00    7.70   34.82    0.2000   -1.27970   36.70310 9000.000
  2108  223.90   11.771  -46.22   36.0    0.6523    0.0291   11.92  110.00    7.70   34.82    0.2000   -1.27970   36.70300 9000.000
  2110  223.65   11.779  -46.28   36.0    0.6931    0.0310   11.93  109.00    7.80   34.81    0.2100   -1.27960   36.70290 9000.000
  2112  223.36   11.788  -46.37   36.0    0.6930    0.0310   11.94  108.00    7.90   34.78    0.2100   -1.27960   36.70270 9000.000
  2114  223.07   11.796  -46.47   36.0    0.6930    0.0311   11.94  108.00    8.00   34.77    0.2100   -1.27950   36.70250 9000.000
  2116  222.79   11.804  -46.54   37.0    0.7338    0.0329   11.95  107.00    8.00   34.77    0.2200   -1.27950   36.70240 9000.000
  2118  222.49   11.813  -46.57   37.0    0.7337    0.0330   11.96  107.00    8.10   34.76    0.2200   -1.27950   36.70230 9000.000
  2120  222.21   11.822  -46.61   37.0    0.7337    0.0330   11.97  106.00    8.20   34.76    0.2200   -1.27940   36.70210 9000.000
  2122  221.92   11.830  -46.63   37.0    0.7337    0.0331   11.97  106.00    8.30   34.75    0.2200   -1.27940   36.70200 9000.000
  2124  221.66   11.838  -46.70   36.0    0.7745    0.0349   11.98  106.00    8.40   34.75    0.2300   -1.27940   36.70190 9000.000
  2126  221.37   11.847  -46.77   36.0    0.7745    0.0350   11.99  105.00    8.50   34.75    0.2300   -1.27930   36.70170 9000.000
  2128  221.08   11.856  -46.81   36.0    0.7745    0.0350   12.00  105.00    8.60   34.73    0.2300   -1.27930   36.70150 9000.000
  2130  220.78   11.865  -46.84   36.0    0.8152    0.0369   12.01  105.00    8.70   34.72    0.2400   -1.27920   36.70140 9000.000
  2132  220.47   11.874  -46.91   36.0    0.8560    0.0388   12.01  104.00    8.90   34.72    0.2500   -1.27920   36.70130 9000.000
  2134  220.17   11.883  -46.98   36.0    0.8560    0.0389   12.02  104.00    9.10   34.72    0.2500   -1.27920   36.70110 9000.000
  2136  219.85   11.892  -47.04   36.0    0.8560    0.0389   12.03  103.00    9.30   34.72    0.2500   -1.27910   36.70090 9000.000
  2138  219.49   11.903  -47.13   36.0    0.8967    0.0409   12.05  103.00    9.50   34.71    0.2600   -1.27910   36.70080 9000.000
  2140  219.08   11.916  -47.23   36.0    0.8967    0.0409   12.06  103.00    9.70   34.69    0.2600   -1.27910   36.70060 9000.000
  2142  218.67   11.928  -47.31   36.0    0.8967    0.0410   12.07  102.00    9.90   34.68    0.2600   -1.27900   36.70040 9000.000
  2144  218.22   11.942  -47.38   36.0    0.9374    0.0430   12.09  102.00   10.10   34.67    0.2700   -1.27890   36.70030 9000.000
  2146  217.67   11.958  -47.49   36.0    0.9373    0.0431   12.11  101.00   10.30   34.65    0.2700   -1.27890   36.70020 9000.000
  2148  217.10   11.976  -47.72   36.0    0.9373    0.0432   12.12  101.00   10.60   34.64    0.2700   -1.27890   36.70000 9000.000
  2150  216.65   11.989  -47.84   36.0    0.9373    0.0433   12.14  101.00   10.80   34.63    0.2700   -1.27890   36.69970 9000.000
  2152  216.21   12.003  -47.97   36.0    0.9373    0.0434   12.16  101.00   11.00   34.63    0.2700   -1.27880   36.69940 9000.000
  2154  215.68   12.019  -48.17   36.0    0.9373    0.0435   12.17  100.00   11.10   34.60    0.2700   -1.27880   36.69920 9000.000
  2156  215.18   12.034  -48.36   36.0    0.9373    0.0436   12.19  101.00   11.30   34.60    0.2700   -1.27880   36.69900 9000.000
  2158  214.76   12.047  -48.42   36.0    0.9373    0.0436   12.20  101.00   11.50   34.59    0.2700   -1.27880   36.69890 9000.000
  2160  214.35   12.060  -48.55   36.0    0.8965    0.0418   12.22  101.00   11.60   34.59    0.2600   -1.27880   36.69870 9000.000
  2162  213.99   12.071  -48.67   36.0    0.8557    0.0400   12.23  101.00   11.70   34.58    0.2500   -1.27870   36.69860 9000.000
  2164  213.70   12.080  -48.71   36.0    0.8557    0.0400   12.24  101.00   11.80   34.56    0.2500   -1.27860   36.69830 9000.000
  2166  213.42   12.088  -48.78   36.0    0.8557    0.0401   12.25  102.00   11.90   34.56    0.2500   -1.27860   36.69800 9000.000
  2168  213.15   12.097  -48.83   35.0    0.8149    0.0382   12.26  102.00   12.00   34.55    0.2400   -1.27860   36.69790 9000.000
  2170  212.88   12.105  -48.87   35.0    0.8149    0.0383   12.26  102.00   12.10   34.54    0.2400   -1.27850   36.69770 9000.000
  2172  212.59   12.114  -48.97   35.0    0.7741    0.0364   12.27  103.00   12.10   34.53    0.2300   -1.27840   36.69740 9000.000
  2174  212.28   12.123  -49.07   35.0    0.7741    0.0365   12.28  103.00   12.20   34.52    0.2300   -1.27840   36.69720 9000.000
  2176  212.03   12.131  -49.13   35.0    0.7334    0.0346   12.29  103.00   12.20   34.51    0.2200   -1.27830   36.69700 9000.000
  2178  211.76   12.139  -49.21   35.0    0.7333    0.0346   12.30  103.00   12.20   34.49    0.2200   -1.27830   36.69680 9000.000
  2180  211.47   12.149  -49.33   34.0    0.6926    0.0328   12.30  103.00   12.30   34.48    0.2100   -1.27820   36.69650 9000.000
  2182  211.19   12.157  -49.47   34.0    0.6926    0.0328   12.31  103.00   12.30   34.48    0.2100   -1.27820   36.69630 9000.000
  2184  210.91   12.166  -49.54   34.0    0.6926    0.0328   12.32  103.00   12.30   34.47    0.2100   -1.27810   36.69610 9000.000
  2186  210.64   12.174  -49.62   34.0    0.6518    0.0309   12.33  103.00   12.30   34.47    0.2000   -1.27810   36.69590 9000.000
  2188  210.36   12.183  -49.71   34.0    0.6518    0.0310   12.33  103.00   12.30   34.46    0.2000   -1.27800   36.69570 9000.000
  2190  210.09   12.191  -49.75   34.0    0.6110    0.0291   12.34  103.00   12.30   34.44    0.1900   -1.27800   36.69550 9000.000
  2192  209.82   12.200  -49.78   34.0    0.6111    0.0291   12.35  103.00   12.20   34.44    0.1900   -1.27790   36.69530 9000.000
  2194  209.54   12.208  -49.90   34.0    0.6111    0.0292   12.35  103.00   12.20   34.44    0.1900   -1.27790   36.69500 9000.000
  2196  209.28   12.217  -50.00   34.0    0.6111    0.0292   12.36  103.00   12.20   34.44    0.1900   -1.27780   36.69490 9000.000
  2198  208.99   12.226  -50.07   35.0    0.5703    0.0273   12.36  103.00   12.20   34.43    0.1800   -1.27780   36.69470 9000.000
  2200  208.71   12.234  -50.14   35.0    0.5703    0.0273   12.37  103.00   12.20   34.42    0.1800   -1.27770   36.69440 9000.000
